treatment_name,metric_family,metric,distance_kind,score
CHIP2__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.15005951779115856
CHIP2__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,1.335227272727272
CHIP2__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.4450757575757573
CHIP2__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,0.7293771043771042
CHIP2__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.38533731534140037
CHIP2__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.07702020202020199
CHIP2__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.47628554143980645
CHIP2__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.2495551618509875
CHIP2__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.9214946940618651
CHIP2__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.44886117212495497
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.31613842498618283
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,2.47
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.8233333333333335
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,0.866111111111111
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.4247055542194431
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.06851851851851853
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.5317275747508305
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.26428110003691396
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.1077403846153846
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.5208813408813409
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.3654487689020956
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,5.8041666666666645
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.9347222222222216
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2082671957671953
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.3148221634332747
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.08994708994708994
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8949726775956284
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.20738073553647327
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.6814832089552239
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.47527442154307825
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.30107558856704575
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,4.670833333333333
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.5569444444444442
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2907407407407407
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.3506458433541766
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.2129629629629629
