metric_family,metric,distance_kind,n_treatments,mean_value,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.3055129317479994,0.31866808373790095
distribution_distance,proposer_net_surplus,wasserstein_1d,6,1.0835383597883597,1.1208002645502644
distribution_distance,trade_ratio,wasserstein_1d,6,0.39018110120030053,0.40502143478042174
distribution_distance,acceptance_rate,wasserstein_1d,6,0.1287538079204746,0.11904761904761904
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.7927342712340896,0.8792504080618835
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,1.3997754904935824,1.4678146853146852
distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.2729460288296619,0.2669577244582729
distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.4877230003299327,0.48422777298710135
distribution_distance,final_total_surplus,wasserstein_1d,6,4.772272727272727,5.237499999999999
distribution_distance,mean_player_final_surplus,wasserstein_1d,6,1.5907575757575756,1.745833333333333
