custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,n_players,n_rounds,n_turns,initial_total_welfare,optimal_total_welfare,optimal_total_surplus,final_total_welfare,final_total_surplus,final_surplus_ratio,final_group_surplus_ratio_after_turn,mean_trade_ratio,mean_acceptance_rate,mean_proposer_net_surplus,mean_player_final_surplus
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,23.0,27.0,4.0,24.0,1.0,0.25,0.25,2.6666666666666665,0.4444444444444444,-0.15555555555555556,0.3333333333333333
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,29.0,37.333333333333336,8.333333333333336,32.0,3.0,0.3599999999999999,0.3599999999999999,1.0,0.5555555555555556,0.2666666666666667,1.0
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,30.0,37.8,7.799999999999997,34.8,4.799999999999997,0.6153846153846152,0.6153846153846152,1.0,0.3333333333333333,0.5111111111111112,1.599999999999999
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,20.0,24.0,4.0,21.599999999999998,1.5999999999999979,0.39999999999999947,0.39999999999999947,2.0,0.4444444444444444,0.16666666666666666,0.5333333333333327
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,37.0,41.0,4.0,40.2,3.200000000000003,0.8000000000000007,0.8000000000000007,1.2777777777777777,0.6666666666666666,0.033333333333333354,1.0666666666666675
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,32.0,42.0,10.0,33.6,1.6000000000000014,0.16000000000000014,0.16000000000000014,1.074074074074074,0.6666666666666666,0.3111111111111111,0.5333333333333338
chip_bargain__chip2_cohort_04_m8aexq_game_1,chip2__cohort_04_m8aexq__game_1,chip2__cohort_04_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,29.0,38.0,9.0,29.6,0.6000000000000014,0.06666666666666682,0.06666666666666682,1.1111111111111112,0.2222222222222222,0.25555555555555554,0.20000000000000048
chip_bargain__chip2_cohort_05_m7xjzy_game_1,chip2__cohort_05_m7xjzy__game_1,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,27.0,39.0,12.0,37.5,10.5,0.875,0.875,1.4166666666666667,0.6666666666666666,0.6444444444444445,3.5
chip_bargain__chip2_cohort_05_m8aexq_game_1,chip2__cohort_05_m8aexq__game_1,chip2__cohort_05_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,25.0,33.0,8.0,25.8,0.8000000000000007,0.10000000000000009,0.10000000000000009,0.9629629629629629,0.6666666666666666,0.10000000000000002,0.2666666666666669
chip_bargain__chip2_cohort_06_m7xk99_game_1,chip2__cohort_06_m7xk99__game_1,chip2__cohort_06_m7xk99__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 06-m7xk99,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,39.0,39.0,0.0,39.0,0.0,,,1.2777777777777777,0.2222222222222222,-0.07777777777777778,0.0
