treatment_name,metric_scope,metric,generated_mean,human_mean,abs_error
CHIP2__GAME_1,game,final_surplus_ratio,0.42976700840427656,0.5267422587585121,0.09697525035423554
CHIP2__GAME_1,turn,proposer_net_surplus,0.15757575757575756,0.8212962962962962,0.6637205387205386
CHIP2__GAME_1,turn,trade_ratio,1.2457912457912457,0.9454707654666805,0.30032048032456515
CHIP2__GAME_1,turn,acceptance_rate,0.4898989898989899,0.4027777777777778,0.0871212121212121
CHIP2__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.39403201029375773,0.6810182725720562,0.28698626227829843
CHIP2__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.17953216374269007,0.9722222222222222,0.7926900584795321
CHIP2__GAME_2_ALT_PROFILE,turn,trade_ratio,1.2875243664717348,0.8539981494842606,0.4335262169874743
CHIP2__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.5087719298245614,0.39814814814814814,0.11062378167641329
CHIP3__GAME_1,game,final_surplus_ratio,0.26678329243081594,0.611695835541549,0.3449125431107331
CHIP3__GAME_1,turn,proposer_net_surplus,0.2851851851851852,1.4652777777777777,1.1800925925925925
CHIP3__GAME_1,turn,trade_ratio,1.288800705467372,0.9175411522633744,0.3712595532039976
CHIP3__GAME_1,turn,acceptance_rate,0.6296296296296297,0.5555555555555556,0.07407407407407407
CHIP3__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.23786378734817384,0.5673695802086812,0.3295057928605074
CHIP3__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.2710144927536232,1.5671296296296295,1.2961151368760064
CHIP3__GAME_2_ALT_PROFILE,turn,trade_ratio,1.3301127214170692,0.9641689714606381,0.3659437499564311
CHIP3__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.5458937198067633,0.4583333333333333,0.08756038647342995
CHIP4__GAME_1,game,final_surplus_ratio,0.26404109754645716,0.5114705904481,0.2474294929016428
CHIP4__GAME_1,turn,proposer_net_surplus,0.4013888888888889,1.3361111111111112,0.9347222222222223
CHIP4__GAME_1,turn,trade_ratio,1.3742283950617282,1.0191945914168137,0.35503380364491455
CHIP4__GAME_1,turn,acceptance_rate,0.6759259259259259,0.5185185185185185,0.15740740740740744
CHIP4__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.1895490919412337,0.5620252069498449,0.3724761150086112
CHIP4__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.4272727272727273,1.7481481481481482,1.320875420875421
CHIP4__GAME_2_ALT_PROFILE,turn,trade_ratio,1.3350168350168352,1.0203924162257496,0.3146244187910856
CHIP4__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.6161616161616161,0.49074074074074076,0.12542087542087538
