treatment_name,metric,generated_game_count,human_game_count,generated_sd,human_sd,sd_ratio,abs_log_sd_ratio,generated_iqr,human_iqr,iqr_ratio,abs_log_iqr_ratio
VALIDATION_0_C,final_round_normalized_efficiency,10,10,0.21088404017935275,0.2731795634738752,0.7719612605630366,0.25882091083427844,0.2740384615384615,0.4606711216973225,0.5948678973597886,0.5194159193309251
VALIDATION_0_T,final_round_normalized_efficiency,12,12,0.1700412646432023,0.28614540806108135,0.5942477490566783,0.5204589606216568,0.31634615384615383,0.2673735168276652,1.1831618837929032,0.168190417386514
VALIDATION_10_C,final_round_normalized_efficiency,10,10,0.17056625523199548,0.5043570131399739,0.33818555267052136,1.0841605617313477,0.16853932584269662,0.791198501872659,0.21301775147928997,1.5463797764669633
VALIDATION_10_T,final_round_normalized_efficiency,10,10,0.3504225210701443,1.0313056339783555,0.33978532602246875,1.0794412548366599,0.6086142322097378,0.294943820224719,2.063492063492064,0.7243997240640501
VALIDATION_11_C,final_round_normalized_efficiency,10,10,0.3019147457587224,0.23838838681861219,1.2664826075963462,0.23624345771338143,0.5296985815602837,0.36300832664999794,1.4591912710338562,0.37788235829828326
VALIDATION_11_T,final_round_normalized_efficiency,11,11,0.27627605805201455,0.47564151189004067,0.5808493395670737,0.5432638680344493,0.457668439716312,0.4131591790841922,1.1077290857503854,0.10231205098277267
VALIDATION_12_C,final_round_normalized_efficiency,12,12,0.34941547074723167,0.20817768394941574,1.6784482568848962,0.51786970996541,0.5407475490196079,0.17717086834733897,3.052124505928853,1.1158379074554088
VALIDATION_12_T,final_round_normalized_efficiency,12,12,0.17189429510838344,0.32123983268754447,0.5350964532333613,0.6253082619182759,0.20220588235294112,0.3865108543417367,0.5231570603555654,0.6478735533930181
VALIDATION_13_C,final_round_normalized_efficiency,10,10,0.2072990273653463,0.19457814395275885,1.065376733245415,0.06332847674663701,0.28309087643678155,0.21219405594405594,1.3341131313848738,0.2882667500331825
VALIDATION_13_T,final_round_normalized_efficiency,11,11,0.2174549759545031,0.2735662484795471,0.794889637018804,0.22955199532437698,0.22808908045977005,0.28871880412533446,0.790004243577967,0.23571696191781727
