metric_family,metric,distance_kind,n_treatments,mean_value,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.2691325342060255,0.29932422566498607
distribution_distance,proposer_net_surplus,wasserstein_1d,6,1.0622831576635925,1.1023569023569024
distribution_distance,trade_ratio,wasserstein_1d,6,0.4222844195807929,0.43683954291593186
distribution_distance,acceptance_rate,wasserstein_1d,6,0.09898806909676476,0.11262077294685988
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.7770675467731994,0.849373730825801
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,1.360317934763686,1.3751985785953176
distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.31995186500565903,0.330961010315305
distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.5017758188649295,0.5166339454574749
distribution_distance,final_total_surplus,wasserstein_1d,6,4.252108036890644,5.262499999999998
distribution_distance,mean_player_final_surplus,wasserstein_1d,6,1.417369345630215,1.7541666666666664
