treatment_name,metric_family,metric,distance_kind,score
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.3273559233528179
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,5.399404761904762
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.7998015873015873
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2392195767195766
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.3655276308054086
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.005291005291005291
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.9396540880503146
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.2918241489467904
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.6235567269076305
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.45723210301523554
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.297920535506388
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,4.5095238095238095
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.503174603174603
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.295568783068783
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.42339716610549943
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.14484126984126983
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.937612971823498
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.3107130199235462
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.6332649572649571
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.5195032745032745
