experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,punishment,2,2,False,6,2,2026-01-02T01:21:44.052353
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_0,DOG,agent_2,CAT,punishment,2,2,False,6,2,2026-01-02T01:21:44.052621
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_0,DOG,agent_5,RABBIT,punishment,1,1,False,3,1,2026-01-02T01:21:44.052657
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_0,DOG,agent_6,TURTLE,punishment,1,1,False,3,1,2026-01-02T01:21:44.052687
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,punishment,1,1,False,3,1,2026-01-02T01:21:48.079205
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,punishment,1,1,False,3,1,2026-01-02T01:21:48.079259
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_1,CHICKEN,agent_3,FISH,punishment,1,1,False,3,1,2026-01-02T01:21:48.079283
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_1,CHICKEN,agent_4,BIRD,punishment,1,1,False,3,1,2026-01-02T01:21:48.079304
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,punishment,1,1,False,3,1,2026-01-02T01:21:48.079324
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_1,CHICKEN,agent_6,TURTLE,punishment,1,1,False,3,1,2026-01-02T01:21:48.079345
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_3,FISH,agent_0,DOG,punishment,3,3,False,9,3,2026-01-02T01:21:58.930991
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_3,FISH,agent_2,CAT,punishment,2,2,False,6,2,2026-01-02T01:21:58.931926
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_3,FISH,agent_5,RABBIT,punishment,2,2,False,6,2,2026-01-02T01:21:58.931977
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_4,BIRD,agent_0,DOG,punishment,1,1,False,3,1,2026-01-02T01:22:05.486738
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_4,BIRD,agent_1,CHICKEN,punishment,1,1,False,3,1,2026-01-02T01:22:05.486904
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_4,BIRD,agent_3,FISH,punishment,1,1,False,3,1,2026-01-02T01:22:05.486936
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_4,BIRD,agent_7,HAMSTER,punishment,1,1,False,3,1,2026-01-02T01:22:05.486961
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_6,TURTLE,agent_1,CHICKEN,punishment,1,1,False,3,1,2026-01-02T01:22:17.032761
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_6,TURTLE,agent_2,CAT,punishment,1,1,False,3,1,2026-01-02T01:22:17.033092
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_6,TURTLE,agent_5,RABBIT,punishment,1,1,False,3,1,2026-01-02T01:22:17.033161
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_7,HAMSTER,agent_0,DOG,punishment,3,3,False,9,3,2026-01-02T01:22:20.536993
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_7,HAMSTER,agent_1,CHICKEN,punishment,3,3,False,9,3,2026-01-02T01:22:20.537061
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_7,HAMSTER,agent_2,CAT,punishment,3,3,False,9,3,2026-01-02T01:22:20.537093
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_7,HAMSTER,agent_3,FISH,punishment,3,3,False,9,3,2026-01-02T01:22:20.537120
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_7,HAMSTER,agent_4,BIRD,punishment,3,3,False,9,3,2026-01-02T01:22:20.537146
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_7,HAMSTER,agent_5,RABBIT,punishment,3,3,False,9,3,2026-01-02T01:22:20.537171
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_7,HAMSTER,agent_6,TURTLE,punishment,3,3,False,9,3,2026-01-02T01:22:20.537197
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_7,HAMSTER,agent_8,FROG,punishment,3,3,False,9,3,2026-01-02T01:22:20.537222
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_8,FROG,agent_0,DOG,punishment,1,1,False,3,1,2026-01-02T01:22:25.981979
exp_016_treatment,47c43f43,exp_016_treatment_game1,1,agent_8,FROG,agent_1,CHICKEN,punishment,1,1,False,3,1,2026-01-02T01:22:25.982128
