target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.16482521213627876,0.08640671418147715,0.06906025111842809,0.08748341556904582,0.07647817087763796,0.06293493847604854,0.2523086277053246,0.12294901885784604,0.3129238984998707,0.18997487964202464,-0.009928543303839188,-0.006125312642379546,0,0,98,26,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.16482521213627876,0.08640671418147715,0.06906025111842809,0.030014943276844397,0.07884962480605251,0.06276802828444182,0.19484015541312316,0.12294901885784604,0.26965321764280215,0.1467041987849561,-0.007557089375424639,-0.006292222833986269,0,0,98,26,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.16482521213627876,0.08640671418147715,0.06906025111842809,-0.04031641749622983,0.0816582061894755,0.06456921872923894,0.12450879464004894,0.12294901885784604,0.21669747086774804,0.093748452009902,-0.0047485079920016465,-0.004491032389189145,0,0,98,26,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.16482521213627876,0.08640671418147715,0.06906025111842809,-0.13632007141991287,0.08534291019879812,0.06738455247730848,0.028505140716365895,0.12294901885784604,0.144411862701201,0.02146284384335495,-0.0010638039826790235,-0.001675698641119605,0,0,98,26,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.16482521213627876,0.08640671418147715,0.06906025111842809,-0.16779970774939046,0.0865169678571405,0.0726064837962613,-0.002974495613111694,0.12294901885784604,0.12070938301488698,-0.0022396358429590535,0.00011025367566334932,0.0035462326778332165,0,0,98,26,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.16482521213627876,0.08640671418147715,0.06906025111842809,-0.17840213221956214,0.08690882315415749,0.07164264698650463,-0.013576920083283373,0.12294901885784604,0.11272632539631477,-0.010222693461531263,0.0005021089726803402,0.0025823958680765424,0,0,98,26,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.17916053964851764,0.08693678546583916,0.06976955930434778,0.06943217990340922,0.07723090506828151,0.06366509978950805,0.24859271955192686,0.11215528523274299,0.2993322851089316,0.18717699987618863,-0.009705880397557654,-0.006104459514839733,0,0,98,26,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.17916053964851764,0.08693678546583916,0.06976955930434778,-0.003859903495153194,0.08021464451854861,0.0636872434384962,0.17530063615336444,0.11215528523274299,0.24414727281273385,0.13199198757999087,-0.006722140947290553,-0.006082315865851576,0,0,98,26,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.17916053964851764,0.08693678546583916,0.06976955930434778,-0.06660022514910513,0.08268332726872847,0.0646103089390234,0.1125603144994125,0.11215528523274299,0.19690717181693296,0.08475188658418997,-0.0042534581971106905,-0.005159250365324372,0,0,98,26,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.17916053964851764,0.08693678546583916,0.06976955930434778,-0.14596045071491792,0.08570416421951543,0.0675221523601665,0.033200088933599714,0.11215528523274299,0.13715317355953993,0.024997888326796947,-0.0012326212463237285,-0.002247406944181282,0,0,98,26,0.0,0.0
