target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,0.28213558292086227,0.07240327958039132,0.05869079171228125,0.4397173952231366,0.06396473346142172,0.052857806151286296,0.1575818123022743,0.36019969885411873,0.5006452879757122,0.14044558912159344,-0.008438546118969603,-0.005832985560994951,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,0.28213558292086227,0.07240327958039132,0.05869079171228125,0.40352334596888473,0.06599845212920212,0.051929085982527205,0.12138776304802246,0.36019969885411873,0.46838715808151754,0.10818745922739881,-0.006404827451189199,-0.006761705729754042,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,0.28213558292086227,0.07240327958039132,0.05869079171228125,0.327072811011912,0.07010049150070669,0.057564980456907534,0.04493722809104972,0.36019969885411873,0.40025023121271763,0.0400505323585989,-0.002302788079684634,-0.0011258112553737126,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,0.28213558292086227,0.07240327958039132,0.05869079171228125,0.3199300800460281,0.07047154744931834,0.05736618894308735,0.037794497125165805,0.36019969885411873,0.3938842360272051,0.03368453717308639,-0.0019317321310729774,-0.0013246027691938972,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,0.28213558292086227,0.07240327958039132,0.05869079171228125,0.2785465511515295,0.07258404747891313,0.05488273121799273,-0.0035890317693327844,0.36019969885411873,0.35700095609405225,-0.0031987427600664864,0.00018076789852181085,-0.003808060494288515,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,0.28213558292086227,0.07240327958039132,0.05869079171228125,0.19488873579207178,0.07667697594343001,0.06049698624728975,-0.0872468471287905,0.36019969885411873,0.28244050402711685,-0.07775919482700189,0.00427369636303869,0.0018061945350084999,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,0.24777958642207576,0.0741155921087192,0.05900200678430259,0.4718167972407452,0.06210539350674324,0.05207844770853132,0.22403721081866945,0.3295797427967798,0.5292540427612342,0.1996742999644544,-0.012010198601975955,-0.006923559075771274,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,0.24777958642207576,0.0741155921087192,0.05900200678430259,0.4056414794011407,0.06588116518078604,0.05038903252756007,0.15786189297906494,0.3295797427967798,0.4702749552415141,0.14069521244473426,-0.00823442692793315,-0.008612974256742519,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,0.24777958642207576,0.0741155921087192,0.05900200678430259,0.33320527124703114,0.06978034366205517,0.05603910860336403,0.08542568482495538,0.3295797427967798,0.40571581748757246,0.07613607469079264,-0.004335248446664025,-0.0029628981809385613,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,0.24777958642207576,0.0741155921087192,0.05900200678430259,0.33196550409031067,0.06984518460886811,0.056326926896527706,0.08418591766823491,0.3295797427967798,0.40461086872378227,0.07503112592700245,-0.004270407499851081,-0.002675079887774885,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,0.24777958642207576,0.0741155921087192,0.05900200678430259,0.3257600494150651,0.07016883499846144,0.053245070699107035,0.07798046299298933,0.3295797427967798,0.3990802257840982,0.06950048298731837,-0.0039467571102577564,-0.005756936085195556,0,0,96,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,0.24777958642207576,0.0741155921087192,0.05900200678430259,0.20864471153774367,0.07601910978366205,0.058123260049717435,-0.039134874884332094,0.3295797427967798,0.2947005871503984,-0.03487915564638144,0.001903517674942859,-0.0008787467345851563,0,0,96,18,0.0,0.0
