experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_006_control,253a11ae,exp_006_control_game1,1,agent_0,DOG,20,0,0,65,78,139.66,139.66,2391.9,2026-01-02T00:37:53.217977
exp_006_control,253a11ae,exp_006_control_game1,1,agent_1,CHICKEN,20,0,0,136,42,39.139999999999986,39.139999999999986,2391.9,2026-01-02T00:37:53.218011
exp_006_control,253a11ae,exp_006_control_game1,1,agent_2,CAT,20,0,0,0,92,216.14,216.14,2391.9,2026-01-02T00:37:53.218028
exp_006_control,253a11ae,exp_006_control_game1,1,agent_3,FISH,20,0,0,55,65,139.0,139.0,2391.9,2026-01-02T00:37:53.218042
exp_006_control,253a11ae,exp_006_control_game1,1,agent_4,BIRD,20,0,0,130,85,80.39999999999999,80.39999999999999,2391.9,2026-01-02T00:37:53.218056
exp_006_control,253a11ae,exp_006_control_game1,1,agent_5,RABBIT,20,0,0,65,65,129.0,129.0,2391.9,2026-01-02T00:37:53.218073
exp_006_control,253a11ae,exp_006_control_game1,1,agent_6,TURTLE,20,0,0,50,25,111.19999999999999,111.19999999999999,2391.9,2026-01-02T00:37:53.218088
exp_006_control,253a11ae,exp_006_control_game1,1,agent_7,HAMSTER,20,0,0,24,30,141.29999999999998,141.29999999999998,2391.9,2026-01-02T00:37:53.218119
exp_006_control,253a11ae,exp_006_control_game1,1,agent_8,FROG,20,0,0,13,43,162.95999999999998,162.95999999999998,2391.9,2026-01-02T00:37:53.218136
exp_006_control,253a11ae,exp_006_control_game1,1,agent_9,MOUSE,20,0,0,28,19,128.28,128.28,2391.9,2026-01-02T00:37:53.218152
exp_006_control,253a11ae,exp_006_control_game1,1,agent_10,SNAKE,20,0,0,35,18,120.46,120.46,2391.9,2026-01-02T00:37:53.218167
exp_006_control,253a11ae,exp_006_control_game1,1,agent_11,BEAR,20,0,0,4,39,168.67999999999998,168.67999999999998,2391.9,2026-01-02T00:37:53.218181
exp_006_control,253a11ae,exp_006_control_game1,1,agent_12,LION,20,0,0,48,47,131.23999999999998,131.23999999999998,2391.9,2026-01-02T00:37:53.218197
exp_006_control,253a11ae,exp_006_control_game1,1,agent_13,TIGER,20,0,0,60,55,125.79999999999998,125.79999999999998,2391.9,2026-01-02T00:37:53.218212
exp_006_control,253a11ae,exp_006_control_game1,1,agent_14,ELEPHANT,15,0,0,35,56,156.61999999999998,156.61999999999998,2391.9,2026-01-02T00:37:53.218227
exp_006_control,253a11ae,exp_006_control_game1,1,agent_15,MONKEY,20,0,0,65,55,120.79999999999998,120.79999999999998,2391.9,2026-01-02T00:37:53.218242
exp_006_control,253a11ae,exp_006_control_game1,1,agent_16,PANDA,20,0,0,50,49,130.88,130.88,2391.9,2026-01-02T00:37:53.218257
