custom_id,input_token_estimate
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0001,37838
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0002,37849
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0003,37839
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0004,37846
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0005,37845
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0006,37845
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0007,37856
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0008,37854
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0009,37861
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0010,37855
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0011,37843
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0012,37849
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0013,37855
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0014,37849
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0015,37860
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0016,37859
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0017,37846
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0018,37843
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0019,37853
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0020,37859
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0021,37856
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0022,37846
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0023,37843
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0024,37858
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0025,37841
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0026,37848
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0027,37841
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0028,37856
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0029,37850
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0030,37853
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0031,37838
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0032,37848
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0033,37855
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0034,37853
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0035,37862
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0036,37849
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0037,37843
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0038,37855
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0039,37856
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0040,37844
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0041,37850
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0042,37841
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0043,37852
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0044,37840
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0045,37861
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0046,37862
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0047,37850
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0048,37845
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0049,37841
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0050,37841
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0051,37851
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0052,37844
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0053,37845
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0054,37849
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0055,37852
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0056,37838
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0057,37847
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0058,37840
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0059,37848
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0060,37842
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0061,37838
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0062,37838
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0063,37850
simbenchpop__simbenchpop__ctx_000__twin_profile_batched_seed_0__s0064,37839
simbenchpop__simbenchpop__ctx_001__twin_profile_batched_seed_0__s0001,392
simbenchpop__simbenchpop__ctx_001__twin_profile_batched_seed_0__s0002,403
simbenchpop__simbenchpop__ctx_001__twin_profile_batched_seed_0__s0003,393
simbenchpop__simbenchpop__ctx_001__twin_profile_batched_seed_0__s0004,400
simbenchpop__simbenchpop__ctx_001__twin_profile_batched_seed_0__s0005,399
simbenchpop__simbenchpop__ctx_001__twin_profile_batched_seed_0__s0006,399
simbenchpop__simbenchpop__ctx_001__twin_profile_batched_seed_0__s0007,410
