experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_0,DOG,20,5,17,5,17,2.1400000000000006,2.1400000000000006,844.5600000000001,2026-01-02T02:04:35.311122
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_1,CHICKEN,20,9,6,9,6,3.960000000000001,3.960000000000001,844.5600000000001,2026-01-02T02:04:35.311165
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_2,CAT,20,4,15,4,15,9.380000000000003,9.380000000000003,844.5600000000001,2026-01-02T02:04:35.311179
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,2,11,7,11,7,12.340000000000003,12.340000000000003,844.5600000000001,2026-01-02T02:04:35.311194
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_4,BIRD,0,16,9,16,9,-8.899999999999991,-8.899999999999991,844.5600000000001,2026-01-02T02:04:35.311208
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_5,RABBIT,20,3,5,3,5,29.58,29.58,844.5600000000001,2026-01-02T02:04:35.311222
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_6,TURTLE,20,6,4,6,4,19.2,19.2,844.5600000000001,2026-01-02T02:04:35.311237
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_7,HAMSTER,1,10,2,10,2,25.440000000000005,25.440000000000005,844.5600000000001,2026-01-02T02:04:35.311251
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_8,FROG,20,11,0,11,0,5.68,5.68,844.5600000000001,2026-01-02T02:04:35.311266
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_9,MOUSE,20,6,2,6,2,22.44,22.44,844.5600000000001,2026-01-02T02:04:35.311280
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_10,SNAKE,20,7,14,7,14,-1.0,-1.0,844.5600000000001,2026-01-02T02:04:35.311295
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_11,BEAR,15,7,12,7,12,7.240000000000002,7.240000000000002,844.5600000000001,2026-01-02T02:04:35.311310
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_12,LION,20,8,11,8,11,-0.14000000000000057,-0.14000000000000057,844.5600000000001,2026-01-02T02:04:35.311324
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_13,TIGER,18,0,13,0,13,30.62,30.62,844.5600000000001,2026-01-02T02:04:35.311341
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_14,ELEPHANT,20,9,5,9,5,5.579999999999998,5.579999999999998,844.5600000000001,2026-01-02T02:04:35.311353
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_15,MONKEY,20,2,2,2,2,38.44,38.44,844.5600000000001,2026-01-02T02:04:35.311368
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_16,PANDA,20,10,0,10,0,9.68,9.68,844.5600000000001,2026-01-02T02:04:35.311389
