metric_family,metric,distance_kind,n_treatments,mean_value,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.16317554977425133,0.17117848070224895
distribution_distance,proposer_net_surplus,wasserstein_1d,6,1.0658224759674033,1.0998526936026936
distribution_distance,trade_ratio,wasserstein_1d,6,0.21709180735315647,0.22149018979084345
distribution_distance,acceptance_rate,wasserstein_1d,6,0.4156815741960669,0.4174718196457327
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.8545938263964471,0.886002097582588
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,1.331583476009348,1.4544951923076923
distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.1688906733962261,0.18629363361506224
distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.22521661506352378,0.22447894047799996
distribution_distance,final_total_surplus,wasserstein_1d,6,2.6393417874396135,3.0312499999999996
distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.8797805958132047,1.0104166666666665
