baseline,metric,matched_value,baseline_value,difference
candidate_uniform,final_surplus,2.2661874999999982,2.350555555555553,-0.08436805555555482
unique_sampled_players,final_surplus,2.2661874999999982,2.3505555555555553,-0.08436805555555704
candidate_uniform,final_welfare,20.01222916666666,19.572777777777755,0.4394513888889051
unique_sampled_players,final_welfare,20.01222916666666,19.57277777777778,0.43945138888888025
candidate_uniform,proposer_mean_net_surplus,1.3943958333333328,1.4796296296296267,-0.0852337962962939
unique_sampled_players,proposer_mean_net_surplus,1.3943958333333328,1.4796296296296299,-0.08523379629629702
candidate_uniform,proposer_acceptance_rate,0.4093749999999998,0.3888888888888877,0.02048611111111215
unique_sampled_players,proposer_acceptance_rate,0.4093749999999998,0.3888888888888889,0.020486111111110927
candidate_uniform,proposer_mean_trade_ratio,0.9215025352733681,0.9591122868900639,-0.037609751616695775
unique_sampled_players,proposer_mean_trade_ratio,0.9215025352733681,0.9591122868900646,-0.03760975161669644
candidate_uniform,response_acceptance_rate,0.27368055555555554,0.2407407407407401,0.03293981481481545
unique_sampled_players,response_acceptance_rate,0.27368055555555554,0.24074074074074073,0.03293981481481481
candidate_uniform,response_mean_net_surplus_if_accepted,1.193962698412698,1.2374444444444437,-0.043481746031745594
unique_sampled_players,response_mean_net_surplus_if_accepted,1.193962698412698,1.2374444444444446,-0.04348174603174648
candidate_uniform,received_trade_rate,0.2172916666666666,0.19444444444444386,0.02284722222222274
unique_sampled_players,received_trade_rate,0.2172916666666666,0.19444444444444445,0.022847222222222158
