experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_005_control,df901725,exp_005_control_game1,1,agent_0,DOG,10,0,0,0,0,54.22,54.22,840.18,2026-01-02T00:35:23.180726
exp_005_control,df901725,exp_005_control_game1,1,agent_1,CHICKEN,10,0,0,0,0,54.22,54.22,840.18,2026-01-02T00:35:23.180800
exp_005_control,df901725,exp_005_control_game1,1,agent_2,CAT,15,0,0,0,0,49.22,49.22,840.18,2026-01-02T00:35:23.180817
exp_005_control,df901725,exp_005_control_game1,1,agent_3,FISH,10,0,0,0,0,54.22,54.22,840.18,2026-01-02T00:35:23.180832
exp_005_control,df901725,exp_005_control_game1,1,agent_4,BIRD,15,0,0,0,0,49.22,49.22,840.18,2026-01-02T00:35:23.180847
exp_005_control,df901725,exp_005_control_game1,1,agent_5,RABBIT,5,0,0,0,0,59.22,59.22,840.18,2026-01-02T00:35:23.180862
exp_005_control,df901725,exp_005_control_game1,1,agent_6,TURTLE,5,0,0,0,0,59.22,59.22,840.18,2026-01-02T00:35:23.180878
exp_005_control,df901725,exp_005_control_game1,1,agent_7,HAMSTER,10,0,0,0,0,54.22,54.22,840.18,2026-01-02T00:35:23.180893
exp_005_control,df901725,exp_005_control_game1,1,agent_8,FROG,10,0,0,0,0,54.22,54.22,840.18,2026-01-02T00:35:23.180907
exp_005_control,df901725,exp_005_control_game1,1,agent_9,MOUSE,12,0,0,0,0,52.22,52.22,840.18,2026-01-02T00:35:23.180920
exp_005_control,df901725,exp_005_control_game1,1,agent_10,SNAKE,15,0,0,0,0,49.22,49.22,840.18,2026-01-02T00:35:23.180933
exp_005_control,df901725,exp_005_control_game1,1,agent_11,BEAR,10,0,0,0,0,54.22,54.22,840.18,2026-01-02T00:35:23.180947
exp_005_control,df901725,exp_005_control_game1,1,agent_12,LION,8,0,0,0,0,56.22,56.22,840.18,2026-01-02T00:35:23.180977
exp_005_control,df901725,exp_005_control_game1,1,agent_13,TIGER,10,0,0,0,0,54.22,54.22,840.18,2026-01-02T00:35:23.180992
exp_005_control,df901725,exp_005_control_game1,1,agent_14,ELEPHANT,10,0,0,0,0,54.22,54.22,840.18,2026-01-02T00:35:23.181008
exp_005_control,df901725,exp_005_control_game1,1,agent_15,MONKEY,10,0,0,0,0,54.22,54.22,840.18,2026-01-02T00:35:23.181022
exp_005_control,df901725,exp_005_control_game1,1,agent_16,PANDA,15,0,0,0,0,49.22,49.22,840.18,2026-01-02T00:35:23.181037
exp_005_control,df901725,exp_005_control_game1,1,agent_17,KOALA,6,0,0,0,0,58.22,58.22,840.18,2026-01-02T00:35:23.181052
exp_005_control,df901725,exp_005_control_game1,1,agent_18,WOLF,15,0,0,0,0,49.22,49.22,840.18,2026-01-02T00:35:23.181065
