treatment_name,metric_family,metric,distance_kind,score
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.35412492836505893
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,5.380978260869565
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.7936594202898548
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.256743156199678
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.47416577205224536
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.019323671497584516
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.9922969187675071
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.3705329909741674
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.5947916666666666
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.6051647426647426
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.2671826257879021
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,4.304710144927536
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.434903381642512
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2480072463768117
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.38003392709008643
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.15036231884057966
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8575757575757574
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.24104480175908755
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.631339031339031
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.515552657219324
