custom_id,input_token_estimate
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0001,37660
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0002,37669
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0003,37663
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0004,37667
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0005,37658
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0006,37661
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0007,37667
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0008,37669
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0009,37663
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0010,37652
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0011,37657
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0012,37669
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0013,37667
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0014,37663
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0015,37661
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0016,37670
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0017,37658
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0018,37664
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0019,37662
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0020,37663
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0021,37668
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0022,37657
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0023,37666
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0024,37675
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0025,37656
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0026,37665
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0027,37672
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0028,37662
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0029,37656
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0030,37663
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0031,37662
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0032,37654
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0033,37666
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0034,37663
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0035,37657
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0036,37667
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0037,37670
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0038,37661
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0039,37665
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0040,37660
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0041,37665
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0042,37657
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0043,37658
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0044,37666
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0045,37656
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0046,37659
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0047,37657
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0048,37663
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0049,37671
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0050,37670
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0051,37657
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0052,37654
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0053,37662
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0054,37669
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0055,37663
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0056,37658
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0057,37655
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0058,37661
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0059,37667
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0060,37665
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0061,37660
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0062,37666
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0063,37655
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_background_only__s0064,37654
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0001,24567
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0002,24577
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0003,24570
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0004,24575
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0005,24565
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0006,24568
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0007,24574
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0008,24576
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0009,24570
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0010,24559
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0011,24565
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0012,24576
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0013,24574
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0014,24570
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0015,24568
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0016,24578
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0017,24566
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0018,24571
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0019,24569
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0020,24570
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0021,24575
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0022,24565
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0023,24573
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0024,24582
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0025,24564
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0026,24572
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0027,24579
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0028,24569
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0029,24563
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0030,24571
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0031,24569
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0032,24561
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0033,24573
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0034,24570
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0035,24564
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0036,24574
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0037,24577
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0038,24568
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0039,24572
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0040,24567
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0041,24572
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0042,24564
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0043,24565
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0044,24573
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0045,24563
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0046,24566
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0047,24565
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0048,24571
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0049,24578
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0050,24577
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0051,24564
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0052,24562
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0053,24570
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0054,24576
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0055,24570
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0056,24565
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0057,24562
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0058,24569
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0059,24575
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0060,24572
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0061,24567
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0062,24573
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0063,24563
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_background_only__s0064,24561
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0001,455
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0002,464
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0003,458
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0004,462
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0005,453
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0006,456
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0007,462
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0008,464
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0009,458
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0010,447
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0011,452
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0012,464
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0013,462
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0014,458
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0015,456
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0016,465
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_background_only__s0017,453
