metric_family,metric,distance_kind,n_groups,mean_score,median_score
distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.24308080316185834,0.24308080316185834
distribution_distance,proposer_net_surplus,wasserstein_1d,2,1.0766735679779156,1.0766735679779156
distribution_distance,trade_ratio,wasserstein_1d,2,0.2245926926557965,0.2245926926557965
distribution_distance,acceptance_rate,wasserstein_1d,2,0.1070422130204739,0.1070422130204739
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.7921005426590292,0.7921005426590292
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,1.3623505610688693,1.3623505610688693
distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.2413488204394897,0.2413488204394897
distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.19741269542831372,0.19741269542831372
distribution_distance,final_total_surplus,wasserstein_1d,2,3.6654632505175977,3.6654632505175977
distribution_distance,mean_player_final_surplus,wasserstein_1d,2,1.221821083505866,1.221821083505866
