target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.19218575312799246,0.08484173792765748,0.06854948797036384,0.06538016619079179,0.07511991518252198,0.05892971769871025,0.25756591931878425,-0.18951565996682174,0.06747339874285063,0.25698905870967237,-0.0097218227451355,-0.009619770271653588,0,0,98,28,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.19218575312799246,0.08484173792765748,0.06854948797036384,-0.023512282933285,0.07861114497054116,0.060243520401290405,0.16867347019470746,-0.18951565996682174,-0.021219961338379223,0.1682956986284425,-0.006230592957116324,-0.008305967569073432,0,0,98,28,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.19218575312799246,0.08484173792765748,0.06854948797036384,-0.08827981959926046,0.081060239084496,0.06608746313203363,0.10390593352873201,-0.18951565996682174,-0.0858424406118603,0.10367321935496143,-0.0037814988431614793,-0.002462024838330204,0,0,98,28,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.19218575312799246,0.08484173792765748,0.06854948797036384,-0.20254766833488147,0.0852096423915814,0.06585677547172052,-0.010361915206889005,-0.18951565996682174,-0.19985436798568856,-0.010338708018866827,0.0003679044639239154,-0.002692712498643321,0,0,98,28,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.19218575312799246,0.08484173792765748,0.06854948797036384,-0.4307590334961826,0.09294388904584175,0.07379812202417554,-0.23857328036819014,-0.18951565996682174,-0.42755461681816254,-0.2380389568513408,0.00810215111818427,0.005248634053811707,0,0,98,28,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.19218575312799246,0.08484173792765748,0.06854948797036384,-0.5946767769475698,0.09812370253401116,0.07626277678878479,-0.40249102381957735,-0.18951565996682174,-0.5911052399238859,-0.4015895799570641,0.013281964606353683,0.007713288818420955,0,0,98,28,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-0.15001521773880722,0.08332769833886607,0.06632665118486226,0.0706533492826098,0.0749076998148681,0.058401261134748354,0.22066856702141702,-0.14743957232443305,0.07273477168673315,0.2201743440111662,-0.008419998523997968,-0.00792539005011391,0,0,98,28,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.15001521773880722,0.08332769833886607,0.06632665118486226,-0.0031373797143714466,0.07782476164563903,0.05974540419958547,0.14687783802443577,-0.14743957232443305,-0.0008906910165220605,0.146548881307911,-0.005502936693227031,-0.006581246985276797,0,0,98,28,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.15001521773880722,0.08332769833886607,0.06632665118486226,-0.0818802339408673,0.08082155193358974,0.06547793035141765,0.06813498379793992,-0.14743957232443305,-0.07945718786245881,0.06798238446197424,-0.002506146405276327,-0.0008487208334446161,0,0,98,28,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.15001521773880722,0.08332769833886607,0.06632665118486226,-0.18282411014693634,0.08450797138205059,0.06445642394154509,-0.03280889240812912,-0.14743957232443305,-0.18017498390206677,-0.03273541157763371,0.001180273043184521,-0.001870227243317174,0,0,98,28,0.0,0.0
