custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,round,turn_index,absolute_turn_index,sender_id,buy_color,buy_quantity,sell_color,sell_quantity,status,recipient_id,accepted_binary,num_acceptors,multiple_acceptors_binary,proposer_net_surplus,trade_ratio,group_total_welfare_before,group_total_welfare_after,group_surplus_before,group_surplus_after,group_surplus_ratio_before,group_surplus_ratio_after
chip_bargain__chip3_cohort_01_m8aiq8_game_1,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,buffalo-green-2230,BLUE,3,RED,2,DECLINED,,0,0,0,1.8999999999999997,0.6666666666666666,41.0,41.0,0.0,0.0,0.0,0.0
chip_bargain__chip3_cohort_01_m8aiq8_game_1,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,bear-green-5745,RED,3,GREEN,1,ACCEPTED,goose-green-3433,1,1,0,1.2999999999999998,0.3333333333333333,41.0,42.5,0.0,1.5,0.0,0.07553956834532373
chip_bargain__chip3_cohort_01_m8aiq8_game_1,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,goose-green-3433,GREEN,1,BLUE,2,DECLINED,,0,0,0,0.3,2.0,42.5,42.5,1.5,1.5,0.07553956834532373,0.07553956834532373
chip_bargain__chip3_cohort_01_m8aiq8_game_1,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,buffalo-green-2230,BLUE,2,RED,3,ACCEPTED,goose-green-3433,1,1,0,1.0999999999999999,1.5,42.5,43.699999999999996,1.5,2.6999999999999957,0.07553956834532373,0.1359712230215825
chip_bargain__chip3_cohort_01_m8aiq8_game_1,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,bear-green-5745,RED,2,GREEN,1,ACCEPTED,buffalo-green-2230,1,1,0,0.7,0.5,43.699999999999996,44.699999999999996,2.6999999999999957,3.6999999999999957,0.1359712230215825,0.1863309352517983
chip_bargain__chip3_cohort_01_m8aiq8_game_1,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,goose-green-3433,GREEN,1,RED,2,ACCEPTED,buffalo-green-2230,1,1,0,0.3,2.0,44.699999999999996,44.699999999999996,3.6999999999999957,3.6999999999999957,0.1863309352517983,0.1863309352517983
chip_bargain__chip3_cohort_01_m8aiq8_game_1,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,0,6,buffalo-green-2230,BLUE,2,RED,2,DECLINED,,0,0,0,1.2,1.0,44.699999999999996,44.699999999999996,3.6999999999999957,3.6999999999999957,0.1863309352517983,0.1863309352517983
chip_bargain__chip3_cohort_01_m8aiq8_game_1,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1,7,bear-green-5745,RED,2,GREEN,1,ACCEPTED,goose-green-3433,1,1,0,0.7,0.5,44.699999999999996,45.699999999999996,3.6999999999999957,4.699999999999996,0.1863309352517983,0.23669064748201413
chip_bargain__chip3_cohort_01_m8aiq8_game_1,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,goose-green-3433,GREEN,1,BLUE,2,DECLINED,,0,0,0,0.3,2.0,45.699999999999996,45.699999999999996,4.699999999999996,4.699999999999996,0.23669064748201413,0.23669064748201413
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,otter-blue-7516,GREEN,2,BLUE,3,ACCEPTED,peacock-red-3668,1,1,0,-0.20000000000000018,1.5,61.0,61.3,0.0,0.29999999999999716,0.0,0.05999999999999943
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,peacock-red-3668,GREEN,2,BLUE,3,DECLINED,,0,0,0,-0.5,1.5,61.3,61.3,0.29999999999999716,0.29999999999999716,0.05999999999999943,0.05999999999999943
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,cat-orange-2462,RED,2,BLUE,3,ACCEPTED,otter-blue-7516,1,1,0,-0.09999999999999964,1.5,61.3,60.4,0.29999999999999716,-0.6000000000000014,0.05999999999999943,-0.12000000000000029
