treatment_name,metric_family,metric,distance_kind,score
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.3369012732950373
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,5.398369565217391
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.7994565217391305
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2092391304347827
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.419415369475756
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.04347826086956519
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,1.0063978494623655
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.3961401263014166
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.498657128514056
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.4672722636578059
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.39481297261037396
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,5.891666666666665
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.9638888888888881
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.4177910052910052
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.7474712401795737
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.14484126984126983
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,1.1285220627325891
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.6435596567175514
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.6168547008547007
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.8417254967254966
