target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-2.043254552129672,0.15064421122579894,0.1217426718101692,-2.158647222559672,0.15347366685346478,0.11722451663919321,-0.1153926704299999,0.0028294556276658445,-0.004518155170975993,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-2.043254552129672,0.15064421122579894,0.1217426718101692,-2.3454919166808965,0.1579476977759637,0.127711657925293,-0.30223736455122463,0.007303486550164773,0.005968986115123781,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-2.043254552129672,0.15064421122579894,0.1217426718101692,-2.8725118050188825,0.16993376624761125,0.13303332281243052,-0.8292572528892106,0.019289555021812316,0.011290651002261315,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-2.043254552129672,0.15064421122579894,0.1217426718101692,-2.922541097732925,0.1710279376900708,0.12956346387369805,-0.8792865456032533,0.020383726464271862,0.007820792063528842,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-2.043254552129672,0.15064421122579894,0.1217426718101692,-2.98652621435239,0.17241721260129958,0.13524582008087727,-0.9432716622227182,0.021773001375500645,0.01350314827070806,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-2.043254552129672,0.15064421122579894,0.1217426718101692,-3.679391743518064,0.1868004894615369,0.14181165638571297,-1.636137191388392,0.03615627823573797,0.020068984575543763,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-1.9660450948560837,0.14872096078076272,0.11630995901137192,-0.036364486443857924,0.0009144905010922688,-0.005820214433068363,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-2.172237954694023,0.15380348852960382,0.12607651545651416,-0.24255734628179715,0.005997018249933372,0.003946342012073875,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-2.365610760210937,0.15842191231941039,0.12604041707928762,-0.4359301517987113,0.010615442039739936,0.003910243634847335,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-2.4372798279796566,0.16009978633187386,0.12529485917574731,-0.5075992195674308,0.012293316052203407,0.0031646857313070292,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-2.6788289239428216,0.16562965750561734,0.1340724021114956,-0.7491483155305958,0.01782318722594689,0.011942228667055313,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-3.1298130166314637,0.1754884354254164,0.1364588380119513,-1.200132408219238,0.027681965145745946,0.014328664567511015,0,0,102,16,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,6,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.08531222553568285,0.2824713550862052,0.2111334714130248,0.024715463967390106,-0.0031982089159524607,-0.012947912329773631,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,4,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.10866392852689688,0.28549402570699717,0.21724139881538224,0.001363760976176076,-0.00017553829516048225,-0.006839984927416193,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,8,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.1850879903835383,0.29517010127305343,0.22179295533542684,-0.07506030088046534,0.009500537270895781,-0.00228842840737159,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,12,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.26024483427698275,0.30438589854073533,0.20969737004765587,-0.1502171447739098,0.018716334538577684,-0.014384013695142556,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,16,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.4360939540850104,0.3249290140118662,0.24521836250239284,-0.32606626458193744,0.03925945000970854,0.021136978759594416,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,10,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.5202512716463843,0.334314145971755,0.24035154035865391,-0.41022358214331134,0.04864458196959737,0.016270156615855486,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,6,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.07668417301881547,0.2813463143981977,0.20983059228155782,0.035279278283301574,-0.00457222868675361,-0.014237716198192585,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,4,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.10108263233701065,0.2845162146637209,0.21628825599414755,0.010880818965106398,-0.0014023284212303921,-0.007780052485602845,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,8,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.16584030439026898,0.2927632761260542,0.22044658096213626,-0.05387685308815193,0.006844733041102891,-0.0036217275176141372,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,12,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.20170084034449198,0.2972317840472847,0.2077170825628269,-0.08973738904237494,0.011313240962333382,-0.016351225916923506,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,16,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.385355773782706,0.3191374167380093,0.24103200364528796,-0.273392322480589,0.033218873653058034,0.016963695165537557,0,0,110,109,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,10,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.4571416251382996,0.3273014641309403,0.2366676807507976,-0.34517817383618254,0.04138292104598901,0.01259937227104721,0,0,110,109,0.0,0.0
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,4,-2.043254552129672,0.15064421122579894,0.1217426718101692,-2.024603793401818,0.15018188597936433,0.11975071168703405,0.018650758727853933,-0.00046232524643460837,-0.001991960123135156,0,0,102,16,0.283347490496875,0.2098163713072999
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,16,-2.043254552129672,0.15064421122579894,0.1217426718101692,-2.083596106405614,0.1516393981078279,0.12177924291202039,-0.040341554275942215,0.0009951868820289589,3.65711018511794e-05,0,0,102,16,0.1730703931565473,0.0845299645644837
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,8,-2.043254552129672,0.15064421122579894,0.1217426718101692,-2.3593977017767314,0.15827561802900048,0.1351954702589785,-0.3161431496470595,0.00763140680320154,0.013452798448809283,0,0,102,16,0.23295225488311969,0.14510987340377915
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,12,-2.043254552129672,0.15064421122579894,0.1217426718101692,-2.454903572847306,0.16050969627123962,0.1249626870810126,-0.411649020717634,0.009865485045440686,0.003220015270843396,0,0,102,16,0.20277646970318028,0.10880170654357152
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,6,-2.043254552129672,0.15064421122579894,0.1217426718101692,-2.9075225153958164,0.17070020874187428,0.13768493717019462,-0.8642679632661445,0.02005599751607534,0.01594226536002541,0,0,102,16,0.27791875705803176,0.1912185092089267
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,10,-2.043254552129672,0.15064421122579894,0.1217426718101692,-3.5404411959407147,0.18400614862440828,0.1434692956756791,-1.4971866438110428,0.03336193739860935,0.021726623865509886,0,0,102,16,0.21091989695815982,0.12151429755317071
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,4,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-1.9064770952023604,0.14721998191000524,0.11952361338258505,0.023203513209865356,-0.0005864883696652112,-0.002606560061855237,0,0,102,16,0.283347490496875,0.2098163713072999
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,16,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-1.9984371890664523,0.14953084429998137,0.12136875302162392,-0.06875658065422652,0.0017243740203109204,-0.000761420422816364,0,0,102,16,0.1730703931565473,0.0845299645644837
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,8,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-2.08077616021021,0.15157004519371103,0.12367702410129139,-0.1510955517979844,0.003763574914040585,0.0015468506568511037,0,0,102,16,0.23295225488311969,0.14510987340377915
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,12,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-2.2922534631093083,0.1566859081875855,0.12311922472481525,-0.36257285469708256,0.008879437907915039,0.000989051280374964,0,0,102,16,0.20277646970318028,0.10880170654357152
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,6,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-2.3985368057049468,0.15919495350619137,0.12920521092750048,-0.468856197292721,0.011388483226520918,0.007075037483060195,0,0,102,16,0.27791875705803176,0.1912185092089267
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,10,-1.9296806084122258,0.14780647027967045,0.12213017344444028,-2.930300935967107,0.1711970236704541,0.1355237314439679,-1.000620327554881,0.023390553390783664,0.013393557999527614,0,0,102,16,0.21091989695815982,0.12151429755317071
itt_relative_efficiency,synthetic,game,,linear,4,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.0981432369414943,0.2841361957110203,0.22257009514551063,0.011884452561578662,-0.0015333682911373714,-0.001511288597287802,0,0,110,109,0.283347490496875,0.2098163713072999
itt_relative_efficiency,synthetic,game,,linear,16,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.1036513617268755,0.2848478970407197,0.2270904423885686,0.006376327776197455,-0.0008216669614379279,0.0030090586457701685,0,0,110,109,0.1730703931565473,0.0845299645644837
itt_relative_efficiency,synthetic,game,,linear,12,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.12744927080305035,0.28790258931006446,0.22077507795428314,-0.017421581299977396,0.0022330253079068108,-0.0033063057885152902,0,0,110,109,0.20277646970318028,0.10880170654357152
itt_relative_efficiency,synthetic,game,,linear,8,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.129271174818975,0.28813511380765483,0.2271891291114783,-0.01924348531590203,0.0024655498054971803,0.0031077453686798595,0,0,110,109,0.23295225488311969,0.14510987340377915
itt_relative_efficiency,synthetic,game,,linear,6,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.1413100064935322,0.28966690447534554,0.22471533443577224,-0.03128231699045925,0.003997340473187894,0.0006339506929738115,0,0,110,109,0.27791875705803176,0.1912185092089267
itt_relative_efficiency,synthetic,game,,linear,10,-0.11002768950307296,0.28566956400215765,0.22408138374279843,-0.1451624364301809,0.29015537007671766,0.22705015818731208,-0.03513474692710794,0.004485806074560006,0.0029687744445136555,0,0,110,109,0.21091989695815982,0.12151429755317071
itt_relative_efficiency,synthetic,game,,ridge,4,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.10244270065432204,0.28469187907664933,0.22321116840672448,0.009520750647795007,-0.0012266640083019587,-0.0008571400730259249,0,0,110,109,0.283347490496875,0.2098163713072999
itt_relative_efficiency,synthetic,game,,ridge,16,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.10624541852078417,0.2851824582832511,0.22779500232449418,0.005718032781332871,-0.0007360848017001764,0.003726693844743778,0,0,110,109,0.1730703931565473,0.0845299645644837
itt_relative_efficiency,synthetic,game,,ridge,8,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.11204654264714287,0.28592922550103483,0.22546027828202767,-8.309134502582083e-05,1.0682416083540591e-05,0.0013919698022772653,0,0,110,109,0.23295225488311969,0.14510987340377915
itt_relative_efficiency,synthetic,game,,ridge,6,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.11368151688859007,0.28613934045462225,0.2230991141465092,-0.0017180655864730277,0.0002207973696709553,-0.0009691943332411912,0,0,110,109,0.27791875705803176,0.1912185092089267
itt_relative_efficiency,synthetic,game,,ridge,12,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.11526432328612302,0.2863426042985719,0.22133093801104367,-0.003300871984005971,0.0004240612136205968,-0.002737370468706729,0,0,110,109,0.20277646970318028,0.10880170654357152
itt_relative_efficiency,synthetic,game,,ridge,10,-0.11196345130211705,0.2859185430849513,0.2240683084797504,-0.12930281584266257,0.2881391504050213,0.2260798298886175,-0.01733936454054552,0.0022206073200700116,0.002011521408867095,0,0,110,109,0.21091989695815982,0.12151429755317071
