experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_1,CHICKEN,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929420
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_2,CAT,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929647
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_3,FISH,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929688
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_4,BIRD,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929718
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_5,RABBIT,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929749
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_6,TURTLE,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929776
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_7,HAMSTER,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929803
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_8,FROG,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929830
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_9,MOUSE,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929855
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_10,SNAKE,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929884
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_11,BEAR,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929910
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_12,LION,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929938
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_13,TIGER,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929965
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_14,ELEPHANT,reward,1,1,False,1,1.16,2026-01-02T00:33:06.929992
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,agent_15,MONKEY,reward,1,1,False,1,1.16,2026-01-02T00:33:06.930017
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_0,DOG,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102009
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_2,CAT,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102078
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_3,FISH,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102105
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_4,BIRD,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102128
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_5,RABBIT,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102149
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_6,TURTLE,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102170
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_7,HAMSTER,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102195
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_8,FROG,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102216
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_9,MOUSE,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102237
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_10,SNAKE,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102256
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_11,BEAR,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102274
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_12,LION,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102293
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_13,TIGER,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102313
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_14,ELEPHANT,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102332
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,agent_15,MONKEY,reward,2,2,False,2,2.32,2026-01-02T00:33:10.102351
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_0,DOG,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248078
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_1,CHICKEN,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248167
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_3,FISH,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248199
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_4,BIRD,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248226
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_5,RABBIT,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248252
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_6,TURTLE,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248278
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_7,HAMSTER,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248304
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_8,FROG,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248328
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_9,MOUSE,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248350
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_10,SNAKE,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248373
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_11,BEAR,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248395
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_12,LION,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248422
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_13,TIGER,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248458
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_14,ELEPHANT,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248482
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,agent_15,MONKEY,reward,2,2,False,2,2.32,2026-01-02T00:33:13.248508
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_0,DOG,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358445
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_1,CHICKEN,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358530
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_2,CAT,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358559
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_4,BIRD,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358584
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_5,RABBIT,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358608
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_6,TURTLE,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358634
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_7,HAMSTER,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358659
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_8,FROG,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358683
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_9,MOUSE,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358707
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_10,SNAKE,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358734
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_11,BEAR,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358759
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_12,LION,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358787
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_13,TIGER,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358816
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_14,ELEPHANT,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358842
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,agent_15,MONKEY,reward,2,2,False,2,2.32,2026-01-02T00:33:16.358864
exp_003_control,270eff6d,exp_003_control_game1,1,agent_4,BIRD,agent_0,DOG,reward,3,3,False,3,3.4799999999999995,2026-01-02T00:33:18.969639
exp_003_control,270eff6d,exp_003_control_game1,1,agent_4,BIRD,agent_1,CHICKEN,reward,3,3,False,3,3.4799999999999995,2026-01-02T00:33:18.969773
exp_003_control,270eff6d,exp_003_control_game1,1,agent_4,BIRD,agent_2,CAT,reward,3,3,False,3,3.4799999999999995,2026-01-02T00:33:18.969828
exp_003_control,270eff6d,exp_003_control_game1,1,agent_4,BIRD,agent_6,TURTLE,reward,3,3,False,3,3.4799999999999995,2026-01-02T00:33:18.969875
exp_003_control,270eff6d,exp_003_control_game1,1,agent_4,BIRD,agent_7,HAMSTER,reward,3,3,False,3,3.4799999999999995,2026-01-02T00:33:18.969901
exp_003_control,270eff6d,exp_003_control_game1,1,agent_4,BIRD,agent_9,MOUSE,reward,3,3,False,3,3.4799999999999995,2026-01-02T00:33:18.969924
exp_003_control,270eff6d,exp_003_control_game1,1,agent_5,RABBIT,agent_0,DOG,reward,3,2,True,2,2.32,2026-01-02T00:33:23.619811
