custom_id,input_token_estimate
chip_bargain__chip2_cohort_01_m7xia7_game_1,881
chip_bargain__chip2_cohort_01_m8aexq_game_1,888
chip_bargain__chip2_cohort_02_m7xiz2_game_1,886
chip_bargain__chip2_cohort_02_m8aexq_game_1,878
chip_bargain__chip2_cohort_03_m8aexq_game_1,872
chip_bargain__chip2_cohort_04_m7xjm0_game_1,893
chip_bargain__chip2_cohort_04_m8aexq_game_1,888
chip_bargain__chip2_cohort_05_m7xjzy_game_1,887
chip_bargain__chip2_cohort_05_m8aexq_game_1,888
chip_bargain__chip2_cohort_06_m7xk99_game_1,887
chip_bargain__chip2_cohort_06_m8ag8i_game_1,883
chip_bargain__chip2_cohort_07_m8ag8i_game_1,893
chip_bargain__chip2_cohort_08_m8ag8i_game_1,888
chip_bargain__chip2_cohort_09_m8ag8i_game_1,883
chip_bargain__chip2_cohort_11_m8agmu_game_1,865
chip_bargain__chip2_cohort_12_m8agmu_game_1,892
chip_bargain__chip2_cohort_13_m8agmu_game_1,866
chip_bargain__chip2_cohort_14_m8agmu_game_1,893
chip_bargain__chip2_cohort_15_m8agmu_game_1,887
chip_bargain__chip2_cohort_16_m8agzl_game_1,887
chip_bargain__chip2_cohort_17_m8agzl_game_1,892
chip_bargain__chip2_cohort_18_m8agzl_game_1,881
chip_bargain__chip2_cohort_19_m8agzl_game_1,871
chip_bargain__chip2_cohort_20_m8agzl_game_1,886
chip_bargain__chip2_cohort_01_m7xia7_game_2_alt_profile,884
chip_bargain__chip2_cohort_01_m8aexq_game_2_alt_profile,891
chip_bargain__chip2_cohort_02_m7xiz2_game_2_alt_profile,890
chip_bargain__chip2_cohort_02_m8aexq_game_2_alt_profile,880
chip_bargain__chip2_cohort_03_m8aexq_game_2_alt_profile,874
chip_bargain__chip2_cohort_04_m7xjm0_game_2_alt_profile,896
chip_bargain__chip2_cohort_04_m8aexq_game_2_alt_profile,892
chip_bargain__chip2_cohort_05_m7xjzy_game_2_alt_profile,890
chip_bargain__chip2_cohort_05_m8aexq_game_2_alt_profile,891
chip_bargain__chip2_cohort_06_m7xk99_game_2_alt_profile,891
chip_bargain__chip2_cohort_06_m8ag8i_game_2_alt_profile,886
chip_bargain__chip2_cohort_07_m8ag8i_game_2_alt_profile,897
chip_bargain__chip2_cohort_08_m8ag8i_game_2_alt_profile,891
chip_bargain__chip2_cohort_09_m8ag8i_game_2_alt_profile,886
chip_bargain__chip2_cohort_11_m8agmu_game_2_alt_profile,868
chip_bargain__chip2_cohort_12_m8agmu_game_2_alt_profile,896
chip_bargain__chip2_cohort_13_m8agmu_game_2_alt_profile,869
chip_bargain__chip2_cohort_14_m8agmu_game_2_alt_profile,895
chip_bargain__chip2_cohort_15_m8agmu_game_2_alt_profile,890
chip_bargain__chip2_cohort_16_m8agzl_game_2_alt_profile,891
chip_bargain__chip2_cohort_17_m8agzl_game_2_alt_profile,895
chip_bargain__chip2_cohort_18_m8agzl_game_2_alt_profile,885
chip_bargain__chip2_cohort_19_m8agzl_game_2_alt_profile,874
chip_bargain__chip2_cohort_20_m8agzl_game_2_alt_profile,891
chip_bargain__chip3_cohort_01_m8aiq8_game_1,924
chip_bargain__chip3_cohort_02_m8aiq8_game_1,923
chip_bargain__chip3_cohort_03_m8aiq8_game_1,924
chip_bargain__chip3_cohort_04_m8aiq8_game_1,923
chip_bargain__chip3_cohort_05_m8aiq8_game_1,924
chip_bargain__chip3_cohort_06_m8ak4g_game_1,923
chip_bargain__chip3_cohort_07_m8ak4j_game_1,929
chip_bargain__chip3_g11_m5wp7b_game_1,933
chip_bargain__chip3_g12_m5wp8p_game_1,927
chip_bargain__chip3_g13_m5wp8q_game_1,921
chip_bargain__chip3_g15_m5wp8s_game_1,932
chip_bargain__chip3_g16_m5wp8t_game_1,926
chip_bargain__chip3_g17_m5wp8w_game_1,922
chip_bargain__chip3_g18_m5wq8i_game_1,932
chip_bargain__chip3_g19_m5wq90_game_1,922
chip_bargain__chip3_g1_m5wp46_game_1,920
chip_bargain__chip3_g20_m5wq93_game_1,916
chip_bargain__chip3_g2_m5wp6p_game_1,921
chip_bargain__chip3_g3_m5wp6q_game_1,937
chip_bargain__chip3_g5_m5wp6r_game_1,921
chip_bargain__chip3_g6_m5wp77_game_1,931
chip_bargain__chip3_g7_m5wp78_game_1,931
chip_bargain__chip3_g8_m5wp79_game_1,915
chip_bargain__chip3_g9_m5wp79_game_1,925
chip_bargain__chip3_cohort_01_m8aiq8_game_2_alt_profile,927
chip_bargain__chip3_cohort_02_m8aiq8_game_2_alt_profile,927
chip_bargain__chip3_cohort_03_m8aiq8_game_2_alt_profile,926
chip_bargain__chip3_cohort_04_m8aiq8_game_2_alt_profile,928
chip_bargain__chip3_cohort_05_m8aiq8_game_2_alt_profile,927
chip_bargain__chip3_cohort_06_m8ak4g_game_2_alt_profile,926
chip_bargain__chip3_cohort_07_m8ak4j_game_2_alt_profile,932
chip_bargain__chip3_g11_m5wp7b_game_2_alt_profile,936
chip_bargain__chip3_g12_m5wp8p_game_2_alt_profile,930
