custom_id,input_token_estimate
chip_bargain__chip3_cohort_01_m8aiq8_game_1,3226
chip_bargain__chip3_cohort_02_m8aiq8_game_1,3302
chip_bargain__chip3_cohort_03_m8aiq8_game_1,3302
chip_bargain__chip3_cohort_04_m8aiq8_game_1,3400
chip_bargain__chip3_cohort_05_m8aiq8_game_1,3267
chip_bargain__chip3_cohort_06_m8ak4g_game_1,3320
chip_bargain__chip3_cohort_07_m8ak4j_game_1,3421
chip_bargain__chip3_g11_m5wp7b_game_1,3291
chip_bargain__chip3_g12_m5wp8p_game_1,3389
chip_bargain__chip3_g13_m5wp8q_game_1,3210
chip_bargain__chip3_g15_m5wp8s_game_1,3307
chip_bargain__chip3_g16_m5wp8t_game_1,3253
chip_bargain__chip3_g17_m5wp8w_game_1,3329
chip_bargain__chip3_g18_m5wq8i_game_1,3327
chip_bargain__chip3_g19_m5wq90_game_1,3374
chip_bargain__chip3_g1_m5wp46_game_1,3181
chip_bargain__chip3_g20_m5wq93_game_1,3227
chip_bargain__chip3_g2_m5wp6p_game_1,3327
chip_bargain__chip3_g3_m5wp6q_game_1,3375
chip_bargain__chip3_g5_m5wp6r_game_1,3397
chip_bargain__chip3_g6_m5wp77_game_1,3344
chip_bargain__chip3_g7_m5wp78_game_1,3358
chip_bargain__chip3_g8_m5wp79_game_1,3376
chip_bargain__chip3_g9_m5wp79_game_1,3369
chip_bargain__chip3_cohort_01_m8aiq8_game_2_alt_profile,3232
chip_bargain__chip3_cohort_02_m8aiq8_game_2_alt_profile,3307
chip_bargain__chip3_cohort_03_m8aiq8_game_2_alt_profile,3307
chip_bargain__chip3_cohort_04_m8aiq8_game_2_alt_profile,3406
chip_bargain__chip3_cohort_05_m8aiq8_game_2_alt_profile,3272
chip_bargain__chip3_cohort_06_m8ak4g_game_2_alt_profile,3325
chip_bargain__chip3_cohort_07_m8ak4j_game_2_alt_profile,3427
chip_bargain__chip3_g11_m5wp7b_game_2_alt_profile,3296
chip_bargain__chip3_g12_m5wp8p_game_2_alt_profile,3394
chip_bargain__chip3_g13_m5wp8q_game_2_alt_profile,3215
chip_bargain__chip3_g15_m5wp8s_game_2_alt_profile,3312
chip_bargain__chip3_g16_m5wp8t_game_2_alt_profile,3258
chip_bargain__chip3_g17_m5wp8w_game_2_alt_profile,3334
chip_bargain__chip3_g18_m5wq8i_game_2_alt_profile,3331
chip_bargain__chip3_g19_m5wq90_game_2_alt_profile,3379
chip_bargain__chip3_g1_m5wp46_game_2_alt_profile,3185
chip_bargain__chip3_g20_m5wq93_game_2_alt_profile,3232
chip_bargain__chip3_g2_m5wp6p_game_2_alt_profile,3332
chip_bargain__chip3_g3_m5wp6q_game_2_alt_profile,3380
chip_bargain__chip3_g5_m5wp6r_game_2_alt_profile,3402
chip_bargain__chip3_g6_m5wp77_game_2_alt_profile,3348
chip_bargain__chip3_g7_m5wp78_game_2_alt_profile,3363
chip_bargain__chip3_g8_m5wp79_game_2_alt_profile,3380
chip_bargain__chip3_g9_m5wp79_game_2_alt_profile,3373
