target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.44811576665687225,0.1630358915029688,0.13370473075420675,-0.07052586945391925,0.1401780986069753,0.1144200544414254,0.377589897202953,-0.02285779289599349,-0.019284676312781343,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.44811576665687225,0.1630358915029688,0.13370473075420675,-0.1332727743335731,0.1442277436462166,0.11694684990599337,0.31484299232329915,-0.018808147856752194,-0.016757880848213377,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.44811576665687225,0.1630358915029688,0.13370473075420675,-0.1494153842057746,0.14525131885057013,0.11566489175859186,0.29870038245109765,-0.01778457265239866,-0.018039838995614885,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.44811576665687225,0.1630358915029688,0.13370473075420675,-0.3918160134130133,0.15983522474442627,0.12227223200048629,0.05629975324385894,-0.0032006667585425252,-0.01143249875372046,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.44811576665687225,0.1630358915029688,0.13370473075420675,-0.45599088709626723,0.16347860004983242,0.12510810461912386,-0.007875120439394978,0.0004427085468636238,-0.008596626135082885,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.44811576665687225,0.1630358915029688,0.13370473075420675,-1.3554941953827777,0.2079326080028278,0.1757196795342879,-0.9073784287259055,0.04489671649985902,0.04201494878008116,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.2682095916412517,0.15257279363998807,0.12783933206827425,-0.04150130892198867,0.13826475601901084,0.11280988030317086,0.22670828271926302,-0.014308037620977238,-0.015029451765103383,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.2682095916412517,0.15257279363998807,0.12783933206827425,-0.06934295113705868,0.14010062963700737,0.11538245006200938,0.198866640504193,-0.012472164002980707,-0.012456882006264866,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.2682095916412517,0.15257279363998807,0.12783933206827425,-0.1110670972562684,0.14280773298299346,0.11553078169833435,0.1571424943849833,-0.009765060656994617,-0.0123085503699399,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-0.2682095916412517,0.15257279363998807,0.12783933206827425,-0.18932299791363438,0.14775136099823383,0.11426656395674996,0.0788865937276173,-0.0048214326417542475,-0.013572768111524289,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.2682095916412517,0.15257279363998807,0.12783933206827425,-0.2886697939263527,0.15379860844475185,0.1200656864457863,-0.020460202285101037,0.0012258148047637751,-0.007773645622487946,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-0.2682095916412517,0.15257279363998807,0.12783933206827425,-0.87508748204235,0.18552068912341893,0.15477124806732018,-0.6068778904010983,0.032947895483430856,0.02693191599904593,0,0,98,28,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,8,-0.18099851240628606,0.30905661087442415,0.23083361203105757,0.08198638857911922,0.2724820655435404,0.19659878171037806,0.2629849009854053,-0.03657454533088378,-0.034234830320679505,0,0,100,180,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,6,-0.18099851240628606,0.30905661087442415,0.23083361203105757,0.008983695905230293,0.28310905639967804,0.1998153958067316,0.18998220831151635,-0.025947554474746115,-0.031018216224325962,0,0,100,180,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,4,-0.18099851240628606,0.30905661087442415,0.23083361203105757,-0.028119192566077533,0.2883600523902978,0.2081097567499434,0.15287931984020853,-0.020696558484126326,-0.022723855281114175,0,0,100,180,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,10,-0.18099851240628606,0.30905661087442415,0.23083361203105757,-0.1329254627624059,0.3027011224709938,0.2234448742409044,0.04807304964388015,-0.006355488403430365,-0.0073887377901531714,0,0,100,180,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,12,-0.18099851240628606,0.30905661087442415,0.23083361203105757,-0.1812300800219424,0.3090869089628108,0.22107833359494458,-0.00023156761565634731,3.029808838667103e-05,-0.009755278436112985,0,0,100,180,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,16,-0.18099851240628606,0.30905661087442415,0.23083361203105757,-0.40619967796757384,0.33723827531138084,0.252224696576978,-0.22520116556128777,0.028181664436956688,0.021391084545920425,0,0,100,180,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,8,-0.1286019061672774,0.3021229747908154,0.22639817745267277,0.08223279800429284,0.27244549383348354,0.19738574310380624,0.21083470417157024,-0.02967748095733186,-0.029012434348866523,0,0,100,180,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,6,-0.1286019061672774,0.3021229747908154,0.22639817745267277,0.020728973243199778,0.28142638703622713,0.19942761225605912,0.14933087941047718,-0.02069658775458827,-0.026970565196613644,0,0,100,180,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,4,-0.1286019061672774,0.3021229747908154,0.22639817745267277,0.0003713386756610815,0.2843365649089658,0.20595145070416163,0.12897324484293848,-0.017786409881849596,-0.02044672674851114,0,0,100,180,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,12,-0.1286019061672774,0.3021229747908154,0.22639817745267277,-0.05625600694830868,0.2922792326097871,0.21043162568468574,0.07234589921896872,-0.009843742181028292,-0.01596655176798703,0,0,100,180,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,10,-0.1286019061672774,0.3021229747908154,0.22639817745267277,-0.0847002232358578,0.296188523842722,0.21863240387476351,0.043901682931419606,-0.005934450948093417,-0.007765773577909252,0,0,100,180,0.0,0.0
