treatment_name,metric_family,metric,distance_kind,score
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.2333395751315971
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,3.6269736842105247
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.2089912280701751
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.211086744639376
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.4333360407190817
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.04093567251461988
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.981078431372549
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.40950591347650167
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.5342844202898551
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.4502185415228895
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.29053927207100994
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,4.510714285714285
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.5035714285714283
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.3188492063492063
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.46025783629950306
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.166005291005291
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8835473377846257
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.41444693097235474
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.8086433128686648
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.44457369703848576
