run_id,run_label,roundIndex,metric,n,mean,std,se,ci_low,ci_high,ci_half
2602262019,no archetype,1,contrib_mae,267,6.134831460674158,7.305664211880459,0.4470993889319654,5.258516658367506,7.01114626298081,0.8763148023066522
2602262019,no archetype,1,target_f1,267,0.41532540493214654,0.47833128977409495,0.0292733995380263,0.35794954183761496,0.4727012680266781,0.05737586309453155
2602262019,no archetype,1,action_exact_match,267,0.38202247191011235,0.48679443973897724,0.0297913359046588,0.3236314535369811,0.4404134902832436,0.05839101837313125
2602262019,no archetype,1,target_hit_any,267,0.45692883895131087,0.49907689843967545,0.030543010170050584,0.39706453901801175,0.51679313888461,0.05986429993329914
2602262019,no archetype,2,contrib_mae,255,5.117647058823529,7.21177694644917,0.4516189905754356,4.232473837295675,6.002820280351383,0.8851732215278537
2602262019,no archetype,2,target_f1,255,0.3948717731070672,0.4655247169524649,0.02915228858561722,0.33773328747925746,0.452010258734877,0.05713848562780975
2602262019,no archetype,2,action_exact_match,255,0.3215686274509804,0.46799695700698035,0.029307106263170346,0.2641266991751665,0.3790105557267943,0.057441928275813875
2602262019,no archetype,2,target_hit_any,255,0.4470588235294118,0.4981670897219884,0.03119643326031043,0.38591381433920335,0.5082038327196202,0.06114500919020844
2602262019,no archetype,3,contrib_mae,249,4.253012048192771,7.202447008282142,0.4564365332265869,3.3583964430686604,5.147627653316881,0.8946156051241103
2602262019,no archetype,3,target_f1,249,0.35520639556784134,0.4524009718841715,0.0286697466843842,0.2990136920664483,0.4113990990692344,0.056192703501393035
2602262019,no archetype,3,action_exact_match,249,0.26104417670682734,0.4400885564936649,0.027889479062834715,0.2063807977436713,0.3157075556699834,0.05466337896315604
2602262019,no archetype,3,target_hit_any,249,0.41365461847389556,0.49347996616356654,0.03127302217058509,0.3523594950195488,0.47494974192824235,0.06129512345434678
2602262019,no archetype,4,contrib_mae,246,4.349593495934959,7.293814813110993,0.4650366474235994,3.4381216669847046,5.261065324885214,0.9114718289502548
2602262019,no archetype,4,target_f1,246,0.4179225471908399,0.47453633836046777,0.030255331884097916,0.358622096698008,0.47722299768367177,0.05930045049283191
2602262019,no archetype,4,action_exact_match,246,0.3333333333333333,0.4723655911480857,0.03011693009684172,0.27430415034352357,0.39236251632314306,0.05902918298980977
2602262019,no archetype,4,target_hit_any,246,0.45121951219512196,0.4986292809101626,0.03179144179598375,0.3889082862749938,0.5135307381152501,0.062311225920128145
2602262019,no archetype,5,contrib_mae,229,4.078602620087336,7.1495875089082634,0.472458041146795,3.152584859439618,5.004620380735054,0.9260177606477182
2602262019,no archetype,5,target_f1,229,0.5533097664102031,0.4713161556848767,0.031145448237155343,0.49226468786537864,0.6143548449550276,0.06104507854482447
2602262019,no archetype,5,action_exact_match,229,0.4585152838427948,0.49936756140961597,0.03299913730433735,0.39383697472629353,0.523193592959296,0.06467830911650121
2602262019,no archetype,5,target_hit_any,229,0.6069868995633187,0.4894896239277083,0.03234638482211964,0.5435879853119643,0.6703858138146732,0.0633989142513545
2602262019,no archetype,6,contrib_mae,228,4.337719298245614,7.258291814320266,0.48069211825437674,3.3955627464670357,5.279875850024192,0.9421565517785784
2602262019,no archetype,6,target_f1,228,0.5197411263200737,0.48391909075050793,0.03204832469502716,0.4569264099178205,0.582555842722327,0.06281471640225322
2602262019,no archetype,6,action_exact_match,228,0.44298245614035087,0.49783129641562035,0.032969683023106405,0.37836187741506233,0.5076030348656394,0.06462057872528855
2602262019,no archetype,6,target_hit_any,228,0.5482456140350878,0.4987618954920027,0.03303131345251257,0.48350423966816314,0.6129869884020124,0.06474137436692463
2602262019,no archetype,7,contrib_mae,160,5.00625,7.75286262814049,0.6129176072830745,3.8049314897251736,6.207568510274825,1.201318510274826
2602262019,no archetype,7,target_f1,160,0.4340426587301588,0.46941585921636886,0.037110582123216704,0.36130591776865406,0.5067793996916635,0.07273674096150474
2602262019,no archetype,7,action_exact_match,160,0.34375,0.4764501201396974,0.03766668927755763,0.26992328901598706,0.41757671098401294,0.07382671098401296
2602262019,no archetype,7,target_hit_any,160,0.49375,0.5015306758992157,0.03964948130713094,0.4160370166380234,0.5714629833619767,0.07771298336197664
2602262019,no archetype,8,contrib_mae,159,4.49685534591195,7.5161212507621284,0.5960671876366747,3.328563658144067,5.665147033679832,1.1682916877678824
2602262019,no archetype,8,target_f1,159,0.4494309673554956,0.47111006428034297,0.03736145835253028,0.3762025089845362,0.522659425726455,0.07322845837095936
2602262019,no archetype,8,action_exact_match,159,0.3584905660377358,0.4810723631443858,0.038151520043683,0.2837135867521171,0.43326754532335454,0.07477697928561869
2602262019,no archetype,8,target_hit_any,159,0.5031446540880503,0.5015698625755188,0.03977707748639468,0.42518158221471675,0.5811077259613839,0.07796307187333358
2602262019,no archetype,9,contrib_mae,133,3.18796992481203,5.890606770129949,0.5107803856925954,2.1868403688545426,4.189099480769517,1.001129555957487
2602262019,no archetype,9,target_f1,133,0.4673887098699128,0.4820601393288768,0.04179991527222554,0.38546087593635076,0.5493165438034748,0.08192783393356205
2602262019,no archetype,9,action_exact_match,133,0.39849624060150374,0.49143959251552,0.04261321700890785,0.31497433526404434,0.48201814593896314,0.08352190533745939
2602262019,no archetype,9,target_hit_any,133,0.5037593984962406,0.5018761791997308,0.04351818384507603,0.4184637581598916,0.5890550388325897,0.08529564033634902
2602262019,no archetype,10,contrib_mae,106,2.849056603773585,5.31268464612257,0.5160135487941356,1.8376700481370791,3.8604431594100905,1.0113865556365058
2602262019,no archetype,10,target_f1,106,0.5725816112608566,0.4879188840324544,0.047390871403785645,0.4796955033094367,0.6654677192122764,0.09288610795141987
2602262019,no archetype,10,action_exact_match,106,0.5283018867924528,0.5015698625755193,0.04871677165040777,0.43281701435765363,0.623786759227252,0.09548487243479922
2602262019,no archetype,10,target_hit_any,106,0.5943396226415094,0.49335203092223573,0.04791858528000114,0.5004191954927072,0.6882600497903116,0.09392042714880224
2602262019,no archetype,11,contrib_mae,90,3.7444444444444445,7.257016923758021,0.7649567499154615,2.24512921461014,5.243759674278749,1.4993152298343044
2602262019,no archetype,11,target_f1,90,0.5730864197530864,0.4845625672852081,0.051077379382661686,0.4729747561630695,0.6731980833431033,0.1001116635900169
2602262019,no archetype,11,action_exact_match,90,0.5111111111111111,0.5026769786045272,0.05298680599073449,0.40725697136927147,0.6149652508529506,0.1038541397418396
2602262019,no archetype,11,target_hit_any,90,0.6,0.49264249635357593,0.051929078688949845,0.4982190057696583,0.7017809942303417,0.10178099423034169
2602262019,no archetype,12,contrib_mae,90,3.1222222222222222,6.718794330341797,0.7082231071368611,1.7341049322339745,4.51033951221047,1.3881172899882477
2602262019,no archetype,12,target_f1,90,0.5874074074074074,0.4879465438522674,0.051434081832679855,0.4865966070153549,0.6882182077994599,0.10081080039205251
2602262019,no archetype,12,action_exact_match,90,0.5666666666666667,0.4983117565757136,0.052526671187288085,0.463714391139582,0.6696189421937513,0.10295227552708465
2602262019,no archetype,12,target_hit_any,90,0.6,0.49264249635357593,0.051929078688949845,0.4982190057696583,0.7017809942303417,0.10178099423034169
2602262019,no archetype,13,contrib_mae,85,2.0941176470588236,5.474232995658506,0.5937639349770967,0.9303403345037142,3.257894959613933,1.1637773125551094
2602262019,no archetype,13,target_f1,85,0.5659103641456583,0.48827857457250246,0.05296124736252691,0.4621063193151056,0.669714408976211,0.10380404483055274
2602262019,no archetype,13,action_exact_match,85,0.5294117647058824,0.5020964452534337,0.0544600058689736,0.4226701532026941,0.6361533762090706,0.10674161150318826
2602262019,no archetype,13,target_hit_any,85,0.5882352941176471,0.4950737714883374,0.053698289951486906,0.48298664581273276,0.6934839424225614,0.10524864830491433
2602262019,no archetype,14,contrib_mae,85,2.847058823529412,6.366777390622098,0.6905739670885604,1.4935338480358333,4.20058379902299,1.3535249754935785
2602262019,no archetype,14,target_f1,85,0.6263305322128851,0.4809010705635839,0.052161044701420065,0.5240948845981018,0.7285661798276685,0.10223564761478332
2602262019,no archetype,14,action_exact_match,85,0.6,0.4928053803045811,0.05345224838248487,0.49523359317032967,0.7047664068296703,0.10476640682967034
2602262019,no archetype,14,target_hit_any,85,0.6352941176470588,0.4842042766360137,0.05251932770420085,0.5323562353468251,0.7382319999472925,0.10293788230023367
2602262019,no archetype,15,contrib_mae,73,2.4794520547945207,6.103527188440336,0.7143638240778304,1.079298959601973,3.8796051499870683,1.4001530951925476
2602262019,no archetype,15,target_f1,73,0.7240704500978474,0.44818149005628827,0.05245567574825917,0.6212573256312595,0.8268835745644354,0.10281312446658797
2602262019,no archetype,15,action_exact_match,73,0.7123287671232876,0.45580978168269415,0.05334849975136035,0.6077657076106213,0.8168918266359539,0.10456305951266628
2602262019,no archetype,15,target_hit_any,73,0.726027397260274,0.44908159282778776,0.05256102480922988,0.6230077886341834,0.8290470058863646,0.10301960862609057
2602262019,no archetype,16,contrib_mae,64,1.328125,4.475877806962243,0.5594847258702804,0.23153493729425034,2.42471506270575,1.0965900627057497
2602262019,no archetype,16,target_f1,64,0.609375,0.491747370293402,0.06146842128667525,0.4888968942781165,0.7298531057218834,0.12047810572188349
2602262019,no archetype,16,action_exact_match,64,0.609375,0.491747370293402,0.06146842128667525,0.4888968942781165,0.7298531057218834,0.12047810572188349
2602262019,no archetype,16,target_hit_any,64,0.609375,0.491747370293402,0.06146842128667525,0.4888968942781165,0.7298531057218834,0.12047810572188349
2602262019,no archetype,17,contrib_mae,48,3.0208333333333335,6.663618540758289,0.961810489570945,1.1356847737742815,4.9059818928923855,1.885148559559052
2602262019,no archetype,17,target_f1,48,0.6055555555555555,0.48384459794096984,0.0698369522167913,0.4686751292106446,0.7424359819004664,0.13688042634491096
2602262019,no archetype,17,action_exact_match,48,0.5625,0.5013280235873938,0.07236046734262122,0.4206734840084624,0.7043265159915376,0.1418265159915376
2602262019,no archetype,17,target_hit_any,48,0.625,0.48924605479008165,0.07061658535825402,0.4865914926978221,0.7634085073021779,0.13840850730217788
2602262019,no archetype,18,contrib_mae,48,1.9583333333333333,5.690448635543492,0.8213455128851934,0.3484961280783543,3.568170538588312,1.609837205254979
2602262019,no archetype,18,target_f1,48,0.6138888888888888,0.4836735576017044,0.069812264670312,0.4770568501350773,0.7507209276427003,0.1368320387538115
2602262019,no archetype,18,action_exact_match,48,0.5833333333333334,0.49822379545201356,0.07191241060522427,0.44238500854709384,0.7242816581195729,0.14094832478623956
2602262019,no archetype,18,target_hit_any,48,0.625,0.48924605479008165,0.07061658535825402,0.4865914926978221,0.7634085073021779,0.13840850730217788
2602262019,no archetype,19,contrib_mae,48,2.0,5.7018100896007,0.8229853975247722,0.38694862085144655,3.6130513791485535,1.6130513791485535
2602262019,no archetype,19,target_f1,48,0.5833333333333334,0.49822379545201356,0.07191241060522427,0.44238500854709384,0.7242816581195729,0.14094832478623956
2602262019,no archetype,19,action_exact_match,48,0.5833333333333334,0.49822379545201356,0.07191241060522427,0.44238500854709384,0.7242816581195729,0.14094832478623956
2602262019,no archetype,19,target_hit_any,48,0.5833333333333334,0.49822379545201356,0.07191241060522427,0.44238500854709384,0.7242816581195729,0.14094832478623956
2602262019,no archetype,20,contrib_mae,21,3.4285714285714284,7.2702917999997,1.58650773799597,0.3190162620993271,6.538126595043529,3.1095551664721013
2602262019,no archetype,20,target_f1,21,0.5714285714285714,0.50709255283711,0.11065666703449763,0.3545415040409561,0.7883156388161867,0.21688706738761535
2602262019,no archetype,20,action_exact_match,21,0.5714285714285714,0.50709255283711,0.11065666703449763,0.3545415040409561,0.7883156388161867,0.21688706738761535
2602262019,no archetype,20,target_hit_any,21,0.5714285714285714,0.50709255283711,0.11065666703449763,0.3545415040409561,0.7883156388161867,0.21688706738761535
2602262019,no archetype,21,contrib_mae,21,6.476190476190476,9.06983488063067,1.9792002324400388,2.596958020608,10.355422931772953,3.879232455582476
2602262019,no archetype,21,target_f1,21,0.6888888888888889,0.45379061903693635,0.09902523149512521,0.4947994351584435,0.8829783426193343,0.19408945373044542
2602262019,no archetype,21,action_exact_match,21,0.6190476190476191,0.49761335152811925,0.10858813572372743,0.4062148730291133,0.8318803650661248,0.21283274601850574
2602262019,no archetype,21,target_hit_any,21,0.7142857142857143,0.46291004988627577,0.10101525445522108,0.5162958155534809,0.9122756130179477,0.19798989873223333
2602262019,no archetype,22,contrib_mae,21,2.6666666666666665,6.231639698613305,1.359855267742251,0.0013503418918543453,5.331982991441478,2.665316324774812
2602262019,no archetype,22,target_f1,21,0.5142857142857143,0.5042675027063654,0.11004019055515565,0.2986069407976093,0.7299644877738194,0.21567877348810507
2602262019,no archetype,22,action_exact_match,21,0.47619047619047616,0.511766315719159,0.11167656571008167,0.2573044073987161,0.6950765449822363,0.21888606879176006
2602262019,no archetype,22,target_hit_any,21,0.5238095238095238,0.511766315719159,0.11167656571008167,0.30492345501776374,0.7426955926012839,0.21888606879176006
2602262019,no archetype,23,contrib_mae,21,3.9523809523809526,7.28337964461685,1.589363739836061,0.837228022302273,7.067533882459632,3.1151529300786795
2602262019,no archetype,23,target_f1,21,0.5142857142857143,0.5042675027063654,0.11004019055515565,0.2986069407976093,0.7299644877738194,0.21567877348810507
2602262019,no archetype,23,action_exact_match,21,0.47619047619047616,0.511766315719159,0.11167656571008167,0.2573044073987161,0.6950765449822363,0.21888606879176006
2602262019,no archetype,23,target_hit_any,21,0.5238095238095238,0.511766315719159,0.11167656571008167,0.30492345501776374,0.7426955926012839,0.21888606879176006
2602262019,no archetype,24,contrib_mae,13,2.923076923076923,6.047885835308326,1.677381729796656,-0.36459126732452285,6.210745113478369,3.2876681904014458
2602262019,no archetype,24,target_f1,13,0.24615384615384614,0.4095025124371128,0.1135755620017954,0.02354574463032716,0.4687619476773651,0.22260810152351898
2602262019,no archetype,24,action_exact_match,13,0.15384615384615385,0.37553380809940534,0.10415433852097385,-0.050296349654954886,0.3579886573472626,0.20414250350110874
2602262019,no archetype,24,target_hit_any,13,0.3076923076923077,0.48038446141526137,0.13323467750529824,0.046552339781923135,0.5688322756026922,0.2611399679103846
2602262019,no archetype,25,contrib_mae,13,1.5384615384615385,5.54700196225229,1.5384615384615383,-1.4769230769230763,4.553846153846154,3.015384615384615
2602262019,no archetype,25,target_f1,13,0.1846153846153846,0.3782551031736691,0.10490908997681428,-0.021006431739171383,0.3902372009699406,0.20562181635455598
2602262019,no archetype,25,action_exact_match,13,0.15384615384615385,0.37553380809940534,0.10415433852097385,-0.050296349654954886,0.3579886573472626,0.20414250350110874
2602262019,no archetype,25,target_hit_any,13,0.23076923076923078,0.4385290096535146,0.12162606385262997,-0.007617854381923972,0.46915631592038554,0.23838708515115475
2602262019,no archetype,26,contrib_mae,13,2.3076923076923075,5.991446895152781,1.6617283842071437,-0.949295325353694,5.5646799407383085,3.2569876330460015
2602262019,no archetype,26,target_f1,13,0.23076923076923078,0.4385290096535146,0.12162606385262997,-0.007617854381923972,0.46915631592038554,0.23838708515115475
2602262019,no archetype,26,action_exact_match,13,0.23076923076923078,0.4385290096535146,0.12162606385262997,-0.007617854381923972,0.46915631592038554,0.23838708515115475
2602262019,no archetype,26,target_hit_any,13,0.23076923076923078,0.4385290096535146,0.12162606385262997,-0.007617854381923972,0.46915631592038554,0.23838708515115475
2602262019,no archetype,27,contrib_mae,8,7.5,8.864052604279182,3.133915852640043,1.3575249288255158,13.642475071174484,6.142475071174484
2602262019,no archetype,27,target_f1,8,0.125,0.3535533905932738,0.125,-0.12,0.37,0.245
2602262019,no archetype,27,action_exact_match,8,0.125,0.3535533905932738,0.125,-0.12,0.37,0.245
2602262019,no archetype,27,target_hit_any,8,0.125,0.3535533905932738,0.125,-0.12,0.37,0.245
2602262019,no archetype,28,contrib_mae,8,5.0,7.559289460184544,2.6726124191242437,-0.23832034148351777,10.238320341483519,5.238320341483518
2602262019,no archetype,28,target_f1,8,0.375,0.5175491695067657,0.18298126367784995,0.016356723191414124,0.7336432768085859,0.3586432768085859
2602262019,no archetype,28,action_exact_match,8,0.25,0.4629100498862757,0.16366341767699427,-0.07078029864690877,0.5707802986469088,0.32078029864690877
2602262019,no archetype,28,target_hit_any,8,0.375,0.5175491695067657,0.18298126367784995,0.016356723191414124,0.7336432768085859,0.3586432768085859
2602262019,no archetype,29,contrib_mae,8,2.625,4.8678977568791,1.7210617570059976,-0.7482810437317551,5.998281043731755,3.373281043731755
