experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,punishment,9,5,True,10,5,2026-01-02T00:53:22.036359
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,reward,9,5,True,10,7.3,2026-01-02T00:53:22.036510
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_0,DOG,agent_2,CAT,punishment,4,2,True,4,2,2026-01-02T00:53:22.036572
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_0,DOG,agent_2,CAT,reward,4,2,True,4,2.92,2026-01-02T00:53:22.036600
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_0,DOG,agent_3,FISH,punishment,5,3,True,6,3,2026-01-02T00:53:22.036627
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_0,DOG,agent_3,FISH,reward,5,3,True,6,4.38,2026-01-02T00:53:22.036654
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_0,DOG,agent_4,BIRD,punishment,4,2,True,4,2,2026-01-02T00:53:22.036679
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_0,DOG,agent_4,BIRD,reward,4,2,True,4,2.92,2026-01-02T00:53:22.036704
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,punishment,1,1,False,2,1,2026-01-02T00:53:25.141951
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,reward,1,1,False,2,1.46,2026-01-02T00:53:25.142017
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,punishment,1,1,False,2,1,2026-01-02T00:53:25.142062
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,reward,1,1,False,2,1.46,2026-01-02T00:53:25.142089
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_1,CHICKEN,agent_4,BIRD,punishment,1,1,False,2,1,2026-01-02T00:53:25.142114
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_1,CHICKEN,agent_4,BIRD,reward,1,1,False,2,1.46,2026-01-02T00:53:25.142139
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,punishment,1,1,False,2,1,2026-01-02T00:53:25.142162
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,reward,1,1,False,2,1.46,2026-01-02T00:53:25.142182
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_0,DOG,punishment,5,2,True,4,2,2026-01-02T00:53:30.057375
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_0,DOG,reward,5,2,True,4,2.92,2026-01-02T00:53:30.057510
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_1,CHICKEN,punishment,4,1,True,2,1,2026-01-02T00:53:30.057548
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_1,CHICKEN,reward,4,1,True,2,1.46,2026-01-02T00:53:30.057571
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_3,FISH,punishment,3,1,True,2,1,2026-01-02T00:53:30.057595
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_3,FISH,reward,3,1,True,2,1.46,2026-01-02T00:53:30.057616
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_4,BIRD,punishment,4,1,True,2,1,2026-01-02T00:53:30.057638
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_4,BIRD,reward,4,1,True,2,1.46,2026-01-02T00:53:30.057659
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_5,RABBIT,punishment,4,1,True,2,1,2026-01-02T00:53:30.057680
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_5,RABBIT,reward,4,1,True,2,1.46,2026-01-02T00:53:30.057701
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_6,TURTLE,punishment,3,1,True,2,1,2026-01-02T00:53:30.057723
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_6,TURTLE,reward,3,1,True,2,1.46,2026-01-02T00:53:30.057743
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_7,HAMSTER,punishment,5,2,True,4,2,2026-01-02T00:53:30.057763
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_7,HAMSTER,reward,5,2,True,4,2.92,2026-01-02T00:53:30.057782
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_8,FROG,punishment,1,0,True,0,0,2026-01-02T00:53:30.057804
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_2,CAT,agent_8,FROG,reward,1,0,True,0,0.0,2026-01-02T00:53:30.057852
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_3,FISH,agent_0,DOG,punishment,3,3,False,6,3,2026-01-02T00:53:35.896002
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_3,FISH,agent_0,DOG,reward,3,3,False,6,4.38,2026-01-02T00:53:35.896217
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_3,FISH,agent_1,CHICKEN,punishment,3,3,False,6,3,2026-01-02T00:53:35.896257
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_3,FISH,agent_1,CHICKEN,reward,3,3,False,6,4.38,2026-01-02T00:53:35.896287
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_3,FISH,agent_2,CAT,punishment,2,2,False,4,2,2026-01-02T00:53:35.896317
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_3,FISH,agent_2,CAT,reward,2,2,False,4,2.92,2026-01-02T00:53:35.896337
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_3,FISH,agent_6,TURTLE,punishment,2,2,False,4,2,2026-01-02T00:53:35.896361
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_3,FISH,agent_6,TURTLE,reward,2,2,False,4,2.92,2026-01-02T00:53:35.896388
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_3,FISH,agent_7,HAMSTER,punishment,1,1,False,2,1,2026-01-02T00:53:35.896416
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_3,FISH,agent_7,HAMSTER,reward,1,1,False,2,1.46,2026-01-02T00:53:35.896443
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_4,BIRD,agent_0,DOG,punishment,55,4,True,8,4,2026-01-02T00:53:42.141171
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_4,BIRD,agent_0,DOG,reward,55,4,True,8,5.84,2026-01-02T00:53:42.141509
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_4,BIRD,agent_1,CHICKEN,punishment,80,6,True,12,6,2026-01-02T00:53:42.141559
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_4,BIRD,agent_1,CHICKEN,reward,80,6,True,12,8.76,2026-01-02T00:53:42.141586
exp_007_treatment,93c933cd,exp_007_treatment_game1,1,agent_4,BIRD,agent_2,CAT,punishment,1,0,True,0,0,2026-01-02T00:53:42.141611
