custom_id,input_token_estimate
longitudinal_trust_game_ht863__55ed5e8b748092000aaa9909,1944
longitudinal_trust_game_ht863__561962ffc4a3700005d82484,1932
longitudinal_trust_game_ht863__561e6e5bed6e5a000ac7e70c,1894
longitudinal_trust_game_ht863__57e1bf6e631235000138b636,1880
longitudinal_trust_game_ht863__57f18e976c19420001438a1b,1900
longitudinal_trust_game_ht863__58710ffcec49b50001590603,1896
longitudinal_trust_game_ht863__58a07b0abb9e0f0001ac9a1d,1953
longitudinal_trust_game_ht863__59982d15d0bcd10001dd907e,1897
longitudinal_trust_game_ht863__59a52c18514a2200017e6b2e,1924
longitudinal_trust_game_ht863__59c177605c50560001df944c,1882
longitudinal_trust_game_ht863__59cbc42b81eacc000137f8b1,1898
longitudinal_trust_game_ht863__59cd79bdaeef3b0001021824,1892
longitudinal_trust_game_ht863__59d6892b03203500011acdac,1932
longitudinal_trust_game_ht863__5a563395e0cf3d0001262ecf,1964
longitudinal_trust_game_ht863__5a5a3f2276d1c60001ab2992,1918
longitudinal_trust_game_ht863__5a7094c4f660ae0001a98bd5,1945
longitudinal_trust_game_ht863__5b12f9d81e55760001b9f397,1946
longitudinal_trust_game_ht863__5b142e4530d562000155eaf4,1948
longitudinal_trust_game_ht863__5b2200bb38fc0c0001312c02,1914
longitudinal_trust_game_ht863__5b93d6d239bcc800014f59c6,1907
longitudinal_trust_game_ht863__5be0051d45bb8b000173f6f9,1926
longitudinal_trust_game_ht863__5c34e402b96e660001cb5ce6,1940
longitudinal_trust_game_ht863__5c75bdc1142fa40001700b7c,1949
longitudinal_trust_game_ht863__5c97f7ed18a759001648027a,1942
longitudinal_trust_game_ht863__5ce05a73ccdf040016e93662,1890
longitudinal_trust_game_ht863__5d4e4f66ffbcf800199d5d2e,1913
longitudinal_trust_game_ht863__5d52f3cc00691e0019494a39,1893
longitudinal_trust_game_ht863__5d59cb467ca41f0001e97e1f,1940
longitudinal_trust_game_ht863__5da5ac51a39c100014614ed5,1924
longitudinal_trust_game_ht863__5de21543762dc22548c937b3,1945
longitudinal_trust_game_ht863__5e12245e13ec5088f463b03b,1928
longitudinal_trust_game_ht863__5e377d1ac0b28970cf33db0e,1965
longitudinal_trust_game_ht863__5e54ed0d7243ea4e2ce6c650,1948
longitudinal_trust_game_ht863__5e578224e5cbf4136e8ddcfa,1900
longitudinal_trust_game_ht863__5ec2da3e7e31c80f47d04ea8,1933
longitudinal_trust_game_ht863__5eeba8ce2af5113688a7987c,1900
longitudinal_trust_game_ht863__5ef6a9ca5820823ab34f2bd3,1966
longitudinal_trust_game_ht863__5eff6ae361fa1102b360e5ea,1903
longitudinal_trust_game_ht863__5f05cf1309b0de08fd3bd4cf,1898
longitudinal_trust_game_ht863__5f08cdf2f48b131393a5ba40,1890
longitudinal_trust_game_ht863__5f16c3aa4862ae8532b4216e,1894
longitudinal_trust_game_ht863__5f23fc20be6a4e1feed8aa5b,1931
longitudinal_trust_game_ht863__5f305c9cf7fabe4adaf0de5d,1932
longitudinal_trust_game_ht863__5f44088c22717b701b526c9f,1937
longitudinal_trust_game_ht863__5f5d4b6876a9515a25325a29,1947
longitudinal_trust_game_ht863__5f74a6b6f0966108a63551c2,1949
longitudinal_trust_game_ht863__5f972e95ea9cc80c17f6f625,1941
longitudinal_trust_game_ht863__5f98391806e2bc0b6d557b1b,1885
longitudinal_trust_game_ht863__60342bd9c4c71123493ec1a7,1943
longitudinal_trust_game_ht863__60455b1578f6f36a3e8ea81c,1898
longitudinal_trust_game_ht863__6047c79eb8267d07b5a2ffb2,1951
longitudinal_trust_game_ht863__6048b10a94745f1bdf5f0b5f,1938
longitudinal_trust_game_ht863__605ba7fb97207afeb65c0d6f,1909
longitudinal_trust_game_ht863__60992e2a5f3f48e17e154c16,1946
longitudinal_trust_game_ht863__60fd2ac057cabc293d69bc57,1950
longitudinal_trust_game_ht863__61065a951ba33316abb42a29,1896
longitudinal_trust_game_ht863__611154eac8a453ad85dd0ec5,1915
longitudinal_trust_game_ht863__611fa1092bc77bd09a76f5ac,1913
longitudinal_trust_game_ht863__613920976b9f224b6eb66b56,1887
longitudinal_trust_game_ht863__613a47776c955e9f4ecea585,1891
longitudinal_trust_game_ht863__613c9c83c9cd63d09d4ed300,1900
longitudinal_trust_game_ht863__6140817ff93b30c0c188e259,1896
longitudinal_trust_game_ht863__61410d937e107d6a1b7849b0,1968
longitudinal_trust_game_ht863__61413043c5615de9071af7c6,1910
longitudinal_trust_game_ht863__6142013d4dd8ae5ca2b4329b,1911
longitudinal_trust_game_ht863__61470ea6d44fa390418c61c6,1929
longitudinal_trust_game_ht863__61475c9f0033bb8c8d5c6940,1892
longitudinal_trust_game_ht863__6147752c21a4523f1ed70636,1883
longitudinal_trust_game_ht863__61477bd4355f82a8edc7dec0,1927
longitudinal_trust_game_ht863__6147a2ed5708589b368853a8,1941
longitudinal_trust_game_ht863__6147ac70b4c3e7df01f2eb72,1903
longitudinal_trust_game_ht863__6147f9a7bad5461dcef424f5,1924
longitudinal_trust_game_ht863__6148a7d9b19a2b4c5c9dff87,1936
longitudinal_trust_game_ht863__6149a58511a024afe31a7443,1946
longitudinal_trust_game_ht863__614a00b3740430aef0eaf460,1899
longitudinal_trust_game_ht863__614af433c9e63d38817c43dd,1883
longitudinal_trust_game_ht863__614c7eefc87974fd23521f13,1923
longitudinal_trust_game_ht863__614c8dd508d065d05cc8dd11,1936
longitudinal_trust_game_ht863__614d8924b7b54e7c4b9028ff,1874
longitudinal_trust_game_ht863__614dd1ef0425aaf131393cc9,1971
longitudinal_trust_game_ht863__614e2a696a57ee6e456545e0,1872
longitudinal_trust_game_ht863__614e43c148febeb17c93e998,1927
longitudinal_trust_game_ht863__614e455bc58fb82d5a6fe392,1883
longitudinal_trust_game_ht863__614eeea2e824f18762efa4d7,1949
longitudinal_trust_game_ht863__61500dd5a6c5bbc039ace60e,1953
longitudinal_trust_game_ht863__615026b9c4d93c2879ae1b28,1895
longitudinal_trust_game_ht863__61504a407a08a977b6ccf929,1926
longitudinal_trust_game_ht863__6150c4352b1e7a61d20aa403,1888
longitudinal_trust_game_ht863__6151b15badc7d7045dbbb210,1933
longitudinal_trust_game_ht863__6151b3079d837c7cd5c80d8c,1945
longitudinal_trust_game_ht863__615302a0209f909567d8e147,1886
longitudinal_trust_game_ht863__6153509a7df644e1958439f4,1933
longitudinal_trust_game_ht863__615473f93a61f4883d5b5af1,1950
longitudinal_trust_game_ht863__6154e0eaaaa79b827af4bca6,1945
longitudinal_trust_game_ht863__6155dfef61865dc3259eeb2d,1886
longitudinal_trust_game_ht863__6156e9714a6862c4a7067cf8,1893
longitudinal_trust_game_ht863__6156eacf86fbd863a2411111,1929
longitudinal_trust_game_ht863__615715bd0896b2b00d1f38de,1921
longitudinal_trust_game_ht863__615730e930e2a471ec558454,1974
longitudinal_trust_game_ht863__615755f63b750e7739b5c132,1934
longitudinal_trust_game_ht863__615760128c9cc0dc5cf6febc,1944
longitudinal_trust_game_ht863__615761b7a319cfaf9e9047ad,1922
longitudinal_trust_game_ht863__61580d838191a71ae9bfc803,1897
longitudinal_trust_game_ht863__615822379d204660be9076d9,1897
longitudinal_trust_game_ht863__615837df9c2386cde5916d3b,1877
longitudinal_trust_game_ht863__61587ef7a7a1af1c9d8690d3,1954
longitudinal_trust_game_ht863__61587f16e25d1946774ea99a,1880
longitudinal_trust_game_ht863__6158a0e82fe530183cc203e5,1905
longitudinal_trust_game_ht863__6158a7dd5708a388b0610f8e,1890
longitudinal_trust_game_ht863__615948751c9f4e7d93db2a77,1895
longitudinal_trust_game_ht863__6159a044cae3037ed9d75498,1966
longitudinal_trust_game_ht863__6159bd77003d659cd075a83c,1887
longitudinal_trust_game_ht863__6159dfdb9f4225bf90199071,1894
longitudinal_trust_game_ht863__6159e7b37fa10a67e006ea1d,1944
longitudinal_trust_game_ht863__615a04685ccd2763823852f7,1946
longitudinal_trust_game_ht863__615a1abda2e5d2f15bb42baf,1881
longitudinal_trust_game_ht863__615a322d9178283ad2b793aa,1891
longitudinal_trust_game_ht863__615ab6108d1595700cd36241,1914
longitudinal_trust_game_ht863__615b1dd70ea29dab84a56e63,1908
longitudinal_trust_game_ht863__615b4c49766af3c7e8cff5de,1970
longitudinal_trust_game_ht863__615b623e5454cb07df212787,1936
longitudinal_trust_game_ht863__615b72a19f06af41dfa354ff,1955
longitudinal_trust_game_ht863__615bf214a1e078163ac4fc3b,1949
longitudinal_trust_game_ht863__615c157bdaf8983f9035e9d2,1922
longitudinal_trust_game_ht863__615c17dac17d529070394f43,1902
longitudinal_trust_game_ht863__615c49ef513583533427c961,1953
longitudinal_trust_game_ht863__615c849b48713c9f8fbd0e02,1893
