experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_0,DOG,10,71,16,71,16,-32.879999999999995,-32.879999999999995,2287.6,2026-01-01T23:56:47.316943
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_1,CHICKEN,10,3,20,3,20,97.80000000000001,97.80000000000001,2287.6,2026-01-01T23:56:47.317155
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_2,CAT,7,74,46,74,46,-75.78,-75.78,2287.6,2026-01-01T23:56:47.317177
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_3,FISH,7,72,75,72,75,-110.35,-110.35,2287.6,2026-01-01T23:56:47.317192
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_4,BIRD,10,1,69,1,69,36.63000000000001,36.63000000000001,2287.6,2026-01-01T23:56:47.317207
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_5,RABBIT,10,1,135,1,135,-51.150000000000006,-51.150000000000006,2287.6,2026-01-01T23:56:47.317243
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_6,TURTLE,10,3,135,3,135,-55.150000000000006,-55.150000000000006,2287.6,2026-01-01T23:56:47.317260
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_7,HAMSTER,10,5,2,5,2,117.74000000000001,117.74000000000001,2287.6,2026-01-01T23:56:47.317276
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_8,FROG,7,3,0,3,0,127.4,127.4,2287.6,2026-01-01T23:56:47.317291
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_9,MOUSE,10,6,0,6,0,118.4,118.4,2287.6,2026-01-01T23:56:47.317306
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_10,SNAKE,10,0,0,0,0,130.4,130.4,2287.6,2026-01-01T23:56:47.317320
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_11,BEAR,7,74,0,74,0,-14.599999999999994,-14.599999999999994,2287.6,2026-01-01T23:56:47.317335
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_12,LION,7,72,0,72,0,-10.599999999999994,-10.599999999999994,2287.6,2026-01-01T23:56:47.317360
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_13,TIGER,10,34,0,34,0,62.400000000000006,62.400000000000006,2287.6,2026-01-01T23:56:47.317377
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_14,ELEPHANT,10,69,0,69,0,-7.599999999999994,-7.599999999999994,2287.6,2026-01-01T23:56:47.317392
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_15,MONKEY,10,3,0,3,0,124.4,124.4,2287.6,2026-01-01T23:56:47.317408
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_16,PANDA,7,4,0,4,0,125.4,125.4,2287.6,2026-01-01T23:56:47.317422
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_17,KOALA,10,3,0,3,0,124.4,124.4,2287.6,2026-01-01T23:56:47.317437
exp_018_treatment,041a52cd,exp_018_treatment_game1,1,agent_18,WOLF,10,0,0,0,0,130.4,130.4,2287.6,2026-01-01T23:56:47.317450
