bootstrap_iter,metric_family,metric,distance_kind,n_treatments,mean_value,median_value,score
0,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.06156870144853986,0.06156870144853986,0.06156870144853986
0,distribution_distance,final_total_surplus,wasserstein_1d,2,2.0782996894409935,2.0782996894409935,2.0782996894409935
0,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6927665631469977,0.6927665631469977,0.6927665631469977
0,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.32197780078214855,0.32197780078214855,0.32197780078214855
0,distribution_distance,trade_ratio,wasserstein_1d,2,0.13989857651326773,0.13989857651326773,0.13989857651326773
0,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04112031285944326,0.04112031285944326,0.04112031285944326
0,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.30299967754515866,0.30299967754515866,0.30299967754515866
0,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.15273229378878364,0.15273229378878364,0.15273229378878364
0,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3946630798821502,0.3946630798821502,0.3946630798821502
0,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.1313322917972209,0.1313322917972209,0.1313322917972209
1,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.1747392710618274,0.1747392710618274,0.1747392710618274
1,distribution_distance,final_total_surplus,wasserstein_1d,2,2.287150621118013,2.287150621118013,2.287150621118013
1,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.7623835403726711,0.7623835403726711,0.7623835403726711
1,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.24446313549574408,0.24446313549574408,0.24446313549574408
1,distribution_distance,trade_ratio,wasserstein_1d,2,0.05222189431450125,0.05222189431450125,0.05222189431450125
1,distribution_distance,acceptance_rate,wasserstein_1d,2,0.06134978145847711,0.06134978145847711,0.06134978145847711
1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.22949486984448958,0.22949486984448958,0.22949486984448958
1,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.12016838798737886,0.12016838798737886,0.12016838798737886
1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3719419905222112,0.3719419905222112,0.3719419905222112
1,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.07247331170695528,0.07247331170695528,0.07247331170695528
2,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.07423164028464026,0.07423164028464026,0.07423164028464026
2,distribution_distance,final_total_surplus,wasserstein_1d,2,1.473149585921325,1.473149585921325,1.473149585921325
2,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.491049861973775,0.491049861973775,0.491049861973775
2,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2878824476650564,0.2878824476650564,0.2878824476650564
2,distribution_distance,trade_ratio,wasserstein_1d,2,0.055477915804002714,0.055477915804002714,0.055477915804002714
2,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04117782378651946,0.04117782378651946,0.04117782378651946
2,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.28961967500491215,0.28961967500491215,0.28961967500491215
2,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.10086957139085372,0.10086957139085372,0.10086957139085372
2,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.41649521003687673,0.41649521003687673,0.41649521003687673
2,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.10090691734044911,0.10090691734044911,0.10090691734044911
3,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.07766534000640837,0.07766534000640837,0.07766534000640837
3,distribution_distance,final_total_surplus,wasserstein_1d,2,1.8588379917184246,1.8588379917184246,1.8588379917184246
3,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6196126639061416,0.6196126639061416,0.6196126639061416
3,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.31881757533931465,0.31881757533931465,0.31881757533931465
3,distribution_distance,trade_ratio,wasserstein_1d,2,0.06425466834369524,0.06425466834369524,0.06425466834369524
3,distribution_distance,acceptance_rate,wasserstein_1d,2,0.06239935587761675,0.06239935587761675,0.06239935587761675
3,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.3105315715318179,0.3105315715318179,0.3105315715318179
3,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.09901510020983681,0.09901510020983681,0.09901510020983681
3,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.686228395664486,0.686228395664486,0.686228395664486
3,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.05371674422511745,0.05371674422511745,0.05371674422511745
4,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.06608016030168082,0.06608016030168082,0.06608016030168082
4,distribution_distance,final_total_surplus,wasserstein_1d,2,1.6181547619047618,1.6181547619047618,1.6181547619047618
4,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5393849206349206,0.5393849206349206,0.5393849206349206
4,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2726132965263401,0.2726132965263401,0.2726132965263401
4,distribution_distance,trade_ratio,wasserstein_1d,2,0.08628689962907526,0.08628689962907526,0.08628689962907526
4,distribution_distance,acceptance_rate,wasserstein_1d,2,0.08744536461927765,0.08744536461927765,0.08744536461927765
4,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.22360206971658508,0.22360206971658508,0.22360206971658508
4,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.08844894910066045,0.08844894910066045,0.08844894910066045
4,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3648370721528568,0.3648370721528568,0.3648370721528568
4,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.0972012848446163,0.0972012848446163,0.0972012848446163
5,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.1034211306110755,0.1034211306110755,0.1034211306110755
5,distribution_distance,final_total_surplus,wasserstein_1d,2,1.8003364389233953,1.8003364389233953,1.8003364389233953
5,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6001121463077984,0.6001121463077984,0.6001121463077984
5,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.24314757303887738,0.24314757303887738,0.24314757303887738
5,distribution_distance,trade_ratio,wasserstein_1d,2,0.04996602560655361,0.04996602560655361,0.04996602560655361
5,distribution_distance,acceptance_rate,wasserstein_1d,2,0.025089141936967985,0.025089141936967985,0.025089141936967985
5,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.19929592444924765,0.19929592444924765,0.19929592444924765
5,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.0939417536194313,0.0939417536194313,0.0939417536194313
5,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3484587432671252,0.3484587432671252,0.3484587432671252
5,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.09465005416991099,0.09465005416991099,0.09465005416991099
6,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.10522827855367917,0.10522827855367917,0.10522827855367917
6,distribution_distance,final_total_surplus,wasserstein_1d,2,2.0171842650103504,2.0171842650103504,2.0171842650103504
6,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6723947550034501,0.6723947550034501,0.6723947550034501
6,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.3487318840579712,0.3487318840579712,0.3487318840579712
6,distribution_distance,trade_ratio,wasserstein_1d,2,0.0519735853888718,0.0519735853888718,0.0519735853888718
6,distribution_distance,acceptance_rate,wasserstein_1d,2,0.058186680469289154,0.058186680469289154,0.058186680469289154
6,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.41727677367787896,0.41727677367787896,0.41727677367787896
6,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.08561681693078138,0.08561681693078138,0.08561681693078138
6,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.34982751725398786,0.34982751725398786,0.34982751725398786
6,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.09668359282329875,0.09668359282329875,0.09668359282329875
7,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.053153298870366475,0.053153298870366475,0.053153298870366475
7,distribution_distance,final_total_surplus,wasserstein_1d,2,1.2714285714285714,1.2714285714285714,1.2714285714285714
7,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.42380952380952375,0.42380952380952375,0.42380952380952375
7,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.13907436162870943,0.13907436162870943,0.13907436162870943
7,distribution_distance,trade_ratio,wasserstein_1d,2,0.04226888200749484,0.04226888200749484,0.04226888200749484
7,distribution_distance,acceptance_rate,wasserstein_1d,2,0.03723832528180354,0.03723832528180354,0.03723832528180354
7,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.13475703115550725,0.13475703115550725,0.13475703115550725
7,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.043810386155807,0.043810386155807,0.043810386155807
7,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.21159027344234094,0.21159027344234094,0.21159027344234094
7,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.048082142699346034,0.048082142699346034,0.048082142699346034
8,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.12626245361536298,0.12626245361536298,0.12626245361536298
8,distribution_distance,final_total_surplus,wasserstein_1d,2,2.3701475155279494,2.3701475155279494,2.3701475155279494
8,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.7900491718426499,0.7900491718426499,0.7900491718426499
8,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.20383597883597876,0.20383597883597876,0.20383597883597876
8,distribution_distance,trade_ratio,wasserstein_1d,2,0.053406529681115616,0.053406529681115616,0.053406529681115616
8,distribution_distance,acceptance_rate,wasserstein_1d,2,0.03621750632620199,0.03621750632620199,0.03621750632620199
8,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.1487155354312974,0.1487155354312974,0.1487155354312974
8,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.1137165336625863,0.1137165336625863,0.1137165336625863
8,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3821213054187193,0.3821213054187193,0.3821213054187193
8,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.05086486324604887,0.05086486324604887,0.05086486324604887
9,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09055144469752573,0.09055144469752573,0.09055144469752573
9,distribution_distance,final_total_surplus,wasserstein_1d,2,1.596803830227742,1.596803830227742,1.596803830227742
9,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5322679434092474,0.5322679434092474,0.5322679434092474
9,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2684408787669656,0.2684408787669656,0.2684408787669656
9,distribution_distance,trade_ratio,wasserstein_1d,2,0.10476865793894782,0.10476865793894782,0.10476865793894782
9,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04541925465838509,0.04541925465838509,0.04541925465838509
9,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.3445320788064502,0.3445320788064502,0.3445320788064502
9,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.12422604392139042,0.12422604392139042,0.12422604392139042
9,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3995975737877147,0.3995975737877147,0.3995975737877147
9,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.08938870393015719,0.08938870393015719,0.08938870393015719
10,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09425258540948293,0.09425258540948293,0.09425258540948293
10,distribution_distance,final_total_surplus,wasserstein_1d,2,1.7374094202898547,1.7374094202898547,1.7374094202898547
10,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5791364734299516,0.5791364734299516,0.5791364734299516
10,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2972941108810675,0.2972941108810675,0.2972941108810675
10,distribution_distance,trade_ratio,wasserstein_1d,2,0.06803136082056893,0.06803136082056893,0.06803136082056893
10,distribution_distance,acceptance_rate,wasserstein_1d,2,0.016577524729698645,0.016577524729698645,0.016577524729698645
10,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.32431891391734813,0.32431891391734813,0.32431891391734813
10,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.06476357846390905,0.06476357846390905,0.06476357846390905
10,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3049700673907443,0.3049700673907443,0.3049700673907443
10,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.10665234476875143,0.10665234476875143,0.10665234476875143
11,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.07804544596963704,0.07804544596963704,0.07804544596963704
11,distribution_distance,final_total_surplus,wasserstein_1d,2,3.195703933747411,3.195703933747411,3.195703933747411
11,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,1.0652346445824703,1.0652346445824703,1.0652346445824703
11,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.3472826086956521,0.3472826086956521,0.3472826086956521
11,distribution_distance,trade_ratio,wasserstein_1d,2,0.04456696325873344,0.04456696325873344,0.04456696325873344
11,distribution_distance,acceptance_rate,wasserstein_1d,2,0.09532436162870944,0.09532436162870944,0.09532436162870944
11,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.3058142178028128,0.3058142178028128,0.3058142178028128
11,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.04945858084037885,0.04945858084037885,0.04945858084037885
11,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.546316760158988,0.546316760158988,0.546316760158988
11,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.07774440923958027,0.07774440923958027,0.07774440923958027
12,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.08895263013378349,0.08895263013378349,0.08895263013378349
12,distribution_distance,final_total_surplus,wasserstein_1d,2,3.253959627329192,3.253959627329192,3.253959627329192
12,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,1.0846532091097307,1.0846532091097307,1.0846532091097307
12,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.13035282953761224,0.13035282953761224,0.13035282953761224
12,distribution_distance,trade_ratio,wasserstein_1d,2,0.0459237356558785,0.0459237356558785,0.0459237356558785
12,distribution_distance,acceptance_rate,wasserstein_1d,2,0.059034966643662284,0.059034966643662284,0.059034966643662284
12,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.20661461606818338,0.20661461606818338,0.20661461606818338
12,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07551839282453361,0.07551839282453361,0.07551839282453361
12,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.22419419204363894,0.22419419204363894,0.22419419204363894
12,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.047744762618022,0.047744762618022,0.047744762618022
13,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.10949362767154089,0.10949362767154089,0.10949362767154089
13,distribution_distance,final_total_surplus,wasserstein_1d,2,1.4298654244306432,1.4298654244306432,1.4298654244306432
13,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.4766218081435478,0.4766218081435478,0.4766218081435478
13,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.19598286174373128,0.19598286174373128,0.19598286174373128
13,distribution_distance,trade_ratio,wasserstein_1d,2,0.08007282424876455,0.08007282424876455,0.08007282424876455
13,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04621002990568204,0.04621002990568204,0.04621002990568204
13,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.19631769005295696,0.19631769005295696,0.19631769005295696
13,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.0780466715162697,0.0780466715162697,0.0780466715162697
13,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.4016252421430345,0.4016252421430345,0.4016252421430345
13,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.10097058230851072,0.10097058230851072,0.10097058230851072
14,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.10202634707135308,0.10202634707135308,0.10202634707135308
14,distribution_distance,final_total_surplus,wasserstein_1d,2,1.9383410973084885,1.9383410973084885,1.9383410973084885
14,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6461136991028293,0.6461136991028293,0.6461136991028293
14,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.3027950310559006,0.3027950310559006,0.3027950310559006
14,distribution_distance,trade_ratio,wasserstein_1d,2,0.04243471659146264,0.04243471659146264,0.04243471659146264
14,distribution_distance,acceptance_rate,wasserstein_1d,2,0.049675063262019786,0.049675063262019786,0.049675063262019786
14,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.3272884930384931,0.3272884930384931,0.3272884930384931
14,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07435446160446159,0.07435446160446159,0.07435446160446159
14,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.311580943592192,0.311580943592192,0.311580943592192
14,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.06765215361214455,0.06765215361214455,0.06765215361214455
15,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09685982529747775,0.09685982529747775,0.09685982529747775
15,distribution_distance,final_total_surplus,wasserstein_1d,2,2.5275621118012435,2.5275621118012435,2.5275621118012435
15,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.8425207039337478,0.8425207039337478,0.8425207039337478
15,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.36022400506096164,0.36022400506096164,0.36022400506096164
15,distribution_distance,trade_ratio,wasserstein_1d,2,0.07673000679923557,0.07673000679923557,0.07673000679923557
15,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04406774787209572,0.04406774787209572,0.04406774787209572
15,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.2424898991374107,0.2424898991374107,0.2424898991374107
15,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.09850617514466894,0.09850617514466894,0.09850617514466894
15,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.5271770001255611,0.5271770001255611,0.5271770001255611
15,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.07337389801006827,0.07337389801006827,0.07337389801006827
