baseline,metric,matched_value,baseline_value,difference
candidate_uniform,final_surplus,2.798799283854166,2.43625,0.3625492838541664
unique_sampled_players,final_surplus,2.798799283854166,2.43625,0.3625492838541664
candidate_uniform,final_welfare,18.860591992187498,18.24888888888889,0.6117031032986091
unique_sampled_players,final_welfare,18.860591992187498,18.24888888888889,0.6117031032986091
candidate_uniform,proposer_mean_net_surplus,1.2442354600694443,1.330787037037037,-0.08655157696759264
unique_sampled_players,proposer_mean_net_surplus,1.2442354600694443,1.330787037037037,-0.08655157696759264
candidate_uniform,proposer_acceptance_rate,0.52396484375,0.4583333333333333,0.06563151041666665
unique_sampled_players,proposer_acceptance_rate,0.52396484375,0.4583333333333333,0.06563151041666665
candidate_uniform,proposer_mean_trade_ratio,0.942275432269525,0.9369775063504638,0.005297925919061197
unique_sampled_players,proposer_mean_trade_ratio,0.942275432269525,0.9369775063504638,0.005297925919061197
candidate_uniform,response_acceptance_rate,0.27832356770833333,0.2916666666666667,-0.013343098958333355
unique_sampled_players,response_acceptance_rate,0.27832356770833333,0.2916666666666667,-0.013343098958333355
candidate_uniform,response_mean_net_surplus_if_accepted,0.8850596018176797,0.8346693121693121,0.05039028964836767
unique_sampled_players,response_mean_net_surplus_if_accepted,0.8850596018176797,0.8346693121693122,0.05039028964836756
candidate_uniform,received_trade_rate,0.22336263020833333,0.22916666666666666,-0.005804036458333328
unique_sampled_players,received_trade_rate,0.22336263020833333,0.22916666666666666,-0.005804036458333328
