custom_id,input_token_estimate
minority_game_bret_njzas__00okp6aa,1249
minority_game_bret_njzas__01ccqf0z,1235
minority_game_bret_njzas__01ubxp0s,1255
minority_game_bret_njzas__02tv1qz6,1279
minority_game_bret_njzas__0559yfs3,1247
minority_game_bret_njzas__06k1m1d7,1319
minority_game_bret_njzas__06mfopjs,1273
minority_game_bret_njzas__09rqx4uq,1303
minority_game_bret_njzas__09x7uvd0,1262
minority_game_bret_njzas__0bbscwqf,1295
minority_game_bret_njzas__0bhpk52r,1304
minority_game_bret_njzas__0i1ucuab,1303
minority_game_bret_njzas__0ki3gzxu,1255
minority_game_bret_njzas__0kj460f8,1321
minority_game_bret_njzas__0m4fqa3c,1258
minority_game_bret_njzas__0m7xfyrf,1253
minority_game_bret_njzas__0nelw9on,1286
minority_game_bret_njzas__0qle7ojp,1298
minority_game_bret_njzas__0qncdp9c,1253
minority_game_bret_njzas__0qzrk6y4,1293
minority_game_bret_njzas__0rkfpg4y,1264
minority_game_bret_njzas__0uv2u7fc,1268
minority_game_bret_njzas__0wflnbp0,1246
minority_game_bret_njzas__0wupqta6,1255
minority_game_bret_njzas__0xr34tdz,1265
minority_game_bret_njzas__0yglyhdd,1284
minority_game_bret_njzas__0zjur574,1247
minority_game_bret_njzas__10sh2gpu,1238
minority_game_bret_njzas__11ap908k,1282
minority_game_bret_njzas__13sjb2ga,1279
minority_game_bret_njzas__14u2q57s,1301
minority_game_bret_njzas__17f6k3tr,1238
minority_game_bret_njzas__18rzbjbi,1291
minority_game_bret_njzas__1a26yhab,1238
minority_game_bret_njzas__1b9tpbk9,1304
minority_game_bret_njzas__1bk4p145,1308
minority_game_bret_njzas__1bnswiop,1250
minority_game_bret_njzas__1bv3xmsr,1281
minority_game_bret_njzas__1c1v4m3l,1288
minority_game_bret_njzas__1c83zx2v,1300
minority_game_bret_njzas__1comz3i1,1241
minority_game_bret_njzas__1dyjj6re,1288
minority_game_bret_njzas__1il6d8ib,1248
minority_game_bret_njzas__1kke2fei,1276
minority_game_bret_njzas__1kn3wycc,1329
minority_game_bret_njzas__1lc5i4uy,1289
minority_game_bret_njzas__1lwf1w71,1299
minority_game_bret_njzas__1oh7w126,1252
minority_game_bret_njzas__1p9rr7u3,1252
minority_game_bret_njzas__1pe997jd,1232
minority_game_bret_njzas__1t8icpyc,1245
minority_game_bret_njzas__1tug5ox6,1321
minority_game_bret_njzas__1vejabcc,1301
minority_game_bret_njzas__1w89t6bi,1246
minority_game_bret_njzas__1wpe6w08,1269
minority_game_bret_njzas__1wrtrf72,1263
minority_game_bret_njzas__1xaldoqp,1291
minority_game_bret_njzas__1xamkfqz,1310
minority_game_bret_njzas__1z2cfppg,1277
minority_game_bret_njzas__23946y1t,1303
minority_game_bret_njzas__244g0nnj,1262
minority_game_bret_njzas__24gfz160,1294
minority_game_bret_njzas__25nh9s2p,1291
minority_game_bret_njzas__26ilcv5v,1288
minority_game_bret_njzas__27e3kjxi,1241
minority_game_bret_njzas__2aa58jg1,1236
minority_game_bret_njzas__2bjxmaey,1271
minority_game_bret_njzas__2c7zji18,1285
minority_game_bret_njzas__2dua2es3,1298
minority_game_bret_njzas__2fi94efz,1306
minority_game_bret_njzas__2fu6c8bl,1272
minority_game_bret_njzas__2gcbr1q9,1251
minority_game_bret_njzas__2gdk0f6x,1255
minority_game_bret_njzas__2ilgbzal,1266
minority_game_bret_njzas__2m3ip4nj,1255
minority_game_bret_njzas__2t42k7ts,1252
minority_game_bret_njzas__2xbrorls,1274
minority_game_bret_njzas__2ysb7cgq,1298
minority_game_bret_njzas__2z5ax0mi,1286
minority_game_bret_njzas__31jt202l,1275
minority_game_bret_njzas__31nsd9g2,1229
minority_game_bret_njzas__328jzrn1,1298
minority_game_bret_njzas__33m8v6qp,1301
minority_game_bret_njzas__35c57qb9,1296
minority_game_bret_njzas__36t1yh87,1228
minority_game_bret_njzas__38hqzafj,1252
minority_game_bret_njzas__393bxpgb,1241
minority_game_bret_njzas__398pd7hp,1293
minority_game_bret_njzas__39nlwikg,1276
minority_game_bret_njzas__3akrbqla,1285
minority_game_bret_njzas__3b08ul5v,1254
minority_game_bret_njzas__3b1eja8d,1244
minority_game_bret_njzas__3dhs2wth,1246
minority_game_bret_njzas__3fpvdkce,1290
minority_game_bret_njzas__3gdntd8k,1290
minority_game_bret_njzas__3gfdly4n,1242
minority_game_bret_njzas__3hzqbg8d,1237
minority_game_bret_njzas__3k8pyv6b,1316
minority_game_bret_njzas__3krtn17a,1292
minority_game_bret_njzas__3mf66oe4,1268
minority_game_bret_njzas__3nchwtry,1279
minority_game_bret_njzas__3onxkxji,1251
minority_game_bret_njzas__3pz9ekin,1323
minority_game_bret_njzas__3qhs52ww,1244
minority_game_bret_njzas__3qkj1s9s,1283
minority_game_bret_njzas__3rxiwl68,1262
minority_game_bret_njzas__3sg6q9p4,1324
minority_game_bret_njzas__3u8f2ede,1259
minority_game_bret_njzas__40b647mk,1279
minority_game_bret_njzas__42on4n41,1278
minority_game_bret_njzas__43cwhnbe,1248
minority_game_bret_njzas__45n0dnr1,1286
minority_game_bret_njzas__45qzq2oi,1272
minority_game_bret_njzas__494dybcx,1257
minority_game_bret_njzas__4b8knx6y,1280
minority_game_bret_njzas__4cwq46rt,1257
minority_game_bret_njzas__4cxjma9s,1306
minority_game_bret_njzas__4epytfnb,1248
minority_game_bret_njzas__4ixdh8wg,1242
minority_game_bret_njzas__4iyylxzz,1299
minority_game_bret_njzas__4kkq47ho,1246
minority_game_bret_njzas__4kqi3h6n,1238
minority_game_bret_njzas__4lgtk5xp,1274
minority_game_bret_njzas__4lvqgy63,1309
minority_game_bret_njzas__4m32cqye,1270
minority_game_bret_njzas__4mcpho5v,1255
minority_game_bret_njzas__4n2luqnc,1233
minority_game_bret_njzas__4phtlj4o,1259
minority_game_bret_njzas__4sbiuljz,1273
minority_game_bret_njzas__4w1tgxgv,1281
minority_game_bret_njzas__4yeh63th,1245
minority_game_bret_njzas__4zk8ctw7,1281
minority_game_bret_njzas__50gv9loz,1248
minority_game_bret_njzas__51oxn6pc,1237
minority_game_bret_njzas__53yhqiep,1245
minority_game_bret_njzas__53zgd99f,1226
minority_game_bret_njzas__54gdlwyd,1276
minority_game_bret_njzas__54iylf03,1276
minority_game_bret_njzas__55mqa1ry,1248
minority_game_bret_njzas__56q5fw9e,1242
minority_game_bret_njzas__56qhty1z,1287
minority_game_bret_njzas__56vdtxlo,1282
minority_game_bret_njzas__58a2rfn0,1271
minority_game_bret_njzas__58z6w2pt,1287
minority_game_bret_njzas__5947jzru,1298
minority_game_bret_njzas__5aa3eo1j,1243
minority_game_bret_njzas__5ay4jtaw,1313
minority_game_bret_njzas__5ayo53yl,1294
minority_game_bret_njzas__5b2suj2e,1287
minority_game_bret_njzas__5baq289l,1300
minority_game_bret_njzas__5bc2p5ou,1270
minority_game_bret_njzas__5d66ttx4,1249
minority_game_bret_njzas__5g3pbumi,1293
minority_game_bret_njzas__5h1liofy,1264
minority_game_bret_njzas__5hnnht4t,1306
minority_game_bret_njzas__5oe1vo3z,1262
minority_game_bret_njzas__5ox67n9r,1310
minority_game_bret_njzas__5pqi96uf,1312
minority_game_bret_njzas__5qixk7p1,1252
minority_game_bret_njzas__5qovxj1m,1259
minority_game_bret_njzas__5qyj7xnw,1299
minority_game_bret_njzas__5rexdcsj,1277
minority_game_bret_njzas__5su4ki80,1251
minority_game_bret_njzas__5tjl16yv,1321
minority_game_bret_njzas__5ubxs9py,1241
minority_game_bret_njzas__5vb7t0mi,1252
minority_game_bret_njzas__5y8oju0j,1235
minority_game_bret_njzas__5yp2fm1z,1265
minority_game_bret_njzas__5yvz3ovl,1251
minority_game_bret_njzas__60qsvqxo,1235
minority_game_bret_njzas__60rsa5sd,1285
minority_game_bret_njzas__61ygckil,1273
minority_game_bret_njzas__637rde1l,1249
minority_game_bret_njzas__63u8q59c,1233
minority_game_bret_njzas__643jplu6,1282
minority_game_bret_njzas__64fdkpui,1271
minority_game_bret_njzas__664isyzz,1292
minority_game_bret_njzas__66ef12a1,1308
minority_game_bret_njzas__66jmh99a,1268
minority_game_bret_njzas__66qtteoo,1283
minority_game_bret_njzas__66remkvp,1310
minority_game_bret_njzas__670z8vnu,1277
minority_game_bret_njzas__6828hw83,1274
minority_game_bret_njzas__69967mxo,1238
minority_game_bret_njzas__6b5zjjy2,1267
minority_game_bret_njzas__6e5d9i76,1243
minority_game_bret_njzas__6f13tgf9,1240
minority_game_bret_njzas__6fxm593z,1268
minority_game_bret_njzas__6j0fvgzc,1246
minority_game_bret_njzas__6j8yib8f,1247
minority_game_bret_njzas__6k4dpndh,1233
minority_game_bret_njzas__6mufompc,1262
minority_game_bret_njzas__6nlye8zp,1249
minority_game_bret_njzas__6pmv400x,1324
minority_game_bret_njzas__6qulz29r,1278
minority_game_bret_njzas__6rylhj8s,1278
minority_game_bret_njzas__6sura59z,1323
minority_game_bret_njzas__6uhdlh92,1286
minority_game_bret_njzas__6v1zxczb,1247
minority_game_bret_njzas__6wytv9mz,1277
minority_game_bret_njzas__7201odhw,1310
minority_game_bret_njzas__734fele7,1301
minority_game_bret_njzas__748a1da4,1251
minority_game_bret_njzas__74qivp4d,1259
minority_game_bret_njzas__76sbf648,1251
minority_game_bret_njzas__7ac8l4zy,1227
minority_game_bret_njzas__7ec9j824,1269
minority_game_bret_njzas__7eggd3fn,1283
minority_game_bret_njzas__7gk68mir,1248
minority_game_bret_njzas__7gpug7oq,1255
minority_game_bret_njzas__7hmwx4na,1249
minority_game_bret_njzas__7igprdgm,1269
minority_game_bret_njzas__7k772zue,1288
minority_game_bret_njzas__7kyferie,1251
minority_game_bret_njzas__7lplcp45,1248
