treatment_name,metric_family,metric,distance_kind,score
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.3407320650278222
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,5.451136363636364
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.8170454545454546
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.1694023569023566
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.33498410026187797
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.07070707070707066
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8825806451612904
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.2215766342379245
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.5773367117117116
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.48922493922493915
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.2335802399390267
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,3.9016666666666655
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.3005555555555552
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2350925925925926
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.321942139650473
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.26388888888888884
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8355244755244755
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.23679579679579676
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.677094017094017
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.37950327450327453
