baseline,metric,matched_value,baseline_value,difference
candidate_uniform,mean_contribution,16.611474186966905,15.064682136210745,1.54679205075616
candidate_uniform,mean_contribution_rate,0.8305737093483472,0.7532341068105449,0.07733960253780225
candidate_uniform,first_contribution,15.542118842846056,13.8791725708496,1.6629462719964572
candidate_uniform,first_contribution_rate,0.7771059421423016,0.6939586285425331,0.08314731359976846
candidate_uniform,final_contribution,16.8206176700548,15.1419148833617,1.6787027866931012
candidate_uniform,final_contribution_rate,0.8410308835027398,0.7570957441681396,0.08393513933460017
candidate_uniform,contribution_sd,3.4736313780741925,4.61628408472318,-1.1426527066489873
candidate_uniform,zero_contribution_rate,0.09484230155159007,0.14650369692252743,-0.05166139537093736
candidate_uniform,full_contribution_rate,0.7264559031865457,0.6375718618943199,0.08888404129222582
candidate_uniform,contribution_slope,0.048635424375664295,0.0554743786805428,-0.006838954304878506
candidate_uniform,message_count,2.5100312744331577,1.916562499999994,0.5934687744331637
candidate_uniform,messages_per_round,0.17907185713723114,0.13741207497931782,0.04165978215791333
candidate_uniform,rounds_with_message_rate,0.12789401438838183,0.10042048821229892,0.02747352617608291
candidate_uniform,reward_given_units,8.497451133698245,5.891809752747236,2.605641380951009
candidate_uniform,reward_given_events,7.2699765441751785,4.453919413919377,2.8160571302558015
candidate_uniform,reward_given_round_rate,0.16529875331909266,0.1291051773758357,0.03619357594325695
candidate_uniform,reward_received_units,6.754308053166576,5.8918097527472595,0.8624983004193165
candidate_uniform,reward_received_events,5.019984362783452,4.4539194139194,0.5660649488640521
candidate_uniform,reward_received_round_rate,0.2284274746754892,0.21682474186410783,0.011602732811381383
candidate_uniform,punish_given_units,7.2091086786552285,5.693320862251731,1.5157878164034972
candidate_uniform,punish_given_events,2.2600312744331648,1.7821027930402815,0.47792848139288324
candidate_uniform,punish_given_round_rate,0.09334867042692759,0.08185487793431256,0.011493792492615021
candidate_uniform,punish_received_units,3.18716966379986,5.693320862251766,-2.506151198451906
candidate_uniform,punish_received_events,1.187654417513686,1.7821027930402786,-0.5944483755265926
candidate_uniform,punish_received_round_rate,0.05607112396170791,0.07806731899485783,-0.021996195033149923
unique_sampled_players,mean_contribution,16.611474186966905,15.534824708210314,1.0766494787565914
unique_sampled_players,mean_contribution_rate,0.8305737093483472,0.776741235410516,0.05383247393783119
unique_sampled_players,first_contribution,15.542118842846056,14.02046783625731,1.5216510065887459
unique_sampled_players,first_contribution_rate,0.7771059421423016,0.7010233918128652,0.07608255032943634
unique_sampled_players,final_contribution,16.8206176700548,15.584795321637428,1.2358223484173738
unique_sampled_players,final_contribution_rate,0.8410308835027398,0.7792397660818714,0.0617911174208684
unique_sampled_players,contribution_sd,3.4736313780741925,4.504371176342422,-1.0307397982682298
unique_sampled_players,zero_contribution_rate,0.09484230155159007,0.14385030740103996,-0.04900800584944989
unique_sampled_players,full_contribution_rate,0.7264559031865457,0.6872375049827533,0.03921839820379247
unique_sampled_players,contribution_slope,0.048635424375664295,0.07078249950413164,-0.022147075128467343
unique_sampled_players,message_count,2.5100312744331577,2.301169590643275,0.20886168378988268
unique_sampled_players,messages_per_round,0.17907185713723114,0.15344308486510813,0.025628772272123013
unique_sampled_players,rounds_with_message_rate,0.12789401438838183,0.10872364017391332,0.019170374214468502
unique_sampled_players,reward_given_units,8.497451133698245,6.260233918128655,2.23721721556959
unique_sampled_players,reward_given_events,7.2699765441751785,5.052631578947368,2.2173449652278103
unique_sampled_players,reward_given_round_rate,0.16529875331909266,0.12356395242715554,0.041734800891937124
unique_sampled_players,reward_received_units,6.754308053166576,6.260233918128655,0.49407413503792075
unique_sampled_players,reward_received_events,5.019984362783452,5.052631578947368,-0.03264721616391597
unique_sampled_players,reward_received_round_rate,0.2284274746754892,0.21550978243226998,0.012917692243219231
unique_sampled_players,punish_given_units,7.2091086786552285,6.7368421052631575,0.472266573392071
unique_sampled_players,punish_given_events,2.2600312744331648,2.318713450292398,-0.05868217585923308
unique_sampled_players,punish_given_round_rate,0.09334867042692759,0.09690236045340939,-0.003553690026481801
unique_sampled_players,punish_received_units,3.18716966379986,6.7368421052631575,-3.5496724414632976
unique_sampled_players,punish_received_events,1.187654417513686,2.318713450292398,-1.1310590327787118
unique_sampled_players,punish_received_round_rate,0.05607112396170791,0.09006135158338252,-0.03399022762167461
