experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_0,DOG,20,0,3,0,3,45.279999999999994,45.279999999999994,716.8000000000001,2026-01-02T00:46:38.919776
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_1,CHICKEN,20,0,3,0,3,45.279999999999994,45.279999999999994,716.8000000000001,2026-01-02T00:46:38.919874
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_2,CAT,20,0,3,0,3,45.279999999999994,45.279999999999994,716.8000000000001,2026-01-02T00:46:38.919894
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_3,FISH,20,0,3,0,3,45.279999999999994,45.279999999999994,716.8000000000001,2026-01-02T00:46:38.919909
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_4,BIRD,20,0,3,0,3,45.279999999999994,45.279999999999994,716.8000000000001,2026-01-02T00:46:38.919922
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_5,RABBIT,20,8,0,8,0,20.799999999999997,20.799999999999997,716.8000000000001,2026-01-02T00:46:38.919936
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_6,TURTLE,20,10,1,10,1,14.959999999999997,14.959999999999997,716.8000000000001,2026-01-02T00:46:38.919951
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_7,HAMSTER,20,0,1,0,1,44.959999999999994,44.959999999999994,716.8000000000001,2026-01-02T00:46:38.919966
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_8,FROG,20,0,1,0,1,44.959999999999994,44.959999999999994,716.8000000000001,2026-01-02T00:46:38.919980
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_9,MOUSE,20,0,0,0,0,44.8,44.8,716.8000000000001,2026-01-02T00:46:38.919994
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_10,SNAKE,20,0,0,0,0,44.8,44.8,716.8000000000001,2026-01-02T00:46:38.920007
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_11,BEAR,20,0,0,0,0,44.8,44.8,716.8000000000001,2026-01-02T00:46:38.920019
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_12,LION,20,0,0,0,0,44.8,44.8,716.8000000000001,2026-01-02T00:46:38.920032
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_13,TIGER,20,0,0,0,0,44.8,44.8,716.8000000000001,2026-01-02T00:46:38.920044
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_14,ELEPHANT,20,0,0,0,0,44.8,44.8,716.8000000000001,2026-01-02T00:46:38.920057
exp_003_treatment,9e25190f,exp_003_treatment_game1,1,agent_15,MONKEY,20,0,0,0,0,44.8,44.8,716.8000000000001,2026-01-02T00:46:38.920069
