experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_003_control,270eff6d,exp_003_control_game1,1,agent_0,DOG,20,0,0,15,36,71.56,71.56,716.8000000000001,2026-01-02T00:34:05.755249
exp_003_control,270eff6d,exp_003_control_game1,1,agent_1,CHICKEN,20,0,0,30,31,50.76,50.76,716.8000000000001,2026-01-02T00:34:05.755287
exp_003_control,270eff6d,exp_003_control_game1,1,agent_2,CAT,20,0,0,30,35,55.4,55.4,716.8000000000001,2026-01-02T00:34:05.755301
exp_003_control,270eff6d,exp_003_control_game1,1,agent_3,FISH,20,0,0,30,28,47.279999999999994,47.279999999999994,716.8000000000001,2026-01-02T00:34:05.755312
exp_003_control,270eff6d,exp_003_control_game1,1,agent_4,BIRD,20,0,0,18,34,66.24,66.24,716.8000000000001,2026-01-02T00:34:05.755330
exp_003_control,270eff6d,exp_003_control_game1,1,agent_5,RABBIT,20,0,0,30,28,47.279999999999994,47.279999999999994,716.8000000000001,2026-01-02T00:34:05.755341
exp_003_control,270eff6d,exp_003_control_game1,1,agent_6,TURTLE,20,0,0,44,34,40.239999999999995,40.239999999999995,716.8000000000001,2026-01-02T00:34:05.755357
exp_003_control,270eff6d,exp_003_control_game1,1,agent_7,HAMSTER,20,0,0,28,28,49.28,49.28,716.8000000000001,2026-01-02T00:34:05.755370
exp_003_control,270eff6d,exp_003_control_game1,1,agent_8,FROG,20,0,0,30,29,48.44,48.44,716.8000000000001,2026-01-02T00:34:05.755382
exp_003_control,270eff6d,exp_003_control_game1,1,agent_9,MOUSE,20,0,0,20,30,59.599999999999994,59.599999999999994,716.8000000000001,2026-01-02T00:34:05.755394
exp_003_control,270eff6d,exp_003_control_game1,1,agent_10,SNAKE,20,0,0,30,24,42.64,42.64,716.8000000000001,2026-01-02T00:34:05.755407
exp_003_control,270eff6d,exp_003_control_game1,1,agent_11,BEAR,20,0,0,44,24,28.639999999999997,28.639999999999997,716.8000000000001,2026-01-02T00:34:05.755419
exp_003_control,270eff6d,exp_003_control_game1,1,agent_12,LION,20,0,0,14,27,62.12,62.12,716.8000000000001,2026-01-02T00:34:05.755433
exp_003_control,270eff6d,exp_003_control_game1,1,agent_13,TIGER,20,0,0,37,25,36.8,36.8,716.8000000000001,2026-01-02T00:34:05.755445
exp_003_control,270eff6d,exp_003_control_game1,1,agent_14,ELEPHANT,20,0,0,30,25,43.8,43.8,716.8000000000001,2026-01-02T00:34:05.755456
exp_003_control,270eff6d,exp_003_control_game1,1,agent_15,MONKEY,20,0,0,30,22,40.31999999999999,40.31999999999999,716.8000000000001,2026-01-02T00:34:05.755468
