target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-1.2828775499719516,0.10923937698578716,0.09066481728809035,-1.0238030728150114,0.1028542002104967,0.08200749422119083,0.2590744771569402,-0.8414841045280093,-0.6325015721187384,0.2089825324092709,-0.006385176775290463,-0.008657323066899522,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-1.2828775499719516,0.10923937698578716,0.09066481728809035,-1.1628395823241795,0.10632859139034655,0.08678200638933695,0.12003796764777208,-0.8414841045280093,-0.7446554290846263,0.09682867544338292,-0.0029107855954406125,-0.0038828108987534055,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-1.2828775499719516,0.10923937698578716,0.09066481728809035,-1.230582416539189,0.10798092493030427,0.08290431871399269,0.0522951334327626,-0.8414841045280093,-0.7993002138669503,0.04218389066105899,-0.0012584520554828893,-0.007760498574097663,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-1.2828775499719516,0.10923937698578716,0.09066481728809035,-1.2927971230077273,0.10947645352192413,0.08957315628083884,-0.00991957303577573,-0.8414841045280093,-0.8494857321533325,-0.008001627625323193,0.00023707653613697088,-0.0010916610072515126,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-1.2828775499719516,0.10923937698578716,0.09066481728809035,-1.8961029856068206,0.12303959889117952,0.09466572936482905,-0.613225435634869,-0.8414841045280093,-1.3361426516882586,-0.4946585471602494,0.01380022190539236,0.004000912076738694,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-1.2828775499719516,0.10923937698578716,0.09066481728809035,-2.022004859052353,0.1256855891237795,0.10004772281372432,-0.7391273090804016,-0.8414841045280093,-1.4377014491292752,-0.596217344601266,0.01644621213799234,0.009382905525633964,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-1.0624758908358376,0.10383226941354934,0.08370749056197337,-0.8844037506284483,0.09924871349878424,0.07718689564392735,0.17807214020738926,-0.6636970165101954,-0.5200550521590113,0.14364196435118415,-0.0045835559147651,-0.006520594918046019,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-1.0624758908358376,0.10383226941354934,0.08370749056197337,-0.9170703383745571,0.10010526734850012,0.07935009252783067,0.1454055524612805,-0.6636970165101954,-0.5464055684555895,0.1172914480546059,-0.003727002065049223,-0.004357398034142701,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-1.0624758908358376,0.10383226941354934,0.08370749056197337,-0.9452660540322979,0.1008387399158723,0.080397517623772,0.11720983680353969,-0.6636970165101954,-0.569149653963005,0.09454736254719043,-0.0029935294976770332,-0.003309972938201372,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-1.0624758908358376,0.10383226941354934,0.08370749056197337,-0.9804423624806342,0.10174639011709789,0.0793099477886647,0.08203352835520339,-0.6636970165101954,-0.5975246374851748,0.0661723790250206,-0.0020858792964514455,-0.004397542773308671,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-1.0624758908358376,0.10383226941354934,0.08370749056197337,-1.49874761932178,0.11428759733947545,0.08941085057614269,-0.4362717284859423,-0.6636970165101954,-1.0156157838009303,-0.3519187672907349,0.010455327925926114,0.005703360014169323,0,0,108,14,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-1.0624758908358376,0.10383226941354934,0.08370749056197337,-1.5141517193469793,0.11463933207476955,0.08697452935482113,-0.45167582851114174,-0.6636970165101954,-1.028041507353783,-0.36434449084358755,0.01080706266122021,0.0032670387928477596,0,0,108,14,0.0,0.0
itt_efficiency,oracle,game,,linear,10,-0.3448203539116934,0.13286548424661362,0.10599992914152175,-0.11190258254870611,0.12081292729704682,0.09100985550924655,0.2329177713629873,-0.2126620558226311,-0.002633599131669495,0.2100284566909616,-0.012052556949566806,-0.014990073632275197,0,0,114,76,0.0,0.0
itt_efficiency,oracle,game,,linear,6,-0.3448203539116934,0.13286548424661362,0.10599992914152175,-0.21920919601373745,0.12650833874539544,0.0975401550450217,0.12561115789795596,-0.2126620558226311,-0.09939496812000215,0.11326708770262894,-0.0063571455012181866,-0.008459774096500047,0,0,114,76,0.0,0.0
