metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,n_treatments,model_score,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,0.08562392691205313,0.0826449959712878,0.059730014275326974,0.11743620416580036,6,0.2029611377001427,0.19631212024563893
distribution_distance,proposer_net_surplus,wasserstein_1d,0.21294542648709314,0.2116161616161616,0.1546566358024691,0.27558186026936027,6,1.0972783389450054,1.1159722222222221
distribution_distance,trade_ratio,wasserstein_1d,0.06800560471335934,0.06684801036482681,0.05297262210626864,0.0865430017639304,6,0.22038370038438126,0.21351736612153277
distribution_distance,acceptance_rate,wasserstein_1d,0.04331579685746353,0.04356060606060608,0.021499719416386075,0.0663299663299663,6,0.378577441077441,0.375
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.2243281935176562,0.2211883721946501,0.171606996539634,0.2869534874518665,6,0.8811777397946526,0.9312908061883471
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.2862747143800263,0.28450285696125727,0.20376019271648257,0.37217923313951723,6,1.3323628489268788,1.3765572968697968
distribution_distance,accepted_trade_ratio,wasserstein_1d,0.09880375424210756,0.09682407036034882,0.07438099413352885,0.13310360039926983,6,0.18846224858006236,0.18193811422621164
distribution_distance,declined_trade_ratio,wasserstein_1d,0.06555343029191894,0.06484092175620801,0.048149096167534086,0.08502919730094174,6,0.2372983832068244,0.23259392958406117
distribution_distance,final_total_surplus,wasserstein_1d,1.4379037247474746,1.4153724747474743,1.0357481060606055,1.9322601010101008,6,3.1281565656565653,3.260416666666667
distribution_distance,mean_player_final_surplus,wasserstein_1d,0.47930124158249154,0.4717908249158247,0.3452493686868686,0.6440867003367003,6,1.0427188552188553,1.0868055555555554
