treatment_name,metric_family,metric,distance_kind,score
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.31464539525353563
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,5.080978260869565
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.6936594202898552
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2225644122383252
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.38479379137591696
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.01932367149758457
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.9366216216216217
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.35719612469612466
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.6354166666666663
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.425082671957672
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.25848099587975826
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,3.7628787878787877
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.254292929292929
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2970117845117843
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.41293540564373893
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.20328282828282823
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8550312283136707
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.31557909153328995
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.7776629672152058
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.48109531430426955
