fold,model,n_train,n_test,n_train_games,n_test_games,status,pred_true_cosine_mean,retrieved_true_cosine_mean,oracle_true_cosine_mean,retrieval_cosine_regret_mean,oracle_hit_at_1,oracle_hit_at_5,embedding_mse_mean,fit_eval_seconds
1,elastic_net,800,200,144,35,ok,0.9007291197776794,0.8570337891578674,0.9115068316459656,0.054473064839839935,0.03,0.07,0.00012297603825572878,46.8885
1,mlp,800,200,144,35,ok,0.797865629196167,0.8496125936508179,0.9115068316459656,0.061894264072179794,0.0,0.04,0.00027799245435744524,57.6324
2,elastic_net,800,200,143,36,ok,0.9023001790046692,0.8575889468193054,0.9142835736274719,0.05669465661048889,0.01,0.085,0.000120997239719145,61.2189
2,mlp,800,200,143,36,ok,0.8006752729415894,0.8535469174385071,0.9142835736274719,0.06073673814535141,0.005,0.045,0.00025837731664068997,155.4624
3,elastic_net,800,200,143,36,ok,0.9056058526039124,0.8625200390815735,0.9143503308296204,0.051830340176820755,0.01,0.02,0.00011710352555382997,66.779
3,mlp,800,200,143,36,ok,0.8184686303138733,0.8511505126953125,0.9143503308296204,0.06319989264011383,0.005,0.03,0.00024443527217954397,172.848
4,elastic_net,800,200,143,36,ok,0.8996627926826477,0.8553948998451233,0.9149971008300781,0.059602223336696625,0.005,0.055,0.00012424342276062816,71.5636
4,mlp,800,200,143,36,ok,0.7843189835548401,0.8492038249969482,0.9149971008300781,0.06579337269067764,0.02,0.045,0.00032919846125878394,140.2362
5,elastic_net,800,200,143,36,ok,0.9073320031166077,0.859177827835083,0.9163199663162231,0.05714205279946327,0.02,0.1,0.00011508014722494408,54.992
5,mlp,800,200,143,36,ok,0.7968661785125732,0.8531488180160522,0.9163199663162231,0.06317122280597687,0.015,0.05,0.00030112703097984195,191.6617
