custom_id,input_token_estimate
chip_bargain__chip2_cohort_01_m7xia7_game_1,1193
chip_bargain__chip2_cohort_01_m8aexq_game_1,1204
chip_bargain__chip2_cohort_02_m7xiz2_game_1,1200
chip_bargain__chip2_cohort_02_m8aexq_game_1,1190
chip_bargain__chip2_cohort_03_m8aexq_game_1,1182
chip_bargain__chip2_cohort_04_m7xjm0_game_1,1209
chip_bargain__chip2_cohort_04_m8aexq_game_1,1204
chip_bargain__chip2_cohort_05_m7xjzy_game_1,1201
chip_bargain__chip2_cohort_05_m8aexq_game_1,1204
chip_bargain__chip2_cohort_06_m7xk99_game_1,1201
chip_bargain__chip2_cohort_06_m8ag8i_game_1,1197
chip_bargain__chip2_cohort_07_m8ag8i_game_1,1211
chip_bargain__chip2_cohort_08_m8ag8i_game_1,1204
chip_bargain__chip2_cohort_09_m8ag8i_game_1,1197
chip_bargain__chip2_cohort_11_m8agmu_game_1,1173
chip_bargain__chip2_cohort_12_m8agmu_game_1,1210
chip_bargain__chip2_cohort_13_m8agmu_game_1,1174
chip_bargain__chip2_cohort_14_m8agmu_game_1,1211
chip_bargain__chip2_cohort_15_m8agmu_game_1,1203
chip_bargain__chip2_cohort_16_m8agzl_game_1,1203
chip_bargain__chip2_cohort_17_m8agzl_game_1,1210
chip_bargain__chip2_cohort_18_m8agzl_game_1,1195
chip_bargain__chip2_cohort_19_m8agzl_game_1,1181
chip_bargain__chip2_cohort_20_m8agzl_game_1,1202
chip_bargain__chip2_cohort_01_m7xia7_game_2_alt_profile,1196
chip_bargain__chip2_cohort_01_m8aexq_game_2_alt_profile,1207
chip_bargain__chip2_cohort_02_m7xiz2_game_2_alt_profile,1204
chip_bargain__chip2_cohort_02_m8aexq_game_2_alt_profile,1192
chip_bargain__chip2_cohort_03_m8aexq_game_2_alt_profile,1184
chip_bargain__chip2_cohort_04_m7xjm0_game_2_alt_profile,1212
chip_bargain__chip2_cohort_04_m8aexq_game_2_alt_profile,1208
chip_bargain__chip2_cohort_05_m7xjzy_game_2_alt_profile,1204
chip_bargain__chip2_cohort_05_m8aexq_game_2_alt_profile,1207
chip_bargain__chip2_cohort_06_m7xk99_game_2_alt_profile,1205
chip_bargain__chip2_cohort_06_m8ag8i_game_2_alt_profile,1200
chip_bargain__chip2_cohort_07_m8ag8i_game_2_alt_profile,1215
chip_bargain__chip2_cohort_08_m8ag8i_game_2_alt_profile,1207
chip_bargain__chip2_cohort_09_m8ag8i_game_2_alt_profile,1200
chip_bargain__chip2_cohort_11_m8agmu_game_2_alt_profile,1176
chip_bargain__chip2_cohort_12_m8agmu_game_2_alt_profile,1214
chip_bargain__chip2_cohort_13_m8agmu_game_2_alt_profile,1177
chip_bargain__chip2_cohort_14_m8agmu_game_2_alt_profile,1213
chip_bargain__chip2_cohort_15_m8agmu_game_2_alt_profile,1206
chip_bargain__chip2_cohort_16_m8agzl_game_2_alt_profile,1207
chip_bargain__chip2_cohort_17_m8agzl_game_2_alt_profile,1213
chip_bargain__chip2_cohort_18_m8agzl_game_2_alt_profile,1199
chip_bargain__chip2_cohort_19_m8agzl_game_2_alt_profile,1184
chip_bargain__chip2_cohort_20_m8agzl_game_2_alt_profile,1207
chip_bargain__chip3_cohort_01_m8aiq8_game_1,1238
chip_bargain__chip3_cohort_02_m8aiq8_game_1,1237
chip_bargain__chip3_cohort_03_m8aiq8_game_1,1238
chip_bargain__chip3_cohort_04_m8aiq8_game_1,1237
chip_bargain__chip3_cohort_05_m8aiq8_game_1,1238
chip_bargain__chip3_cohort_06_m8ak4g_game_1,1237
chip_bargain__chip3_cohort_07_m8ak4j_game_1,1245
chip_bargain__chip3_g11_m5wp7b_game_1,1249
chip_bargain__chip3_g12_m5wp8p_game_1,1241
chip_bargain__chip3_g13_m5wp8q_game_1,1233
chip_bargain__chip3_g15_m5wp8s_game_1,1248
chip_bargain__chip3_g16_m5wp8t_game_1,1240
chip_bargain__chip3_g17_m5wp8w_game_1,1234
chip_bargain__chip3_g18_m5wq8i_game_1,1248
chip_bargain__chip3_g19_m5wq90_game_1,1234
chip_bargain__chip3_g1_m5wp46_game_1,1232
chip_bargain__chip3_g20_m5wq93_game_1,1226
chip_bargain__chip3_g2_m5wp6p_game_1,1233
chip_bargain__chip3_g3_m5wp6q_game_1,1255
chip_bargain__chip3_g5_m5wp6r_game_1,1233
chip_bargain__chip3_g6_m5wp77_game_1,1247
chip_bargain__chip3_g7_m5wp78_game_1,1247
chip_bargain__chip3_g8_m5wp79_game_1,1225
chip_bargain__chip3_g9_m5wp79_game_1,1239
chip_bargain__chip3_cohort_01_m8aiq8_game_2_alt_profile,1241
chip_bargain__chip3_cohort_02_m8aiq8_game_2_alt_profile,1241
chip_bargain__chip3_cohort_03_m8aiq8_game_2_alt_profile,1240
chip_bargain__chip3_cohort_04_m8aiq8_game_2_alt_profile,1242
chip_bargain__chip3_cohort_05_m8aiq8_game_2_alt_profile,1241
chip_bargain__chip3_cohort_06_m8ak4g_game_2_alt_profile,1240
chip_bargain__chip3_cohort_07_m8ak4j_game_2_alt_profile,1248
chip_bargain__chip3_g11_m5wp7b_game_2_alt_profile,1252
chip_bargain__chip3_g12_m5wp8p_game_2_alt_profile,1244
chip_bargain__chip3_g13_m5wp8q_game_2_alt_profile,1236
chip_bargain__chip3_g15_m5wp8s_game_2_alt_profile,1251
chip_bargain__chip3_g16_m5wp8t_game_2_alt_profile,1243
chip_bargain__chip3_g17_m5wp8w_game_2_alt_profile,1237
chip_bargain__chip3_g18_m5wq8i_game_2_alt_profile,1251
chip_bargain__chip3_g19_m5wq90_game_2_alt_profile,1237
chip_bargain__chip3_g1_m5wp46_game_2_alt_profile,1235
chip_bargain__chip3_g20_m5wq93_game_2_alt_profile,1229
chip_bargain__chip3_g2_m5wp6p_game_2_alt_profile,1236
chip_bargain__chip3_g3_m5wp6q_game_2_alt_profile,1258
chip_bargain__chip3_g5_m5wp6r_game_2_alt_profile,1236
chip_bargain__chip3_g6_m5wp77_game_2_alt_profile,1250
chip_bargain__chip3_g7_m5wp78_game_2_alt_profile,1250
chip_bargain__chip3_g8_m5wp79_game_2_alt_profile,1228
chip_bargain__chip3_g9_m5wp79_game_2_alt_profile,1242
chip_bargain__chip4_cohort_01_m7xkoz_game_1,1287
chip_bargain__chip4_cohort_01_m898xg_game_1,1283
chip_bargain__chip4_cohort_01_m8aboy_game_1,1276
chip_bargain__chip4_cohort_02_m7xl5i_game_1,1303
chip_bargain__chip4_cohort_02_m89542_game_1,1275
chip_bargain__chip4_cohort_02_m898xg_game_1,1284
chip_bargain__chip4_cohort_02_m8aboy_game_1,1284
