baseline,metric,matched_value,baseline_value,difference
candidate_uniform,mean_contribution,17.16959592680861,15.064682136210763,2.1049137905978483
candidate_uniform,mean_contribution_rate,0.8584797963404301,0.7532341068105377,0.10524568952989244
candidate_uniform,first_contribution,15.993749999999991,13.879172570850121,2.11457742914987
candidate_uniform,first_contribution_rate,0.7996874999999998,0.6939586285425071,0.10572887145749266
candidate_uniform,final_contribution,17.71749999999999,15.141914883362178,2.5755851166378125
candidate_uniform,final_contribution_rate,0.885875,0.7570957441681091,0.12877925583189087
candidate_uniform,contribution_sd,3.2159821811542915,4.616284084723301,-1.4003019035690092
candidate_uniform,zero_contribution_rate,0.07334204731515816,0.14650369692252746,-0.0731616496073693
candidate_uniform,full_contribution_rate,0.7462025157547297,0.6375718618943056,0.10863065386042414
candidate_uniform,contribution_slope,0.020952942268777964,0.055474378680542696,-0.034521436411764736
candidate_uniform,message_count,2.9877499999999984,1.9165624999999893,1.071187500000009
candidate_uniform,messages_per_round,0.2024605465932191,0.13741207497931923,0.06504847161389987
candidate_uniform,rounds_with_message_rate,0.14399433472341572,0.10042048821230011,0.04357384651111561
candidate_uniform,reward_given_units,8.643249999999995,5.89180975274722,2.7514402472527744
candidate_uniform,reward_given_events,7.3444999999999965,4.45391941391939,2.890580586080606
candidate_uniform,reward_given_round_rate,0.20605847523056864,0.1291051773758343,0.07695329785473434
candidate_uniform,reward_received_units,6.7747499999999965,5.89180975274722,0.8829402472527761
candidate_uniform,reward_received_events,4.989499999999995,4.453919413919388,0.5355805860806075
candidate_uniform,reward_received_round_rate,0.2267483572917508,0.21682474186410747,0.009923615427643334
candidate_uniform,punish_given_units,4.696249999999997,5.693320862251753,-0.9970708622517552
candidate_uniform,punish_given_events,2.629999999999998,1.7821027930402835,0.8478972069597146
candidate_uniform,punish_given_round_rate,0.10875689711264228,0.08185487793431193,0.02690201917833035
candidate_uniform,punish_received_units,0.9062499999999996,5.693320862251752,-4.787070862251753
candidate_uniform,punish_received_events,0.7162499999999995,1.7821027930402833,-1.0658527930402837
candidate_uniform,punish_received_round_rate,0.042093644048782415,0.07806731899485674,-0.03597367494607432
unique_sampled_players,mean_contribution,17.16959592680861,15.534824708210314,1.6347712185982974
unique_sampled_players,mean_contribution_rate,0.8584797963404301,0.776741235410516,0.08173856092991416
unique_sampled_players,first_contribution,15.993749999999991,14.02046783625731,1.973282163742681
unique_sampled_players,first_contribution_rate,0.7996874999999998,0.7010233918128652,0.09866410818713456
unique_sampled_players,final_contribution,17.71749999999999,15.584795321637428,2.132704678362563
unique_sampled_players,final_contribution_rate,0.885875,0.7792397660818714,0.10663523391812857
unique_sampled_players,contribution_sd,3.2159821811542915,4.504371176342422,-1.2883889951881309
unique_sampled_players,zero_contribution_rate,0.07334204731515816,0.14385030740103996,-0.0705082600858818
unique_sampled_players,full_contribution_rate,0.7462025157547297,0.6872375049827533,0.05896501077197647
unique_sampled_players,contribution_slope,0.020952942268777964,0.07078249950413164,-0.04982955723535368
unique_sampled_players,message_count,2.9877499999999984,2.301169590643275,0.6865804093567234
unique_sampled_players,messages_per_round,0.2024605465932191,0.15344308486510813,0.04901746172811097
unique_sampled_players,rounds_with_message_rate,0.14399433472341572,0.10872364017391332,0.03527069454950239
unique_sampled_players,reward_given_units,8.643249999999995,6.260233918128655,2.3830160818713395
unique_sampled_players,reward_given_events,7.3444999999999965,5.052631578947368,2.2918684210526283
unique_sampled_players,reward_given_round_rate,0.20605847523056864,0.12356395242715554,0.0824945228034131
unique_sampled_players,reward_received_units,6.7747499999999965,6.260233918128655,0.5145160818713412
unique_sampled_players,reward_received_events,4.989499999999995,5.052631578947368,-0.06313157894737298
unique_sampled_players,reward_received_round_rate,0.2267483572917508,0.21550978243226998,0.011238574859480821
unique_sampled_players,punish_given_units,4.696249999999997,6.7368421052631575,-2.04059210526316
unique_sampled_players,punish_given_events,2.629999999999998,2.318713450292398,0.3112865497076003
unique_sampled_players,punish_given_round_rate,0.10875689711264228,0.09690236045340939,0.01185453665923289
unique_sampled_players,punish_received_units,0.9062499999999996,6.7368421052631575,-5.8305921052631575
unique_sampled_players,punish_received_events,0.7162499999999995,2.318713450292398,-1.6024634502923982
unique_sampled_players,punish_received_round_rate,0.042093644048782415,0.09006135158338252,-0.047967707534600106
