experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,punishment,2,2,False,2,2,2026-01-02T02:21:23.557447
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,reward,2,2,False,6,2.06,2026-01-02T02:21:23.557565
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_0,DOG,agent_4,BIRD,punishment,3,3,False,3,3,2026-01-02T02:21:23.557607
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_0,DOG,agent_4,BIRD,reward,3,3,False,9,3.09,2026-01-02T02:21:23.557625
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,punishment,3,2,True,2,2,2026-01-02T02:21:27.956630
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,reward,3,2,True,6,2.06,2026-01-02T02:21:27.956682
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,punishment,2,1,True,1,1,2026-01-02T02:21:27.956725
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,reward,2,1,True,3,1.03,2026-01-02T02:21:27.956748
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_1,CHICKEN,agent_4,BIRD,punishment,1,0,True,0,0,2026-01-02T02:21:27.956768
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_1,CHICKEN,agent_4,BIRD,reward,1,0,True,0,0.0,2026-01-02T02:21:27.956787
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,punishment,2,1,True,1,1,2026-01-02T02:21:27.956807
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,reward,2,1,True,3,1.03,2026-01-02T02:21:27.956832
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_2,CAT,agent_0,DOG,punishment,1,1,False,1,1,2026-01-02T02:21:33.078555
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_2,CAT,agent_0,DOG,reward,1,1,False,3,1.03,2026-01-02T02:21:33.078802
exp_039_treatment,b1199178,exp_039_treatment_game1,1,agent_2,CAT,agent_4,BIRD,punishment,1,1,False,1,1,2026-01-02T02:21:33.078844
