experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_004_control,619684ef,exp_004_control_game1,1,agent_0,DOG,1,0,0,94,38,-218.33999999999997,-218.33999999999997,171.36,2026-01-01T23:35:37.232502
exp_004_control,619684ef,exp_004_control_game1,1,agent_1,CHICKEN,10,0,0,108,11,-293.91,-293.91,171.36,2026-01-01T23:35:37.232627
exp_004_control,619684ef,exp_004_control_game1,1,agent_2,CAT,1,0,0,1,913,856.9100000000001,856.9100000000001,171.36,2026-01-01T23:35:37.232641
exp_004_control,619684ef,exp_004_control_game1,1,agent_3,FISH,10,0,0,97,281,-15.21,-15.21,171.36,2026-01-01T23:35:37.232653
exp_004_control,619684ef,exp_004_control_game1,1,agent_4,BIRD,10,0,0,94,105,-166.37,-166.37,171.36,2026-01-01T23:35:37.232662
exp_004_control,619684ef,exp_004_control_game1,1,agent_5,RABBIT,10,0,0,94,5,-257.37,-257.37,171.36,2026-01-01T23:35:37.232671
exp_004_control,619684ef,exp_004_control_game1,1,agent_6,TURTLE,1,0,0,97,9,-253.73000000000002,-253.73000000000002,171.36,2026-01-01T23:35:37.232680
exp_004_control,619684ef,exp_004_control_game1,1,agent_7,HAMSTER,10,0,0,6,0,2.0799999999999983,2.0799999999999983,171.36,2026-01-01T23:35:37.232691
exp_004_control,619684ef,exp_004_control_game1,1,agent_8,FROG,1,0,0,1,0,26.08,26.08,171.36,2026-01-01T23:35:37.232701
exp_004_control,619684ef,exp_004_control_game1,1,agent_9,MOUSE,10,0,0,106,0,-297.92,-297.92,171.36,2026-01-01T23:35:37.232710
exp_004_control,619684ef,exp_004_control_game1,1,agent_10,SNAKE,1,0,0,95,0,-255.92000000000002,-255.92000000000002,171.36,2026-01-01T23:35:37.232719
exp_004_control,619684ef,exp_004_control_game1,1,agent_11,BEAR,20,0,0,94,0,-271.92,-271.92,171.36,2026-01-01T23:35:37.232729
exp_004_control,619684ef,exp_004_control_game1,1,agent_12,LION,10,0,0,95,0,-264.92,-264.92,171.36,2026-01-01T23:35:37.232737
exp_004_control,619684ef,exp_004_control_game1,1,agent_13,TIGER,1,0,0,95,0,-255.92000000000002,-255.92000000000002,171.36,2026-01-01T23:35:37.232746
exp_004_control,619684ef,exp_004_control_game1,1,agent_14,ELEPHANT,10,0,0,95,0,-264.92,-264.92,171.36,2026-01-01T23:35:37.232756
exp_004_control,619684ef,exp_004_control_game1,1,agent_15,MONKEY,10,0,0,95,0,-264.92,-264.92,171.36,2026-01-01T23:35:37.232765
exp_004_control,619684ef,exp_004_control_game1,1,agent_16,PANDA,10,0,0,95,0,-264.92,-264.92,171.36,2026-01-01T23:35:37.232774
