experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_028_control,bd70282b,exp_028_control_game1,1,agent_0,DOG,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605086
exp_028_control,bd70282b,exp_028_control_game1,1,agent_1,CHICKEN,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605137
exp_028_control,bd70282b,exp_028_control_game1,1,agent_2,CAT,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605153
exp_028_control,bd70282b,exp_028_control_game1,1,agent_3,FISH,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605168
exp_028_control,bd70282b,exp_028_control_game1,1,agent_4,BIRD,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605184
exp_028_control,bd70282b,exp_028_control_game1,1,agent_5,RABBIT,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605197
exp_028_control,bd70282b,exp_028_control_game1,1,agent_6,TURTLE,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605211
exp_028_control,bd70282b,exp_028_control_game1,1,agent_7,HAMSTER,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605224
exp_028_control,bd70282b,exp_028_control_game1,1,agent_8,FROG,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605238
exp_028_control,bd70282b,exp_028_control_game1,1,agent_9,MOUSE,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605252
exp_028_control,bd70282b,exp_028_control_game1,1,agent_10,SNAKE,20,0,0,0,0,63.8,63.8,701.8,2026-01-02T01:50:04.605265
