target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-0.022398670348425798,0.07618510519093837,0.06447514793917129,0.8689106817316248,-0.6939009359081925,0.0843158139783845,0.778216749886577,-0.0274343294856369,-0.024858202347073408,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-0.25191699334863715,0.08430390673811232,0.06896619230233433,0.6393923587314134,-0.6939009359081925,-0.12124616968682478,0.5726547662213677,-0.019315527938462945,-0.020367157983910367,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-0.6632891185264391,0.09717259632827525,0.07876929525689785,0.22802023355361145,-0.6939009359081925,-0.4896806762253021,0.20422025968289037,-0.00644683834830001,-0.010564055029346847,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-0.7636377653991608,0.10006095153236955,0.0833582620210154,0.12767158668088974,-0.6939009359081925,-0.5795552737721712,0.11434566213602126,-0.003558483144205718,-0.0059750882652293,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-0.7847494793129826,0.10065806222017286,0.08684584076322342,0.10655987276706802,-0.6939009359081925,-0.5984634190303326,0.09543751687785984,-0.0029613724564024058,-0.002487509523021278,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-0.8491046159128983,0.1024567734157844,0.0898291805596329,0.04220473616715226,-0.6939009359081925,-0.6561013860806233,0.03779954982756917,-0.0011626612607908704,0.0004958302733882036,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.4180569503491134,0.08972361640018486,0.07746182262279304,0.09427519961348763,0.07170642376726909,0.06269858494690467,0.512332149962601,-0.2700450049198575,0.18881166353739987,0.45885666845725737,-0.018017192632915777,-0.014763237675888372,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.4180569503491134,0.08972361640018486,0.07746182262279304,0.022699467117545225,0.07448588828138653,0.06107721263182037,0.4407564174666586,-0.2700450049198575,0.12470676175078854,0.39475176667064604,-0.015237728118798338,-0.016384609990972666,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.4180569503491134,0.08972361640018486,0.07746182262279304,-0.20198472010613,0.08260558420073218,0.06866669370112893,0.2160722302429834,-0.2700450049198575,-0.07652565673399359,0.19351934818586392,-0.007118032199452687,-0.008795128921664105,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.4180569503491134,0.08972361640018486,0.07746182262279304,-0.33901057340168816,0.08718704062416381,0.07329243656917288,0.07904637694742522,-0.2700450049198575,-0.1992492190564099,0.07079578586344759,-0.0025365757760210522,-0.004169386053620161,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-0.4180569503491134,0.08972361640018486,0.07746182262279304,-0.35428414782882456,0.08768288504063751,0.07292231541268686,0.06377280252028883,-0.2700450049198575,-0.21292858990514785,0.057116415014709654,-0.002040731359547354,-0.004539507210106181,0,0,106,18,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-0.4180569503491134,0.08972361640018486,0.07746182262279304,-0.41816909644976397,0.089727164196619,0.076463683588656,-0.00011214610065057862,-0.2700450049198575,-0.27014544559321507,-0.00010044067335757134,3.547796434133499e-06,-0.0009981390341370355,0,0,106,18,0.0,0.0
itt_efficiency,oracle,game,,linear,4,-0.2928956532821292,0.17357595276534732,0.14901515745584407,0.1277607767627854,0.14256917164595614,0.11960483306068041,0.4206564300449146,-0.2884125705470091,0.13078524404493808,0.41919781459194716,-0.031006781119391175,-0.029410324395163653,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,linear,10,-0.2928956532821292,0.17357595276534732,0.14901515745584407,0.06450742682823452,0.14764814401728502,0.12297432560282469,0.3574030801103637,-0.2884125705470091,0.06775122348960683,0.3561637940366159,-0.025927808748062303,-0.026040831853019378,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,linear,8,-0.2928956532821292,0.17357595276534732,0.14901515745584407,0.06367806037896229,0.1477135786833686,0.12194064866807076,0.3565737136610915,-0.2884125705470091,0.06692473284736544,0.3553373033943745,-0.025862374081978723,-0.027074508787773302,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,linear,12,-0.2928956532821292,0.17357595276534732,0.14901515745584407,-0.01523596909864433,0.15381238918958634,0.13090815212029552,0.27765968418348486,-0.2884125705470091,-0.011715664243735935,0.27669690630327315,-0.01976356357576098,-0.018107005335548543,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,linear,6,-0.2928956532821292,0.17357595276534732,0.14901515745584407,-0.02474424845751133,0.15453098214730235,0.12993498670180134,0.26815140482461786,-0.2884125705470091,-0.02119097388619462,0.26722159666081446,-0.01904497061804497,-0.019080170754042725,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,linear,16,-0.2928956532821292,0.17357595276534732,0.14901515745584407,-0.030971788302674108,0.1549998260511795,0.12970338949483237,0.2619238649794551,-0.2884125705470091,-0.02739691989562032,0.26101565065138876,-0.018576126714167807,-0.019311767961011694,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,ridge,8,-0.16039845225369742,0.16444148518830165,0.14182596768077202,0.1800471679256781,0.13822998319921265,0.11434568437204497,0.3404456201793755,-0.15637480018715033,0.18289033347871664,0.33926513366586697,-0.026211501989089003,-0.027480283308727052,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,ridge,4,-0.16039845225369742,0.16444148518830165,0.14182596768077202,0.15231987362604937,0.14054772518752814,0.11611186831405569,0.3127183258797468,-0.15637480018715033,0.15525918286558793,0.31163398305273826,-0.023893760000773506,-0.025714099366716328,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,ridge,10,-0.16039845225369742,0.16444148518830165,0.14182596768077202,0.15216858803080857,0.14056026641445565,0.11664841687516067,0.312567040284506,-0.15637480018715033,0.15510842184929385,0.3114832220364442,-0.023881218773845997,-0.02517755080561135,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,ridge,6,-0.16039845225369742,0.16444148518830165,0.14182596768077202,0.09524002338737803,0.14520263929925598,0.12093170867069654,0.25563847564107545,-0.15637480018715033,0.09837725555323984,0.25475205574039017,-0.019238845889045675,-0.02089425901007548,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,ridge,16,-0.16039845225369742,0.16444148518830165,0.14182596768077202,0.09034627960185848,0.14559480200219174,0.12154121151685984,0.2507447318555559,-0.15637480018715033,0.09350048069960526,0.2498752808867556,-0.018846683186109908,-0.020284756163912177,0,0,109,115,0.0,0.0
itt_efficiency,oracle,game,,ridge,12,-0.16039845225369742,0.16444148518830165,0.14182596768077202,0.06939617262186126,0.14726184499179298,0.12511817493900423,0.22979462487555868,-0.15637480018715033,0.07262301768175805,0.22899781786890838,-0.017179640196508666,-0.016707792741767785,0,0,109,115,0.0,0.0
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,16,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-0.6973905506660669,0.098163678318853,0.08885984292328154,0.19391880141398365,-0.6939009359081925,-0.5202227172476215,0.17367821866057098,-0.005455756357722261,-0.00047350736296315754,0,0,106,18,0.16014924901685554,0.0796298416467224
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,10,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-0.9901034924775316,0.10629131118793492,0.0953961940734391,-0.09879414039748102,-0.6939009359081925,-0.7823832810610312,-0.0884823451528387,0.0026718765113596527,0.006062843787194405,0,0,106,18,0.20098299287248064,0.11955491853031938
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,8,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-1.3673902859148437,0.11592974061120528,0.1036942879589438,-0.4760809338347931,-0.6939009359081925,-1.120290166471607,-0.4263892305634145,0.01231030593463002,0.014360937672699095,0,0,106,18,0.21160626058389223,0.13091356300146761
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,12,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-1.3926363212050452,0.11654624327521822,0.09356464385682225,-0.5013269691249946,-0.6939009359081925,-1.1429011067490458,-0.4490001708408533,0.012926808598642953,0.0042312935705775545,0,0,106,18,0.18720304343586713,0.10136619434984435
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,4,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-2.0729146891006636,0.13207942976446155,0.09939762981292254,-1.181605337020613,-0.6939009359081925,-1.752174340019513,-1.0582734041113206,0.028459995087886283,0.010064279526677836,0,0,106,18,0.24827671151378564,0.1773923289742632
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,6,-0.8913093520800506,0.10361943467657526,0.0893333502862447,-2.4019830134502986,0.13897158281048977,0.11092382874511689,-1.510673661370248,-0.6939009359081925,-2.0468956356026773,-1.3529946996944848,0.035352148133914504,0.021590478458872187,0,0,106,18,0.2339210491155786,0.15792679699793677
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,16,-0.4180569503491134,0.08972361640018486,0.07746182262279304,-0.5099179570208032,0.09258414250268789,0.08442300514410762,-0.09186100667168984,-0.2700450049198575,-0.352317873186232,-0.08227286826637448,0.002860526102503022,0.006961182521314585,0,0,106,18,0.16014924901685554,0.0796298416467224
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,10,-0.4180569503491134,0.08972361640018486,0.07746182262279304,-0.6711917495305133,0.0974031663442328,0.08744339022825806,-0.2531347991813999,-0.2700450049198575,-0.4967584575725028,-0.2267134526526453,0.007679549944047931,0.009981567605465022,0,0,106,18,0.20098299287248064,0.11955491853031938
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,8,-0.4180569503491134,0.08972361640018486,0.07746182262279304,-0.8663104584416388,0.10293234771250505,0.09117449314352195,-0.4482535080925254,-0.2700450049198575,-0.671511341480288,-0.4014663365604305,0.013208731312320185,0.013712670520728915,0,0,106,18,0.21160626058389223,0.13091356300146761
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,4,-0.4180569503491134,0.08972361640018486,0.07746182262279304,-0.8851124444753791,0.1034495399671648,0.07824460335246076,-0.4670554941262657,-0.2700450049198575,-0.6883508403726604,-0.41830583545280287,0.013725923566979936,0.0007827807296677258,0,0,106,18,0.24827671151378564,0.1773923289742632
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,12,-0.4180569503491134,0.08972361640018486,0.07746182262279304,-0.913007143686184,0.10421211964815884,0.08537378064363055,-0.4949501933370706,-0.2700450049198575,-0.7133339860691028,-0.4432889811492453,0.014488503247973974,0.007911958020837509,0,0,106,18,0.18720304343586713,0.10136619434984435
