experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_0,DOG,agent_10,SNAKE,punishment,5,5,False,5,15,2026-01-02T02:03:08.392956
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_0,DOG,agent_10,SNAKE,reward,5,5,False,15,6.8999999999999995,2026-01-02T02:03:08.393279
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,punishment,3,3,False,3,9,2026-01-02T02:03:14.440238
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,reward,3,3,False,9,4.14,2026-01-02T02:03:14.440331
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_1,CHICKEN,agent_11,BEAR,punishment,3,3,False,3,9,2026-01-02T02:03:14.440375
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_1,CHICKEN,agent_11,BEAR,reward,3,3,False,9,4.14,2026-01-02T02:03:14.440397
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_1,CHICKEN,agent_12,LION,punishment,3,3,False,3,9,2026-01-02T02:03:14.440418
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_1,CHICKEN,agent_12,LION,reward,3,3,False,9,4.14,2026-01-02T02:03:14.440438
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_2,CAT,agent_1,CHICKEN,punishment,1,1,False,1,3,2026-01-02T02:03:19.429542
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_2,CAT,agent_1,CHICKEN,reward,1,1,False,3,1.38,2026-01-02T02:03:19.429605
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_2,CAT,agent_3,FISH,punishment,1,1,False,1,3,2026-01-02T02:03:19.429641
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_2,CAT,agent_3,FISH,reward,1,1,False,3,1.38,2026-01-02T02:03:19.429662
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_2,CAT,agent_4,BIRD,punishment,1,1,False,1,3,2026-01-02T02:03:19.429684
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_2,CAT,agent_4,BIRD,reward,1,1,False,3,1.38,2026-01-02T02:03:19.429704
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_2,CAT,agent_11,BEAR,punishment,1,1,False,1,3,2026-01-02T02:03:19.429728
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_2,CAT,agent_11,BEAR,reward,1,1,False,3,1.38,2026-01-02T02:03:19.429746
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_0,DOG,punishment,2,2,False,2,6,2026-01-02T02:03:24.361878
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_0,DOG,reward,2,2,False,6,2.76,2026-01-02T02:03:24.362111
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_1,CHICKEN,punishment,1,1,False,1,3,2026-01-02T02:03:24.362167
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_1,CHICKEN,reward,1,1,False,3,1.38,2026-01-02T02:03:24.362201
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_2,CAT,punishment,3,3,False,3,9,2026-01-02T02:03:24.362228
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_2,CAT,reward,3,3,False,9,4.14,2026-01-02T02:03:24.362287
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_7,HAMSTER,punishment,2,2,False,2,6,2026-01-02T02:03:24.362315
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_7,HAMSTER,reward,2,2,False,6,2.76,2026-01-02T02:03:24.362340
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_11,BEAR,punishment,1,1,False,1,3,2026-01-02T02:03:24.362368
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_11,BEAR,reward,1,1,False,3,1.38,2026-01-02T02:03:24.362393
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_12,LION,punishment,1,1,False,1,3,2026-01-02T02:03:24.362420
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_12,LION,reward,1,1,False,3,1.38,2026-01-02T02:03:24.362446
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_13,TIGER,punishment,1,1,False,1,3,2026-01-02T02:03:24.362473
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_3,FISH,agent_13,TIGER,reward,1,1,False,3,1.38,2026-01-02T02:03:24.362495
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_4,BIRD,agent_2,CAT,punishment,3,2,True,2,6,2026-01-02T02:03:29.920477
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_4,BIRD,agent_2,CAT,reward,3,2,True,6,2.76,2026-01-02T02:03:29.920633
exp_024_treatment,12ddb41d,exp_024_treatment_game1,1,agent_4,BIRD,agent_6,TURTLE,punishment,2,1,True,1,3,2026-01-02T02:03:29.920686
