target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.8374113092025361,0.10957709631433377,0.09107801956091409,-0.7363654395222345,0.10652147264246609,0.08355493790278669,0.1010458696803016,-0.8368462216928925,-0.7358314282112468,0.10101479348164566,-0.00305562367186768,-0.007523081658127401,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.8374113092025361,0.10957709631433377,0.09107801956091409,-0.8303620496520672,0.10936669712915818,0.0921980125184279,0.007049259550468978,-0.8368462216928925,-0.8297991301102075,0.007047091582685017,-0.0002103991851755832,0.0011199929575138046,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.8374113092025361,0.10957709631433377,0.09107801956091409,-0.8403952053601544,0.10966603503939945,0.09438647804668938,-0.002983896157618293,-0.8368462216928925,-0.8398292001667891,-0.0029829784738966136,8.893872506568479e-05,0.0033084584857752952,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.8374113092025361,0.10957709631433377,0.09107801956091409,-0.8572143561261407,0.11016600770197528,0.09209606381644346,-0.019803046923604573,-0.8368462216928925,-0.8566431782792856,-0.019796956586393133,0.0005889113876415136,0.0010180442555293712,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.8374113092025361,0.10957709631433377,0.09107801956091409,-1.0070140823156586,0.11452275979192275,0.09992942458298208,-0.16960277311312244,-0.8368462216928925,-1.0063968342428318,-0.1695506125499393,0.004945663477588985,0.008851405022067993,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.8374113092025361,0.10957709631433377,0.09107801956091409,-2.55456336725271,0.15240868842681257,0.12748780100415066,-1.7171520580501738,-0.8368462216928925,-2.5534701774203565,-1.716623955727464,0.042831592112478806,0.036409781443236575,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-0.8796802263391228,0.11083031860733879,0.09130794516223832,-0.7484714765101794,0.10689216447708697,0.086672970678843,0.13120874982894337,-0.8791021392158378,-0.7479337420424554,0.13116839717338236,-0.0039381541302518225,-0.004634974483395324,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.8796802263391228,0.11083031860733879,0.09130794516223832,-0.8936269226856253,0.11124072357151539,0.09318639327392297,-0.013946696346502474,-0.8791021392158378,-0.8930445463191714,-0.01394240710333361,0.00041040496417660277,0.0018784481116846524,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.8796802263391228,0.11083031860733879,0.09130794516223832,-0.921253387714901,0.112049240847325,0.08604967674019016,-0.041573161375778156,-0.8791021392158378,-0.9206625149545014,-0.04156037573866356,0.0012189222399862087,-0.005258268422048157,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-0.8796802263391228,0.11083031860733879,0.09130794516223832,-1.007147561775703,0.11452656798194023,0.0939596471070054,-0.1274673354365803,-0.8791021392158378,-1.0065302726518741,-0.12742813343603632,0.0036962493746014458,0.0026517019447670764,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.8796802263391228,0.11083031860733879,0.09130794516223832,-1.228115531542783,0.1206661477903546,0.1009432999451568,-0.3484353052036602,-0.8791021392158378,-1.2274302847226441,-0.34832814550680635,0.009835829183015815,0.009635354782918479,0,0,100,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.8796802263391228,0.11083031860733879,0.09130794516223832,-1.3373568247406409,0.12358879677669136,0.10741737364967138,-0.4576765984015181,-0.8791021392158378,-1.336637981256536,-0.4575358420406983,0.012758478169352577,0.01610942848743306,0,0,100,22,0.0,0.0
