metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,metric_scope,n_groups,model_score,median_value,model_stderr
behavior_distribution_distance,fairness_wd,mean_wasserstein_1d,0.064335,0.0632,0.0517,0.08120999999999999,distribution,6,0.2672,0.286,0.01688707592608422
behavior_distribution_distance,trust_wd,mean_wasserstein_1d,0.07199,0.07,0.042,0.10599999999999998,distribution,6,0.13,0.12,0.030731814857642953
behavior_distribution_distance,trustworthiness_wd,mean_wasserstein_1d,0.05206333333333333,0.05133333333333334,0.039316666666666666,0.06701666666666667,distribution,6,0.13566666666666666,0.14166666666666666,0.012029285253235275
behavior_distribution_distance,cooperation_wd,mean_wasserstein_1d,0.07273,0.07200000000000001,0.052950000000000004,0.09514999999999994,distribution,6,0.19899999999999998,0.175,0.03071192312803323
behavior_distribution_distance,coordination_wd,mean_wasserstein_1d,0.07499,0.07200000000000001,0.044,0.11009999999999998,distribution,6,0.3,0.32,0.032659863237109045
behavior_distribution_distance,fairness_offer_wd,wasserstein_1d,0.05960400000000001,0.05800000000000001,0.045180000000000005,0.07880000000000001,distribution,6,0.18479999999999996,0.17999999999999997,0.019475796945610885
behavior_distribution_distance,inequality_tolerance_wd,wasserstein_1d,0.069066,0.06799999999999999,0.04878000000000001,0.09479999999999998,distribution,6,0.3496,0.4,0.03635968463376253
behavior_distribution_distance,trust_send_wd,wasserstein_1d,0.07199,0.07,0.042,0.10599999999999998,distribution,6,0.13,0.12,0.030731814857642953
behavior_distribution_distance,trustworthiness_return_wd,wasserstein_1d,0.05206333333333333,0.05133333333333334,0.039316666666666666,0.06701666666666667,distribution,6,0.13566666666666666,0.14166666666666666,0.012029285253235275
behavior_distribution_distance,cooperation_pd_wd,wasserstein_1d,0.07769,0.07599999999999998,0.04599999999999999,0.11219999999999995,distribution,6,0.25399999999999995,0.23999999999999996,0.029219476001081497
behavior_distribution_distance,cooperation_sh_wd,wasserstein_1d,0.06777,0.06599999999999999,0.044,0.09809999999999997,distribution,6,0.144,0.06,0.04674279504788827
behavior_distribution_distance,coordination_earth_wd,wasserstein_1d,0.07499,0.07200000000000001,0.044,0.11009999999999998,distribution,6,0.3,0.32,0.032659863237109045
paper_index_distribution_distance,delegation_index_wd,wasserstein_1d,0.063475,0.061071428571428575,0.042857142857142864,0.08932142857142857,distribution,4,0.5071428571428571,0.5157142857142858,0.04193451324816523
paper_index_distribution_distance,payoff_index_wd,wasserstein_1d,0.042743560659626076,0.04217893962570954,0.03523113118324457,0.05276842892861968,distribution,6,0.10632406329321785,0.09923809523809522,0.0075684745482262105
paper_index_distribution_distance,prosociality_index_wd,wasserstein_1d,0.04675273660619326,0.04585381518857759,0.03899981856089187,0.05794632470249858,distribution,6,0.14345037385837076,0.1503505291005291,0.014072956348273671
paper_index_distribution_distance,kindness_index_wd,wasserstein_1d,0.06272209362981515,0.06244217280167924,0.04685086730477412,0.0788982708413091,distribution,6,0.17572706228956228,0.17888888888888888,0.01145914824322989
paper_index_distribution_distance,intentions_index_wd,wasserstein_1d,0.049665675377925995,0.04936908828719093,0.038026427470765366,0.061568283424624184,distribution,6,0.1888246151996152,0.19805988455988455,0.01234575188704483
paper_index_distribution_distance,predictability_index_wd,wasserstein_1d,0.08045453300857038,0.07852547671763455,0.055111882378992165,0.10847203657329936,distribution,6,0.281288821472645,0.2746153846153846,0.021791519050470172
paper_index_distribution_distance,equality_index_wd,wasserstein_1d,0.055287305096610125,0.054582617857581506,0.04328815823536766,0.07043909728100906,distribution,6,0.2051282051282051,0.22399999999999995,0.018275415057646623
delegation_distribution_distance,mean_delegation_wd,mean_wasserstein_1d,0.07566071428571428,0.07392857142857143,0.055,0.09928571428571428,distribution,4,0.5071428571428572,0.5157142857142858,0.04193451324816525
delegation_distribution_distance,C_delegated,wasserstein_1d,0.07702500000000001,0.075,0.03474999999999997,0.13,distribution,4,0.375,0.31999999999999995,0.08381527307120108
delegation_distribution_distance,PD_delegated,wasserstein_1d,0.071975,0.06999999999999995,0.03,0.12000000000000002,distribution,4,0.575,0.5700000000000001,0.03862210075418823
delegation_distribution_distance,SH_delegated,wasserstein_1d,0.07154999999999999,0.07,0.03,0.11499999999999999,distribution,4,0.615,0.62,0.02217355782608347
delegation_distribution_distance,TGReceiver_delegated,wasserstein_1d,0.079,0.07500000000000002,0.034749999999999996,0.13,distribution,4,0.41500000000000004,0.42000000000000004,0.07365459931328117
delegation_distribution_distance,TGSender_delegated,wasserstein_1d,0.0806,0.07999999999999999,0.03500000000000002,0.13,distribution,4,0.33999999999999997,0.33999999999999997,0.06218252702059209
delegation_distribution_distance,UGProposer_delegated,wasserstein_1d,0.0717,0.07,0.03,0.11524999999999991,distribution,4,0.6599999999999999,0.6499999999999999,0.021602468994692862
delegation_distribution_distance,UGResponder_delegated,wasserstein_1d,0.077775,0.07500000000000001,0.034999999999999976,0.12499999999999994,distribution,4,0.5700000000000001,0.5800000000000001,0.04999999999999999
