experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_0,DOG,agent_1,CHICKEN,reward,3,3,False,6,4.38,2026-01-02T00:38:34.754480
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_0,DOG,agent_2,CAT,reward,3,3,False,6,4.38,2026-01-02T00:38:34.754735
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_0,DOG,agent_3,FISH,reward,1,1,False,2,1.46,2026-01-02T00:38:34.754791
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_1,CHICKEN,agent_0,DOG,reward,1,1,False,2,1.46,2026-01-02T00:38:38.866340
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_1,CHICKEN,agent_2,CAT,reward,1,1,False,2,1.46,2026-01-02T00:38:38.866426
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_1,CHICKEN,agent_3,FISH,reward,1,1,False,2,1.46,2026-01-02T00:38:38.866457
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_1,CHICKEN,agent_4,BIRD,reward,1,1,False,2,1.46,2026-01-02T00:38:38.866484
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_2,CAT,agent_0,DOG,reward,3,3,False,6,4.38,2026-01-02T00:38:44.422514
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_2,CAT,agent_1,CHICKEN,reward,4,4,False,8,5.84,2026-01-02T00:38:44.422637
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_2,CAT,agent_3,FISH,reward,2,2,False,4,2.92,2026-01-02T00:38:44.422691
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_2,CAT,agent_4,BIRD,reward,3,3,False,6,4.38,2026-01-02T00:38:44.422737
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_2,CAT,agent_5,RABBIT,reward,4,4,False,8,5.84,2026-01-02T00:38:44.422781
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_2,CAT,agent_6,TURTLE,reward,2,2,False,4,2.92,2026-01-02T00:38:44.422823
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_2,CAT,agent_7,HAMSTER,reward,2,2,False,4,2.92,2026-01-02T00:38:44.422866
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_2,CAT,agent_8,FROG,reward,2,2,False,4,2.92,2026-01-02T00:38:44.422908
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_3,FISH,agent_0,DOG,reward,4,4,False,8,5.84,2026-01-02T00:38:49.618692
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_3,FISH,agent_2,CAT,reward,3,3,False,6,4.38,2026-01-02T00:38:49.618757
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_3,FISH,agent_4,BIRD,reward,3,3,False,6,4.38,2026-01-02T00:38:49.618786
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_4,BIRD,agent_0,DOG,reward,1,1,False,2,1.46,2026-01-02T00:38:53.861631
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_4,BIRD,agent_2,CAT,reward,1,1,False,2,1.46,2026-01-02T00:38:53.862611
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_4,BIRD,agent_5,RABBIT,reward,1,1,False,2,1.46,2026-01-02T00:38:53.862656
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_4,BIRD,agent_7,HAMSTER,reward,1,1,False,2,1.46,2026-01-02T00:38:53.862687
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_5,RABBIT,agent_1,CHICKEN,reward,2,2,False,4,2.92,2026-01-02T00:38:57.953279
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_5,RABBIT,agent_2,CAT,reward,1,1,False,2,1.46,2026-01-02T00:38:57.953379
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_5,RABBIT,agent_4,BIRD,reward,2,2,False,4,2.92,2026-01-02T00:38:57.953428
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_5,RABBIT,agent_7,HAMSTER,reward,2,2,False,4,2.92,2026-01-02T00:38:57.953476
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_6,TURTLE,agent_0,DOG,reward,3,3,False,6,4.38,2026-01-02T00:39:00.818983
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_6,TURTLE,agent_2,CAT,reward,3,3,False,6,4.38,2026-01-02T00:39:00.819095
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_6,TURTLE,agent_7,HAMSTER,reward,3,3,False,6,4.38,2026-01-02T00:39:00.819134
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_7,HAMSTER,agent_0,DOG,reward,3,3,False,6,4.38,2026-01-02T00:39:04.982563
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_7,HAMSTER,agent_1,CHICKEN,reward,3,3,False,6,4.38,2026-01-02T00:39:04.982631
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_7,HAMSTER,agent_2,CAT,reward,3,3,False,6,4.38,2026-01-02T00:39:04.982682
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_7,HAMSTER,agent_3,FISH,reward,3,3,False,6,4.38,2026-01-02T00:39:04.982706
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_7,HAMSTER,agent_4,BIRD,reward,3,3,False,6,4.38,2026-01-02T00:39:04.982726
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_7,HAMSTER,agent_5,RABBIT,reward,3,3,False,6,4.38,2026-01-02T00:39:04.982747
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_7,HAMSTER,agent_6,TURTLE,reward,2,2,False,4,2.92,2026-01-02T00:39:04.982768
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_7,HAMSTER,agent_8,FROG,reward,2,2,False,4,2.92,2026-01-02T00:39:04.982790
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_8,FROG,agent_0,DOG,reward,5,5,False,10,7.3,2026-01-02T00:39:09.894071
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_8,FROG,agent_1,CHICKEN,reward,2,2,False,4,2.92,2026-01-02T00:39:09.894372
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_8,FROG,agent_3,FISH,reward,2,2,False,4,2.92,2026-01-02T00:39:09.894448
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_8,FROG,agent_4,BIRD,reward,5,5,False,10,7.3,2026-01-02T00:39:09.894490
exp_007_control,c02d35d3,exp_007_control_game1,1,agent_8,FROG,agent_6,TURTLE,reward,5,5,False,10,7.3,2026-01-02T00:39:09.894522
