metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,n_treatments,model_score,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,0.08507726565836503,0.08138340756827414,0.059668260310503825,0.11941894550723867,6,0.15529572309579118,0.14985415126344653
distribution_distance,proposer_net_surplus,wasserstein_1d,0.21117148081052065,0.2101365405260333,0.1511951489533011,0.27219588701019864,6,1.071447262479871,1.0536433172302735
distribution_distance,trade_ratio,wasserstein_1d,0.06752543436447556,0.06684140736517123,0.053141228355718766,0.08445078458205857,6,0.21884428584174606,0.21447189501990221
distribution_distance,acceptance_rate,wasserstein_1d,0.04339959071390231,0.04366277509393453,0.019452831454643053,0.06773852657004831,6,0.3620169082125604,0.35648148148148145
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.22326925032232967,0.22128928782739066,0.17089888028843084,0.28309720152914025,6,0.84669028398082,0.8860285096181986
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.28431003250982917,0.2817892418276736,0.2076529022720421,0.36458725096997485,6,1.3296793553416053,1.3445107009925554
distribution_distance,accepted_trade_ratio,wasserstein_1d,0.09820042414623437,0.09508009327717555,0.07492795182500323,0.13037432490418943,6,0.1838833192665675,0.16102428235171817
distribution_distance,declined_trade_ratio,wasserstein_1d,0.06544000046962213,0.06478130856751863,0.047681224103996354,0.08521605736689392,6,0.23657854763738764,0.2466263481888482
distribution_distance,final_total_surplus,wasserstein_1d,1.4352352053140094,1.421965579710145,1.042576992753623,1.932044082125602,6,2.645682367149758,2.7484601449275354
distribution_distance,mean_player_final_surplus,wasserstein_1d,0.4784117351046699,0.4739885265700484,0.3475256642512076,0.6440146940418674,6,0.8818941223832527,0.9161533816425117
