bootstrap_iter,metric_family,metric,distance_kind,n_treatments,mean_value,median_value,score
0,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.14797481763271247,0.1024575369306522,0.14797481763271247
0,distribution_distance,final_total_surplus,wasserstein_1d,6,1.5590881642512084,1.4333333333333345,1.5590881642512084
0,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5196960547504028,0.477777777777778,0.5196960547504028
0,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.25091586151368755,0.26190619967793877,0.25091586151368755
0,distribution_distance,trade_ratio,wasserstein_1d,6,0.07068028894246095,0.05587367739390679,0.07068028894246095
0,distribution_distance,acceptance_rate,wasserstein_1d,6,0.03502415458937197,0.03009259259259256,0.03502415458937197
0,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.2264742577927832,0.2446745341925377,0.2264742577927832
0,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.12706613053604365,0.10425211005520706,0.12706613053604365
0,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.35779032841762803,0.3652282954837349,0.35779032841762803
0,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.059021647896646136,0.04420689448687433,0.059021647896646136
1,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.06592587609320325,0.06101671938131452,0.06592587609320325
1,distribution_distance,final_total_surplus,wasserstein_1d,6,1.60024154589372,1.7104166666666665,1.60024154589372
1,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5334138486312401,0.5701388888888888,0.5334138486312401
1,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.21895799785292538,0.21225845410628025,0.21895799785292538
1,distribution_distance,trade_ratio,wasserstein_1d,6,0.08270583005888966,0.08402786128480577,0.08270583005888966
1,distribution_distance,acceptance_rate,wasserstein_1d,6,0.05662909286097693,0.061594202898550776,0.05662909286097693
1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.2171166661695423,0.2084052069286455,0.2171166661695423
1,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.09786541852493842,0.08165999391203323,0.09786541852493842
1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.3153637730203608,0.34048578455515366,0.3153637730203608
1,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.07179532488146283,0.07002104431639691,0.07179532488146283
2,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.07917699133130802,0.07302768633821731,0.07917699133130802
2,distribution_distance,final_total_surplus,wasserstein_1d,6,1.4234903381642514,1.4865036231884066,1.4234903381642514
2,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.4744967793880839,0.49550120772946876,0.4744967793880839
2,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.14201556629092862,0.13608091787439608,0.14201556629092862
2,distribution_distance,trade_ratio,wasserstein_1d,6,0.06733496857037523,0.05710900048913336,0.06733496857037523
2,distribution_distance,acceptance_rate,wasserstein_1d,6,0.0487788513150832,0.05183172302737524,0.0487788513150832
2,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.19053018216676268,0.2004883675767403,0.19053018216676268
2,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.10773719647272977,0.08511913651362576,0.10773719647272977
2,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.21640691240351903,0.24312637072648563,0.21640691240351903
2,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.06600568882085242,0.06467955742229771,0.06600568882085242
3,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.08818177977699704,0.07521573984946657,0.08818177977699704
3,distribution_distance,final_total_surplus,wasserstein_1d,6,1.3517512077294684,0.9325181159420286,1.3517512077294684
3,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.45058373590982287,0.3108393719806761,0.45058373590982287
3,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.24365942028985507,0.24167673107890497,0.24365942028985507
3,distribution_distance,trade_ratio,wasserstein_1d,6,0.08008847013609843,0.08394318409059803,0.08008847013609843
3,distribution_distance,acceptance_rate,wasserstein_1d,6,0.043746645195920565,0.03411835748792272,0.043746645195920565
3,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.24472217498853363,0.24037369982162288,0.24472217498853363
3,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.10810549107264374,0.10021255305473162,0.10810549107264374
3,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.2938402211769327,0.30197819756448085,0.2938402211769327
3,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.08271802531616346,0.06895432228871505,0.08271802531616346
4,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.10164669923491682,0.0899772911502571,0.10164669923491682
4,distribution_distance,final_total_surplus,wasserstein_1d,6,1.3483997584541065,1.0977355072463773,1.3483997584541065
4,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.44946658615136875,0.36591183574879244,0.44946658615136875
4,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.19272678475577024,0.20505233494363934,0.19272678475577024
4,distribution_distance,trade_ratio,wasserstein_1d,6,0.08439627613842593,0.07708169586943744,0.08439627613842593
4,distribution_distance,acceptance_rate,wasserstein_1d,6,0.05169753086419753,0.05555555555555558,0.05169753086419753
4,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.22132540189003505,0.236459739091318,0.22132540189003505
4,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.10318752295194422,0.08749356161320287,0.10318752295194422
4,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.291653161351075,0.26850969952608483,0.291653161351075
4,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.06896835280529935,0.06127283473541497,0.06896835280529935
5,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.06715246871911963,0.05282784756269175,0.06715246871911963
5,distribution_distance,final_total_surplus,wasserstein_1d,6,1.1844202898550724,0.9673007246376809,1.1844202898550724
5,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.39480676328502406,0.32243357487922697,0.39480676328502406
5,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.24296162104133115,0.23280998389694035,0.24296162104133115
5,distribution_distance,trade_ratio,wasserstein_1d,6,0.06837343570050546,0.07450368142548092,0.06837343570050546
5,distribution_distance,acceptance_rate,wasserstein_1d,6,0.04958400429414921,0.027777777777777762,0.04958400429414921
5,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.2790549693644467,0.2632512041489158,0.2790549693644467
5,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.09427767089543826,0.08302719484454568,0.09427767089543826
5,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.27564704221515474,0.31677417176599104,0.27564704221515474
5,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.057889796147701324,0.05116861585358303,0.057889796147701324
6,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.08147868832684622,0.06160710793675403,0.08147868832684622
6,distribution_distance,final_total_surplus,wasserstein_1d,6,1.6569746376811594,1.4484601449275356,1.6569746376811594
6,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5523248792270531,0.4828200483091786,0.5523248792270531
6,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.14649422973698337,0.1315418679549115,0.14649422973698337
6,distribution_distance,trade_ratio,wasserstein_1d,6,0.060245675383883444,0.06594107047005592,0.060245675383883444
6,distribution_distance,acceptance_rate,wasserstein_1d,6,0.03421900161030595,0.024557165861513686,0.03421900161030595
6,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.1925784896891616,0.17702651116175447,0.1925784896891616
6,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.08893356917522066,0.0836352124574159,0.08893356917522066
6,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.21353964169616632,0.221652975326922,0.21353964169616632
6,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.05264942877008257,0.04584779734083369,0.05264942877008257
7,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.08826789208089769,0.07559732679706772,0.08826789208089769
7,distribution_distance,final_total_surplus,wasserstein_1d,6,1.0317632850241543,1.019474637681159,1.0317632850241543
7,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.3439210950080514,0.33982487922705307,0.3439210950080514
7,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.1752381910896403,0.18196457326892101,0.1752381910896403
7,distribution_distance,trade_ratio,wasserstein_1d,6,0.05918320578528261,0.05784261336042738,0.05918320578528261
7,distribution_distance,acceptance_rate,wasserstein_1d,6,0.061225174449812125,0.04659822866344607,0.061225174449812125
7,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.21293494545336297,0.20266334114242746,0.21293494545336297
7,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.09147874260759792,0.0812000363443868,0.09147874260759792
7,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.253557796388668,0.2606236517069058,0.253557796388668
7,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.05560188267519572,0.04666540813551172,0.05560188267519572
8,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.07191177010424228,0.06191709258161274,0.07191177010424228
8,distribution_distance,final_total_surplus,wasserstein_1d,6,1.6790760869565216,1.8349637681159423,1.6790760869565216
8,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5596920289855073,0.6116545893719807,0.5596920289855073
8,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.18441693505099307,0.19152576489533013,0.18441693505099307
8,distribution_distance,trade_ratio,wasserstein_1d,6,0.07301109375133129,0.07331964253763769,0.07301109375133129
8,distribution_distance,acceptance_rate,wasserstein_1d,6,0.04508856682769727,0.028381642512077282,0.04508856682769727
8,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.21442830734104898,0.2025408692185008,0.21442830734104898
8,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.08458652288646624,0.0826201120429982,0.08458652288646624
8,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.3089461251579338,0.33216345456535745,0.3089461251579338
8,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.062929438188269,0.05917612228941599,0.062929438188269
9,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.14138462669238855,0.11548489716601049,0.14138462669238855
9,distribution_distance,final_total_surplus,wasserstein_1d,6,2.1232487922705308,1.7065217391304348,2.1232487922705308
9,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.7077495974235104,0.5688405797101448,0.7077495974235104
9,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.26289251207729464,0.2288546698872786,0.26289251207729464
9,distribution_distance,trade_ratio,wasserstein_1d,6,0.06061566149378145,0.0598319613491715,0.06061566149378145
9,distribution_distance,acceptance_rate,wasserstein_1d,6,0.030730005367686514,0.023148148148148112,0.030730005367686514
9,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.29402802315497567,0.29987827871994865,0.29402802315497567
9,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.09892068275992867,0.07188394762257719,0.09892068275992867
9,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.3911406742822346,0.26575428194993417,0.3911406742822346
9,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.05734695648462504,0.05541787825241558,0.05734695648462504
10,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.09892758897610304,0.07237379782108748,0.09892758897610304
10,distribution_distance,final_total_surplus,wasserstein_1d,6,1.7804045893719807,1.5634057971014492,1.7804045893719807
10,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5934681964573268,0.5211352657004831,0.5934681964573268
10,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.23610104669887275,0.23118961352656991,0.23610104669887275
10,distribution_distance,trade_ratio,wasserstein_1d,6,0.06693466371405181,0.07348230333586617,0.06693466371405181
10,distribution_distance,acceptance_rate,wasserstein_1d,6,0.057300053676865276,0.052636876006441236,0.057300053676865276
10,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.28167062876636356,0.2533207337647084,0.28167062876636356
10,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.09499305505311852,0.08396152799113063,0.09499305505311852
10,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.271093924034836,0.25515540325740604,0.271093924034836
10,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.06301472234459422,0.07089074818532136,0.06301472234459422
11,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.08688487208627725,0.06974561603877882,0.08688487208627725
11,distribution_distance,final_total_surplus,wasserstein_1d,6,1.6776570048309185,1.7252717391304357,1.6776570048309185
11,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5592190016103061,0.5750905797101451,0.5592190016103061
11,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.23221953837895867,0.1875402576489533,0.23221953837895867
11,distribution_distance,trade_ratio,wasserstein_1d,6,0.06485842135899567,0.05716668611889207,0.06485842135899567
11,distribution_distance,acceptance_rate,wasserstein_1d,6,0.017579173376274848,0.014694041867954977,0.017579173376274848
11,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.2846891183677696,0.2417082715064162,0.2846891183677696
11,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.08107155639189587,0.07330448993829725,0.08107155639189587
11,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.28204951915870236,0.2617430519216235,0.28204951915870236
11,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.07728970470120557,0.0655085768379183,0.07728970470120557
12,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.07636225774807526,0.07612693704969979,0.07636225774807526
12,distribution_distance,final_total_surplus,wasserstein_1d,6,1.5024154589371985,1.4711956521739125,1.5024154589371985
12,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5008051529790661,0.49039855072463756,0.5008051529790661
12,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.23920759527643587,0.19784621578099842,0.23920759527643587
12,distribution_distance,trade_ratio,wasserstein_1d,6,0.06560749378029977,0.06372218707665574,0.06560749378029977
12,distribution_distance,acceptance_rate,wasserstein_1d,6,0.03975442834138485,0.03502415458937197,0.03975442834138485
12,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.257761037095937,0.23910712066774129,0.257761037095937
12,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.08040702809736175,0.07890272505874098,0.08040702809736175
12,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.2846652698745748,0.2812929061784898,0.2846652698745748
12,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.07510445744936423,0.07418155896988851,0.07510445744936423
13,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.064541375211888,0.07118055528928506,0.064541375211888
13,distribution_distance,final_total_surplus,wasserstein_1d,6,1.6948671497584542,1.3429347826086948,1.6948671497584542
13,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5649557165861513,0.4476449275362317,0.5649557165861513
13,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.18796967257112188,0.17140700483091792,0.18796967257112188
13,distribution_distance,trade_ratio,wasserstein_1d,6,0.06084478057354468,0.06667481404800249,0.06084478057354468
