custom_id,input_token_estimate
chip_bargain__chip3_cohort_01_m8aiq8_game_1,1530
chip_bargain__chip3_cohort_02_m8aiq8_game_1,1525
chip_bargain__chip3_cohort_03_m8aiq8_game_1,1530
chip_bargain__chip3_cohort_04_m8aiq8_game_1,1526
chip_bargain__chip3_cohort_05_m8aiq8_game_1,1538
chip_bargain__chip3_cohort_06_m8ak4g_game_1,1527
chip_bargain__chip3_cohort_07_m8ak4j_game_1,1535
chip_bargain__chip3_g11_m5wp7b_game_1,1527
chip_bargain__chip3_g12_m5wp8p_game_1,1529
chip_bargain__chip3_g13_m5wp8q_game_1,1533
chip_bargain__chip3_g15_m5wp8s_game_1,1534
chip_bargain__chip3_g16_m5wp8t_game_1,1528
chip_bargain__chip3_g17_m5wp8w_game_1,1526
chip_bargain__chip3_g18_m5wq8i_game_1,1532
chip_bargain__chip3_g19_m5wq90_game_1,1531
chip_bargain__chip3_g1_m5wp46_game_1,1523
chip_bargain__chip3_g20_m5wq93_game_1,1525
chip_bargain__chip3_g2_m5wp6p_game_1,1530
chip_bargain__chip3_g3_m5wp6q_game_1,1539
chip_bargain__chip3_g5_m5wp6r_game_1,1516
chip_bargain__chip3_g6_m5wp77_game_1,1523
chip_bargain__chip3_g7_m5wp78_game_1,1538
chip_bargain__chip3_g8_m5wp79_game_1,1525
chip_bargain__chip3_g9_m5wp79_game_1,1547
chip_bargain__chip3_cohort_01_m8aiq8_game_2_alt_profile,1535
chip_bargain__chip3_cohort_02_m8aiq8_game_2_alt_profile,1529
chip_bargain__chip3_cohort_03_m8aiq8_game_2_alt_profile,1535
chip_bargain__chip3_cohort_04_m8aiq8_game_2_alt_profile,1532
chip_bargain__chip3_cohort_05_m8aiq8_game_2_alt_profile,1543
chip_bargain__chip3_cohort_06_m8ak4g_game_2_alt_profile,1531
chip_bargain__chip3_cohort_07_m8ak4j_game_2_alt_profile,1541
chip_bargain__chip3_g11_m5wp7b_game_2_alt_profile,1532
chip_bargain__chip3_g12_m5wp8p_game_2_alt_profile,1534
chip_bargain__chip3_g13_m5wp8q_game_2_alt_profile,1537
chip_bargain__chip3_g15_m5wp8s_game_2_alt_profile,1538
chip_bargain__chip3_g16_m5wp8t_game_2_alt_profile,1533
chip_bargain__chip3_g17_m5wp8w_game_2_alt_profile,1530
chip_bargain__chip3_g18_m5wq8i_game_2_alt_profile,1537
chip_bargain__chip3_g19_m5wq90_game_2_alt_profile,1536
chip_bargain__chip3_g1_m5wp46_game_2_alt_profile,1527
chip_bargain__chip3_g20_m5wq93_game_2_alt_profile,1530
chip_bargain__chip3_g2_m5wp6p_game_2_alt_profile,1535
chip_bargain__chip3_g3_m5wp6q_game_2_alt_profile,1544
chip_bargain__chip3_g5_m5wp6r_game_2_alt_profile,1521
chip_bargain__chip3_g6_m5wp77_game_2_alt_profile,1528
chip_bargain__chip3_g7_m5wp78_game_2_alt_profile,1542
chip_bargain__chip3_g8_m5wp79_game_2_alt_profile,1530
chip_bargain__chip3_g9_m5wp79_game_2_alt_profile,1551
