metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,n_treatments,model_score,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,0.08773500400507826,0.08403218307348861,0.0515756268672412,0.14345973238123394,2,0.3979931275656668,0.3979931275656668
distribution_distance,proposer_net_surplus,wasserstein_1d,0.25912555615680616,0.2527266714766715,0.15448127104377113,0.3819071669071671,2,1.4158970658970658,1.4158970658970658
distribution_distance,trade_ratio,wasserstein_1d,0.06309486421692184,0.06025329546929473,0.03957622151694573,0.09337770349122708,2,0.5182438639035862,0.5182438639035862
distribution_distance,acceptance_rate,wasserstein_1d,0.046906866281866286,0.04271885521885524,0.011650733525733491,0.09687349687349685,2,0.07674963924963923,0.07674963924963923
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.2646670299038442,0.2576002855074153,0.16361456679036407,0.39588571862245964,2,1.0451641414141413,1.0451641414141413
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.3628540549994128,0.35552827912927815,0.20444133964832728,0.5701680513686564,2,1.7671424606167252,1.7671424606167252
distribution_distance,accepted_trade_ratio,wasserstein_1d,0.08261816341336087,0.07827425205786928,0.04357298786675942,0.1253012313529181,2,0.46625904381112715,0.46625904381112715
distribution_distance,declined_trade_ratio,wasserstein_1d,0.0738824834885763,0.06936788308831711,0.03957862304947043,0.11678044531398131,2,0.5770431093960506,0.5770431093960506
distribution_distance,final_total_surplus,wasserstein_1d,1.8516761363636363,1.7596320346320349,1.142214556277057,3.0043222402597394,2,6.24586038961039,6.24586038961039
distribution_distance,mean_player_final_surplus,wasserstein_1d,0.6172253787878788,0.5865440115440116,0.38073818542568566,1.0014407467532462,2,2.0819534632034635,2.0819534632034635
