target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.13906844008524177,0.08868283330625443,0.07349726021399317,0.27932791982595606,0.07053968222538341,0.05594356662305644,0.41839635991119783,-0.10004812546336272,0.30401550690851176,0.4040636323718745,-0.018143151080871014,-0.017553693590936725,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.13906844008524177,0.08868283330625443,0.07349726021399317,0.26944227321673686,0.07102183998212522,0.05704203792007386,0.40851071330197863,-0.10004812546336272,0.2944685063607212,0.3945166318240839,-0.01766099332412921,-0.016455222293919304,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.13906844008524177,0.08868283330625443,0.07349726021399317,0.09471343293715928,0.0790601599008086,0.06443213000866689,0.23378187302240105,-0.10004812546336272,0.12572523646593525,0.22577336192929798,-0.009622673405445828,-0.009065130205326274,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.13906844008524177,0.08868283330625443,0.07349726021399317,0.02965950541993978,0.08185151612672487,0.06737912357131358,0.16872794550518155,-0.10004812546336272,0.0628998183426912,0.16294794380605393,-0.006831317179529561,-0.006118136642679586,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.13906844008524177,0.08868283330625443,0.07349726021399317,-0.017847494076747683,0.08383126239501863,0.0695631095838437,0.12122094600849409,-0.10004812546336272,0.017020234725389716,0.11706836018875244,-0.004851570911235795,-0.003934150630149472,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.13906844008524177,0.08868283330625443,0.07349726021399317,-0.07300615944080868,0.08607276565430738,0.0716379069243537,0.06606228064443309,-0.10004812546336272,-0.03624889669945741,0.06379922876390531,-0.0026100676519470456,-0.0018593532896394593,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.11953037506260245,0.08791896987822918,0.07192730396744554,0.3326285601046397,0.06788103552076061,0.05588026204873209,0.45215893516724215,-0.08117936301944195,0.355490262385167,0.43666962540460896,-0.020037934357468576,-0.01604704191871345,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.11953037506260245,0.08791896987822918,0.07192730396744554,0.330717266624288,0.06797816870195307,0.05467214079289167,0.45024764168689047,-0.08117936301944195,0.35364444282219687,0.4348238058416388,-0.019940801176276113,-0.01725516317455387,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-0.11953037506260245,0.08791896987822918,0.07192730396744554,0.13317702248880015,0.07736238635966168,0.06239161795071535,0.2527073975514026,-0.08117936301944195,0.16287120425493695,0.2440505672743789,-0.010556583518567503,-0.009535686016730188,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-0.11953037506260245,0.08791896987822918,0.07192730396744554,0.12618958670680291,0.07767356852722719,0.0651515899044216,0.24571996176940536,-0.08117936301944195,0.15612313244179243,0.2373024954612344,-0.010245401351001993,-0.006775714063023935,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.11953037506260245,0.08791896987822918,0.07192730396744554,0.09041714006634705,0.07924753899842558,0.06557279252501257,0.2099475151289495,-0.08117936301944195,0.12157611886012676,0.2027554818795687,-0.008671430879803599,-0.006354511442432972,0,0,104,24,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.11953037506260245,0.08791896987822918,0.07192730396744554,-0.027048497076282763,0.08420931332612097,0.06905492381867094,0.09248187798631968,-0.08117936301944195,0.00813442440369938,0.08931378742314133,-0.003709656552108212,-0.0028723801487745976,0,0,104,24,0.0,0.0
itt_efficiency,oracle,game,,linear,8,-0.1537493818514244,0.1544801663932367,0.12033140480008103,0.20154918225367835,0.12851122780633753,0.09640562448968991,0.35529856410510274,-0.14215922469277364,0.20957013602986396,0.3517293607226376,-0.025968938586899165,-0.023925780310391123,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,linear,10,-0.1537493818514244,0.1544801663932367,0.12033140480008103,0.1654300811369076,0.13138577627706502,0.09715247986701137,0.319179462988332,-0.14215922469277364,0.17381387459470654,0.3159730992874802,-0.023094390116171676,-0.023178924933069667,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,linear,12,-0.1537493818514244,0.1544801663932367,0.12033140480008103,0.06281082827629636,0.1392292933606988,0.10526248727989762,0.21656021012772075,-0.14215922469277364,0.07222549835848768,0.21438472305126133,-0.015250873032537887,-0.015068917520183411,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,linear,6,-0.1537493818514244,0.1544801663932367,0.12033140480008103,0.033370447592822594,0.1413992227274233,0.10876537938770627,0.187119829444247,-0.14215922469277364,0.04308086529949762,0.18524008999227126,-0.013080943665813388,-0.011566025412374767,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,linear,16,-0.1537493818514244,0.1544801663932367,0.12033140480008103,-0.0028356577771053715,0.1440230062081524,0.11049752666671012,0.15091372407431902,-0.14215922469277364,0.007238473625057584,0.14939769831783123,-0.010457160185084302,-0.009833878133370916,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,linear,4,-0.1537493818514244,0.1544801663932367,0.12033140480008103,-0.0434978759381488,0.14691386104137627,0.11192925102050243,0.1102515059132756,-0.14215922469277364,-0.033015266311581914,0.10914395838119173,-0.007566305351860425,-0.008402153779578606,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,ridge,8,-0.12615283504856967,0.1526214780497077,0.11952841827820825,0.2593986390589825,0.12376824726991592,0.09410506780506107,0.3855514741075522,-0.11483990301308022,0.26683845770611603,0.38167836071919625,-0.028853230779791766,-0.02542335047314717,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,ridge,10,-0.12615283504856967,0.1526214780497077,0.11952841827820825,0.23054336610263382,0.12615633451261482,0.09404123210900818,0.3566962011512035,-0.11483990301308022,0.23827305458950954,0.35311295760258976,-0.026465143537092867,-0.025487186169200066,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,ridge,12,-0.12615283504856967,0.1526214780497077,0.11952841827820825,0.11917872907569238,0.13497734608102285,0.10250183761680769,0.24533156412426205,-0.11483990301308022,0.128027147215092,0.24286705022817223,-0.017644131968684834,-0.01702658066140056,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,ridge,6,-0.12615283504856967,0.1526214780497077,0.11952841827820825,0.09564557477553037,0.13676857496676573,0.10624565090313125,0.22179840982410004,-0.11483990301308022,0.1047303986379301,0.21957030165101032,-0.01585290308294196,-0.013282767375076998,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,ridge,16,-0.12615283504856967,0.1526214780497077,0.11952841827820825,0.08924377355287905,0.13725180430952183,0.10591120768536133,0.2153966086014487,-0.11483990301308022,0.0983929076402168,0.21323281065329702,-0.015369673740185857,-0.013617210592846915,0,0,104,140,0.0,0.0
itt_efficiency,oracle,game,,ridge,4,-0.12615283504856967,0.1526214780497077,0.11952841827820825,-0.00568680829012691,0.1442275959700745,0.109838422727415,0.12046602675844276,-0.11483990301308022,0.004415964759042379,0.1192558677721226,-0.00839388207963318,-0.009689995550793251,0,0,104,140,0.0,0.0
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,16,-0.13906844008524177,0.08868283330625443,0.07349726021399317,0.013105509131621673,0.08254675637242015,0.06369639025291057,0.15217394921686345,-0.10004812546336272,0.0469129013629449,0.14696102682630763,-0.006136076933834278,-0.009800869961082592,0,0,104,24,0.15671676234491563,0.07953708624911174
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,12,-0.13906844008524177,0.08868283330625443,0.07349726021399317,-0.06309830999924482,0.08567445770457092,0.07186876784735052,0.07597013008599696,-0.10004812546336272,-0.02668045390707352,0.0733676715562892,-0.0030083756016835023,-0.001628492366642642,0,0,104,24,0.1726080761042283,0.09512653738083605
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,6,-0.13906844008524177,0.08868283330625443,0.07349726021399317,-0.07539303006215725,0.08616844564150411,0.06944475726449507,0.06367541002308452,-0.10004812546336272,-0.038554001871664134,0.06149412359169859,-0.002514387664750317,-0.004052502949498091,0,0,104,24,0.22362840322308447,0.15035438657857936
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,4,-0.13906844008524177,0.08868283330625443,0.07349726021399317,-0.15515303466264108,0.08930677609435338,0.07553108537702008,-0.016084594577399303,-0.10004812546336272,-0.11558172071632389,-0.015533595252961163,0.0006239427880989495,0.0020338251630269144,0,0,104,24,0.23248123554693623,0.16898161817491347
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,8,-0.13906844008524177,0.08868283330625443,0.07349726021399317,-0.323819546331529,0.09560465637347744,0.07952861926017528,-0.1847511062462872,-0.10004812546336272,-0.278470335184406,-0.17842220972104328,0.0069218230672230124,0.006031359046182114,0,0,104,24,0.21217703022356146,0.1276794239038079
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,10,-0.13906844008524177,0.08868283330625443,0.07349726021399317,-0.3364235773436717,0.09605870218056894,0.07743975215686748,-0.1973551372584299,-0.10004812546336272,-0.2906425982374954,-0.19059447277413266,0.007375868874314517,0.003942491942874313,0,0,104,24,0.17996291515195773,0.10482021443135747
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,16,-0.11953037506260245,0.08791896987822918,0.07192730396744554,0.0011434039879828495,0.08304552236400138,0.06367877252078498,0.1206737790505853,-0.08117936301944195,0.03536057414819849,0.11653993716764044,-0.004873447514227802,-0.00824853144666056,0,0,104,24,0.15671676234491563,0.07953708624911174
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,6,-0.11953037506260245,0.08791896987822918,0.07192730396744554,-0.06311395258206787,0.0856750880154547,0.06842299848844959,0.05641642248053458,-0.08117936301944195,-0.026695560632276516,0.054483802387165436,-0.00224388186277448,-0.0035043054789959532,0,0,104,24,0.22362840322308447,0.15035438657857936
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,12,-0.11953037506260245,0.08791896987822918,0.07192730396744554,-0.10163733710387302,0.08721355180428486,0.07121992993147885,0.01789303795872943,-0.08117936301944195,-0.0638992750346743,0.017280087984767656,-0.0007054180739443222,-0.0007073740359666847,0,0,104,24,0.1726080761042283,0.09512653738083605
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,4,-0.11953037506260245,0.08791896987822918,0.07192730396744554,-0.1203002123078043,0.0879491931162902,0.07265529852189422,-0.0007698372452018543,-0.08117936301944195,-0.08192282845900145,-0.0007434654395594986,3.0223238061011237e-05,0.0007279945544486771,0,0,104,24,0.23248123554693623,0.16898161817491347
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,8,-0.11953037506260245,0.08791896987822918,0.07192730396744554,-0.3016197302275987,0.09479964517500486,0.07847755031308161,-0.18208935516499625,-0.08117936301944195,-0.25703100350655506,-0.1758516404871131,0.006880675296775676,0.006550246345636071,0,0,104,24,0.21217703022356146,0.1276794239038079
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,10,-0.11953037506260245,0.08791896987822918,0.07192730396744554,-0.32908036329324,0.09579443295756042,0.07679789626282535,-0.20954998823063753,-0.08117936301944195,-0.28355093581688684,-0.2023715727974449,0.007875463079331235,0.004870592295379811,0,0,104,24,0.17996291515195773,0.10482021443135747
itt_efficiency,synthetic,game,,linear,16,-0.1537493818514244,0.1544801663932367,0.12033140480008103,-0.13337856900741274,0.15311032771455604,0.11782972022175167,0.020370812844011654,-0.14215922469277364,-0.12199304981089254,0.020166174881881105,-0.0013698386786806516,-0.0025016845783293606,0,0,104,140,0.15671676234491563,0.07953708624911174
itt_efficiency,synthetic,game,,linear,12,-0.1537493818514244,0.1544801663932367,0.12033140480008103,-0.14693284056681577,0.154023143223968,0.11850864016019125,0.006816541284608624,-0.14215922469277364,-0.13541115996469433,0.006748064728079317,-0.00045702316926868325,-0.0018227646398897845,0,0,104,140,0.1726080761042283,0.09512653738083605
