experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_0,DOG,20,0,0,40,153,231.69,231.69,2560.0,2026-01-02T01:53:56.247839
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_1,CHICKEN,20,0,0,25,67,183.91,183.91,2560.0,2026-01-02T01:53:56.247876
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_2,CAT,20,0,0,160,82,59.86,59.86,2560.0,2026-01-02T01:53:56.247889
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_3,FISH,20,0,0,45,65,162.45,162.45,2560.0,2026-01-02T01:53:56.247901
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_4,BIRD,20,0,0,70,57,131.61,131.61,2560.0,2026-01-02T01:53:56.247913
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_5,RABBIT,20,0,0,60,57,141.61,141.61,2560.0,2026-01-02T01:53:56.247925
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_6,TURTLE,20,0,0,145,38,42.739999999999995,42.739999999999995,2560.0,2026-01-02T01:53:56.247936
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_7,HAMSTER,20,0,0,130,71,81.83,81.83,2560.0,2026-01-02T01:53:56.247952
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_8,FROG,20,0,0,20,25,158.25,158.25,2560.0,2026-01-02T01:53:56.247964
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_9,MOUSE,20,0,0,35,33,149.09,149.09,2560.0,2026-01-02T01:53:56.247976
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_10,SNAKE,20,0,0,25,13,144.49,144.49,2560.0,2026-01-02T01:53:56.247989
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_11,BEAR,20,0,0,55,62,150.26,150.26,2560.0,2026-01-02T01:53:56.248000
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_12,LION,20,0,0,15,121,233.32999999999998,233.32999999999998,2560.0,2026-01-02T01:53:56.248012
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_13,TIGER,20,0,0,154,92,73.16,73.16,2560.0,2026-01-02T01:53:56.248025
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_14,ELEPHANT,20,0,0,100,84,121.32,121.32,2560.0,2026-01-02T01:53:56.248037
exp_032_control,822e8a4f,exp_032_control_game1,1,agent_15,MONKEY,20,0,0,48,107,190.11,190.11,2560.0,2026-01-02T01:53:56.248049
