custom_id,input_token_estimate
chip_bargain__chip3_cohort_01_m8aiq8_game_1,2576
chip_bargain__chip3_cohort_02_m8aiq8_game_1,2565
chip_bargain__chip3_cohort_03_m8aiq8_game_1,2575
chip_bargain__chip3_cohort_04_m8aiq8_game_1,2564
chip_bargain__chip3_cohort_05_m8aiq8_game_1,2574
chip_bargain__chip3_cohort_06_m8ak4g_game_1,2575
chip_bargain__chip3_cohort_07_m8ak4j_game_1,2582
chip_bargain__chip3_g11_m5wp7b_game_1,2567
chip_bargain__chip3_g12_m5wp8p_game_1,2571
chip_bargain__chip3_g13_m5wp8q_game_1,2573
chip_bargain__chip3_g15_m5wp8s_game_1,2577
chip_bargain__chip3_g16_m5wp8t_game_1,2565
chip_bargain__chip3_g17_m5wp8w_game_1,2566
chip_bargain__chip3_g18_m5wq8i_game_1,2570
chip_bargain__chip3_g19_m5wq90_game_1,2574
chip_bargain__chip3_g1_m5wp46_game_1,2562
chip_bargain__chip3_g20_m5wq93_game_1,2568
chip_bargain__chip3_g2_m5wp6p_game_1,2570
chip_bargain__chip3_g3_m5wp6q_game_1,2583
chip_bargain__chip3_g5_m5wp6r_game_1,2553
chip_bargain__chip3_g6_m5wp77_game_1,2560
chip_bargain__chip3_g7_m5wp78_game_1,2588
chip_bargain__chip3_g8_m5wp79_game_1,2565
chip_bargain__chip3_g9_m5wp79_game_1,2589
chip_bargain__chip3_cohort_01_m8aiq8_game_2_alt_profile,2581
chip_bargain__chip3_cohort_02_m8aiq8_game_2_alt_profile,2569
chip_bargain__chip3_cohort_03_m8aiq8_game_2_alt_profile,2580
chip_bargain__chip3_cohort_04_m8aiq8_game_2_alt_profile,2569
chip_bargain__chip3_cohort_05_m8aiq8_game_2_alt_profile,2579
chip_bargain__chip3_cohort_06_m8ak4g_game_2_alt_profile,2580
chip_bargain__chip3_cohort_07_m8ak4j_game_2_alt_profile,2588
chip_bargain__chip3_g11_m5wp7b_game_2_alt_profile,2572
chip_bargain__chip3_g12_m5wp8p_game_2_alt_profile,2575
chip_bargain__chip3_g13_m5wp8q_game_2_alt_profile,2578
chip_bargain__chip3_g15_m5wp8s_game_2_alt_profile,2582
chip_bargain__chip3_g16_m5wp8t_game_2_alt_profile,2570
chip_bargain__chip3_g17_m5wp8w_game_2_alt_profile,2571
chip_bargain__chip3_g18_m5wq8i_game_2_alt_profile,2575
chip_bargain__chip3_g19_m5wq90_game_2_alt_profile,2579
chip_bargain__chip3_g1_m5wp46_game_2_alt_profile,2567
chip_bargain__chip3_g20_m5wq93_game_2_alt_profile,2573
chip_bargain__chip3_g2_m5wp6p_game_2_alt_profile,2575
chip_bargain__chip3_g3_m5wp6q_game_2_alt_profile,2588
chip_bargain__chip3_g5_m5wp6r_game_2_alt_profile,2558
chip_bargain__chip3_g6_m5wp77_game_2_alt_profile,2565
chip_bargain__chip3_g7_m5wp78_game_2_alt_profile,2592
chip_bargain__chip3_g8_m5wp79_game_2_alt_profile,2569
chip_bargain__chip3_g9_m5wp79_game_2_alt_profile,2594
