custom_id,input_token_estimate
two_stage_trust_punishment_y2hgu__e1_a_106,339
two_stage_trust_punishment_y2hgu__e1_a_1183,339
two_stage_trust_punishment_y2hgu__e1_a_1239,339
two_stage_trust_punishment_y2hgu__e1_a_1278,339
two_stage_trust_punishment_y2hgu__e1_a_1296,339
two_stage_trust_punishment_y2hgu__e1_a_1322,339
two_stage_trust_punishment_y2hgu__e1_a_1385,339
two_stage_trust_punishment_y2hgu__e1_a_1466,339
two_stage_trust_punishment_y2hgu__e1_a_1571,339
two_stage_trust_punishment_y2hgu__e1_a_1611,339
two_stage_trust_punishment_y2hgu__e1_a_1625,339
two_stage_trust_punishment_y2hgu__e1_a_1700,339
two_stage_trust_punishment_y2hgu__e1_a_174,339
two_stage_trust_punishment_y2hgu__e1_a_1744,339
two_stage_trust_punishment_y2hgu__e1_a_1884,339
two_stage_trust_punishment_y2hgu__e1_a_1897,339
two_stage_trust_punishment_y2hgu__e1_a_1903,339
two_stage_trust_punishment_y2hgu__e1_a_198,339
two_stage_trust_punishment_y2hgu__e1_a_1998,339
two_stage_trust_punishment_y2hgu__e1_a_2056,339
two_stage_trust_punishment_y2hgu__e1_a_2066,339
two_stage_trust_punishment_y2hgu__e1_a_2089,339
two_stage_trust_punishment_y2hgu__e1_a_2095,339
two_stage_trust_punishment_y2hgu__e1_a_2106,339
two_stage_trust_punishment_y2hgu__e1_a_2177,339
two_stage_trust_punishment_y2hgu__e1_a_2195,339
two_stage_trust_punishment_y2hgu__e1_a_2214,339
two_stage_trust_punishment_y2hgu__e1_a_2331,339
two_stage_trust_punishment_y2hgu__e1_a_2372,339
two_stage_trust_punishment_y2hgu__e1_a_2414,339
two_stage_trust_punishment_y2hgu__e1_a_2448,339
two_stage_trust_punishment_y2hgu__e1_a_2459,339
two_stage_trust_punishment_y2hgu__e1_a_2476,339
two_stage_trust_punishment_y2hgu__e1_a_2558,339
two_stage_trust_punishment_y2hgu__e1_a_28,339
two_stage_trust_punishment_y2hgu__e1_a_284,339
two_stage_trust_punishment_y2hgu__e1_a_379,339
two_stage_trust_punishment_y2hgu__e1_a_397,339
two_stage_trust_punishment_y2hgu__e1_a_428,339
two_stage_trust_punishment_y2hgu__e1_a_501,339
two_stage_trust_punishment_y2hgu__e1_a_543,339
two_stage_trust_punishment_y2hgu__e1_a_56,339
two_stage_trust_punishment_y2hgu__e1_a_582,339
two_stage_trust_punishment_y2hgu__e1_a_744,339
two_stage_trust_punishment_y2hgu__e1_a_748,339
two_stage_trust_punishment_y2hgu__e1_a_752,339
two_stage_trust_punishment_y2hgu__e1_a_909,339
two_stage_trust_punishment_y2hgu__e1_a_92,339
two_stage_trust_punishment_y2hgu__e1_a_971,339
two_stage_trust_punishment_y2hgu__e1_a_983,339
two_stage_trust_punishment_y2hgu__e1_a_1044,335
two_stage_trust_punishment_y2hgu__e1_a_1189,335
two_stage_trust_punishment_y2hgu__e1_a_1223,335
two_stage_trust_punishment_y2hgu__e1_a_1270,335
two_stage_trust_punishment_y2hgu__e1_a_1295,335
two_stage_trust_punishment_y2hgu__e1_a_1309,335
two_stage_trust_punishment_y2hgu__e1_a_1386,335
two_stage_trust_punishment_y2hgu__e1_a_1459,335
two_stage_trust_punishment_y2hgu__e1_a_1560,335
two_stage_trust_punishment_y2hgu__e1_a_1621,335
two_stage_trust_punishment_y2hgu__e1_a_1633,335
two_stage_trust_punishment_y2hgu__e1_a_1716,335
two_stage_trust_punishment_y2hgu__e1_a_1758,335
two_stage_trust_punishment_y2hgu__e1_a_1759,335
two_stage_trust_punishment_y2hgu__e1_a_1893,335
two_stage_trust_punishment_y2hgu__e1_a_1901,335
two_stage_trust_punishment_y2hgu__e1_a_1905,335
two_stage_trust_punishment_y2hgu__e1_a_2050,335
two_stage_trust_punishment_y2hgu__e1_a_2068,335
two_stage_trust_punishment_y2hgu__e1_a_2191,335
two_stage_trust_punishment_y2hgu__e1_a_2201,335
two_stage_trust_punishment_y2hgu__e1_a_2243,335
two_stage_trust_punishment_y2hgu__e1_a_2322,335
two_stage_trust_punishment_y2hgu__e1_a_238,335
two_stage_trust_punishment_y2hgu__e1_a_2411,335
two_stage_trust_punishment_y2hgu__e1_a_2417,335
two_stage_trust_punishment_y2hgu__e1_a_2447,335
two_stage_trust_punishment_y2hgu__e1_a_2457,335
two_stage_trust_punishment_y2hgu__e1_a_247,335
two_stage_trust_punishment_y2hgu__e1_a_2483,335
two_stage_trust_punishment_y2hgu__e1_a_2503,335
two_stage_trust_punishment_y2hgu__e1_a_2552,335
two_stage_trust_punishment_y2hgu__e1_a_2610,335
two_stage_trust_punishment_y2hgu__e1_a_297,335
two_stage_trust_punishment_y2hgu__e1_a_354,335
two_stage_trust_punishment_y2hgu__e1_a_365,335
two_stage_trust_punishment_y2hgu__e1_a_394,335
two_stage_trust_punishment_y2hgu__e1_a_421,335
two_stage_trust_punishment_y2hgu__e1_a_537,335
two_stage_trust_punishment_y2hgu__e1_a_548,335
two_stage_trust_punishment_y2hgu__e1_a_562,335
two_stage_trust_punishment_y2hgu__e1_a_691,335
two_stage_trust_punishment_y2hgu__e1_a_72,335
two_stage_trust_punishment_y2hgu__e1_a_728,335
two_stage_trust_punishment_y2hgu__e1_a_739,335
two_stage_trust_punishment_y2hgu__e1_a_884,335
two_stage_trust_punishment_y2hgu__e1_a_913,335
two_stage_trust_punishment_y2hgu__e1_a_935,335
two_stage_trust_punishment_y2hgu__e1_a_985,335
two_stage_trust_punishment_y2hgu__e1_a_986,335
two_stage_trust_punishment_y2hgu__e1_b_1049,249
two_stage_trust_punishment_y2hgu__e1_b_1174,249
two_stage_trust_punishment_y2hgu__e1_b_1220,249
two_stage_trust_punishment_y2hgu__e1_b_1265,249
two_stage_trust_punishment_y2hgu__e1_b_1271,249
two_stage_trust_punishment_y2hgu__e1_b_1289,249
two_stage_trust_punishment_y2hgu__e1_b_1343,249
two_stage_trust_punishment_y2hgu__e1_b_1443,249
two_stage_trust_punishment_y2hgu__e1_b_1551,249
two_stage_trust_punishment_y2hgu__e1_b_1607,249
two_stage_trust_punishment_y2hgu__e1_b_1630,249
two_stage_trust_punishment_y2hgu__e1_b_1695,249
two_stage_trust_punishment_y2hgu__e1_b_1735,249
two_stage_trust_punishment_y2hgu__e1_b_1739,249
two_stage_trust_punishment_y2hgu__e1_b_1890,249
two_stage_trust_punishment_y2hgu__e1_b_1899,249
two_stage_trust_punishment_y2hgu__e1_b_190,249
two_stage_trust_punishment_y2hgu__e1_b_2065,249
two_stage_trust_punishment_y2hgu__e1_b_2083,249
two_stage_trust_punishment_y2hgu__e1_b_2187,249
two_stage_trust_punishment_y2hgu__e1_b_2193,249
two_stage_trust_punishment_y2hgu__e1_b_2227,249
two_stage_trust_punishment_y2hgu__e1_b_2304,249
two_stage_trust_punishment_y2hgu__e1_b_2351,249
two_stage_trust_punishment_y2hgu__e1_b_239,249
two_stage_trust_punishment_y2hgu__e1_b_2390,249
two_stage_trust_punishment_y2hgu__e1_b_2409,249
two_stage_trust_punishment_y2hgu__e1_b_2429,249
two_stage_trust_punishment_y2hgu__e1_b_2437,249
two_stage_trust_punishment_y2hgu__e1_b_2449,249
two_stage_trust_punishment_y2hgu__e1_b_2475,249
two_stage_trust_punishment_y2hgu__e1_b_2520,249
two_stage_trust_punishment_y2hgu__e1_b_2599,249
two_stage_trust_punishment_y2hgu__e1_b_2617,249
two_stage_trust_punishment_y2hgu__e1_b_32,249
two_stage_trust_punishment_y2hgu__e1_b_341,249
two_stage_trust_punishment_y2hgu__e1_b_364,249
two_stage_trust_punishment_y2hgu__e1_b_402,249
two_stage_trust_punishment_y2hgu__e1_b_515,249
two_stage_trust_punishment_y2hgu__e1_b_534,249
two_stage_trust_punishment_y2hgu__e1_b_559,249
two_stage_trust_punishment_y2hgu__e1_b_707,249
two_stage_trust_punishment_y2hgu__e1_b_747,249
two_stage_trust_punishment_y2hgu__e1_b_75,249
two_stage_trust_punishment_y2hgu__e1_b_754,249
two_stage_trust_punishment_y2hgu__e1_b_88,249
two_stage_trust_punishment_y2hgu__e1_b_930,249
two_stage_trust_punishment_y2hgu__e1_b_970,249
two_stage_trust_punishment_y2hgu__e1_b_976,249
two_stage_trust_punishment_y2hgu__e1_b_993,249
two_stage_trust_punishment_y2hgu__e1_b_1050,272
two_stage_trust_punishment_y2hgu__e1_b_1175,272
two_stage_trust_punishment_y2hgu__e1_b_1237,272
two_stage_trust_punishment_y2hgu__e1_b_128,272
two_stage_trust_punishment_y2hgu__e1_b_1288,272
two_stage_trust_punishment_y2hgu__e1_b_1298,272
two_stage_trust_punishment_y2hgu__e1_b_1369,272
two_stage_trust_punishment_y2hgu__e1_b_146,272
two_stage_trust_punishment_y2hgu__e1_b_1579,272
two_stage_trust_punishment_y2hgu__e1_b_1610,272
two_stage_trust_punishment_y2hgu__e1_b_1631,272
two_stage_trust_punishment_y2hgu__e1_b_1698,272
two_stage_trust_punishment_y2hgu__e1_b_1736,272
two_stage_trust_punishment_y2hgu__e1_b_1737,272
two_stage_trust_punishment_y2hgu__e1_b_189,272
two_stage_trust_punishment_y2hgu__e1_b_1895,272
two_stage_trust_punishment_y2hgu__e1_b_1896,272
two_stage_trust_punishment_y2hgu__e1_b_2041,272
two_stage_trust_punishment_y2hgu__e1_b_2070,272
two_stage_trust_punishment_y2hgu__e1_b_2179,272
two_stage_trust_punishment_y2hgu__e1_b_2197,272
two_stage_trust_punishment_y2hgu__e1_b_2231,272
two_stage_trust_punishment_y2hgu__e1_b_2318,272
two_stage_trust_punishment_y2hgu__e1_b_2360,272
two_stage_trust_punishment_y2hgu__e1_b_2405,272
two_stage_trust_punishment_y2hgu__e1_b_2408,272
two_stage_trust_punishment_y2hgu__e1_b_242,272
two_stage_trust_punishment_y2hgu__e1_b_2431,272
two_stage_trust_punishment_y2hgu__e1_b_2440,272
two_stage_trust_punishment_y2hgu__e1_b_2461,272
two_stage_trust_punishment_y2hgu__e1_b_2482,272
two_stage_trust_punishment_y2hgu__e1_b_2530,272
two_stage_trust_punishment_y2hgu__e1_b_2601,272
two_stage_trust_punishment_y2hgu__e1_b_286,272
two_stage_trust_punishment_y2hgu__e1_b_338,272
